name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,
'6.65 MW Wind Energy Generation by M/s GTN Enterprises Limited' at Ganapathypalayam in Coimbatore  Radhapuram  Kvalakuruchi in Tirunelveli and Govindapuram in Erode district  Tamilnadu.,CDMDB0004652,6.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project-I of Shivashri in Sadawaghapur Maharashtra,CDMDB0009053,6.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6.6 MW Bundled Wind Power Project in Tamil Nadu,CDMDB0009561,6.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6.6 MW bundled wind based project activity in Karnataka  India,CDMDB0007325,6.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Emission free electricity generation at Harihar  Karnataka,CDMDB0001632,6.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6.55 MW Renewable energy generation project  India,CDMDB0010101,6.55,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.05611,69.72261,,Wind,
6.5 MW Bundled Wind Power Project in Rajasthan  India,CDMDB0003640,6.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project in TKM,CDMDB0009433,6.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Clean Energy generation from wind energy in the state of Andhra Pradesh.,CDMDB0005821,6.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected clean energy project in Jamnagar  Gujarat,CDMDB0006621,6.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Energy Wind Power Project in Karnataka,CDMDB0004956,6.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.36667,75.63333,,Wind,
6.3 MW Wind Power Project by Diamond Power Infrastructure Ltd.,CDMDB0009795,6.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Renewable Power Project by Jai Bharat Gp (EKIESL-CDM.April16-02),CDMDB0010364,6.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by NACL in Tamil Nadu,CDMDB0005096,6.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.06064,77.62319,,Wind,
Wind based power generation by SRHHL,CDMDB0004280,6.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6.25 MW wind power project by VELATAL SPINNING MILLS PVT LTD,CDMDB0005213,6.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from 6.25 MW capacity wind mills by Sun-n-Sand Hotels Pvt. Ltd at Soda Mada Rajasthan,CDMDB0000447,6.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.5438,70.5448,,Wind,
Grid Connected Renewable Energy Generation by Asian Fabricx Private Limited,CDMDB0007182,6.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Nagda Hills Wind Energy Project (India),CDMDB0000112,6.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.96,76.06,,Wind,
Renewable Energy Project Bundled by Livia Polymer Bottles Pvt. Ltd,CDMDB0009719,6.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by M/s. D. J. Malpani,CDMDB0003742,6.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.0819,70.1975,,Wind,
6.15 MW wind power project in Rajasthan  India,CDMDB0004481,6.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.9095,77.00461,,Wind,
Bundled Wind Power Project in South India,CDMDB0007778,6.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Project - Bundle 3,CDMDB0010052,6.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Generation Project activity by Interocean Shipping India Private Limited,CDMDB0003815,6.05,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.7755,70.7856,,Wind,
6 MW Wind Power Project (WPP) at Davangere  Karnataka  India.,CDMDB0008572,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6 MW Wind Power Project in Tamil Nadu by REI Agro Limited,CDMDB0003710,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6 MW bundled Wind Power Project in Rajkot and Kutch districts of Gujarat,CDMDB0007952,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6 MW wind power project in Gujarat by GPCL,CDMDB0006781,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6 MW wind power project of Asian Star Company Limited at Tamil Nadu  India,CDMDB0007770,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
6.0 MW wind energy project in Karnataka  India,CDMDB0004575,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.20402,76.18993,,Wind,
Bundled Wind Power Project at Tamil Nadu & Karnataka  India,CDMDB0008403,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project at Theni,CDMDB0006610,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.95625,77.54147,,Wind,
Generation of electricity from 4x1.5 MW capacity Wind Mills by KRBL Ltd. at Ratan Ka Bas site  Jodhpur district  Rajasthan  India,CDMDB0009250,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected wind Power Project in Jodhpur  Rajasthan,CDMDB0006930,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Electricity Generation in Rajasthan and Tamil Nadu  India,CDMDB0007605,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project Activity by Hindusthan Vidyut Products Limited,CDMDB0007187,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Rajasthan  India by M/s Devki Builders Pvt. Ltd.,CDMDB0005923,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project by Relaxo Footwears Limited in Rajasthan,CDMDB0005228,6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.74072,72.96175,,Wind,
Bundled Grid Connected Wind Power Project by Gayathri Sustainable Energies India Private Limited.,CDMDB0009878,5.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Energy Project at Tamil Nadu  India by EAIPL,CDMDB0008408,5.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project at Tamil Nadu  India,CDMDB0010132,5.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.8 MW Wind Energy Generation by M/s Patspin India Limited.,CDMDB0002026,5.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by MLCO,CDMDB0009932,5.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Electricity Generation Project,CDMDB0001762,5.625,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Cepco Wind Power Project in Gujarat,CDMDB0006031,5.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.22483,69.85689,,Wind,
5.5 MW Bundled Wind Power Project by WMI Cranes Ltd.,CDMDB0002682,5.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.02506,77.44569,,Wind,
Wind Power Project by B. G. Shirke Construction Technology Pvt. Ltd. and Shirke Infrastructure in Maharashtra  India,CDMDB0010146,5.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.45 MW Bundled Wind Power Project in Rajasthan  India,CDMDB0009598,5.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by EnKing International (EKIESL-CDM.August-11-02),CDMDB0008000,5.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.4 MW bundled Wind power project activity in kutch district of Gujarat,CDMDB0009793,5.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled wind power project by Kalani Industries Pvt Ltd.,CDMDB0003805,5.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.0902,74.7443,,Wind,
Wind Power Project by SLL in Kutch,CDMDB0010079,5.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.23656,70.65006,,Wind,
5.35 MW Wind Power Project by GeeCee Ventures Ltd,CDMDB0004898,5.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.3 MW Bundled Wind Power project in India,CDMDB0009680,5.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.30 MW Bundled Wind Power Project in India,CDMDB0007844,5.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.25 MW Bundled Wind Power Project in Tamilnadu,CDMDB0009969,5.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind energy based power generation project by Nakoda Limited at Madhya Pradesh  India,CDMDB0009528,5.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project in Tamilnadu  India  co-ordinated by Tamilnadu Spinning Mills Association (TASMA-II (B)),CDMDB0009985,5.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.1 MW bundled Wind Power Project in Tirunelveli (Tamil Nadu),CDMDB0002370,5.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5.10 MW Bundled Wind Power Project in India,CDMDB0004251,5.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.05,68.92,,Wind,
5.10 MW Wind Power Project by Shyam Metalics & Energy Limited in Maharashtra  India,CDMDB0009697,5.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled wind power project - Enking international (CDM.Nov-10-01),CDMDB0009696,5.025,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
'Grid Connected Wind Power Project in Tamilnadu.'by Karur Textile Park Limited,CDMDB0004483,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5 MW Wind Power Project at Baramsar and Soda Mada  district Jaisalmer  Rajasthan  India.,CDMDB0000267,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.91667,70.9,,Wind,
5 MW Wind Power Project by Gokul Refoils and Solvent Limited,CDMDB0004062,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
5 MW Wind Power Project of Alembic Ltd at Bhavnagar  Gujarat  India,CDMDB0001456,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.573,72.0978,,Wind,
5 MW Wind power project by UIC Udyog Limited,CDMDB0003631,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,11,76.96667,,Wind,
Bharat Petroleum Corporation Limited (BPCL)'s Wind Power Project  India,CDMDB0002036,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Project by Madurai Integrated Textile Park Limited,CDMDB0004486,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected 5 MWp Solar PV power plant in Belakavadi village  Mandya District of Karnataka State  India,CDMDB0010130,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Astra Lifecare (India) Private Limited at Gujarat  India,CDMDB0008715,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.25,71.75,,Wind,
Wind Power Project in Tamil Nadu by Savita Oil Technologies Ltd.,CDMDB0007780,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind based power generation by ZF Steering Gear (India) Limited in Maharashtra  India,CDMDB0006389,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.95 MW Bundled Wind Power Project in Theni  Tamilnadu  India,CDMDB0005548,4.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Electricity Generation through Wind Power by SRHHL,CDMDB0005344,4.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.8 MW Wind Power CDM Project by Golden Hatcheries,CDMDB0009562,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.38656,75.6646,,Wind,
Bundled Wind Power Project in Satara district  Maharashtra and Tirunelveli district  Tamil Nadu India,CDMDB0009196,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project by Sahyadri Industries Limited,CDMDB0007675,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from 4.8MW capacity wind mills by Sun-n-Sand Hotels Private Limited at Maharashtra,CDMDB0005334,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.61211,73.78886,,Wind,
4.75 MW Bundled Wind Power Project by Associated Stone Industries (Kotah) Ltd,CDMDB0004343,4.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.65222,74.2775,,Wind,
Wind Power Project of SSGP,CDMDB0004484,4.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.4444,75.4192,,Wind,
4.5 MW Bundled Wind Power Project in Karnataka  India,CDMDB0004739,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.9346,76.2881,,Wind,
4.5 MW Grid connected Wind Electricity Generation at Tirunelveli District  Tamil Nadu,CDMDB0002339,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.5 MW Wind Power Project in Kadavakallu  Andhra Pradesh,CDMDB0001131,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.48,77.58,,Wind,
4.5 MW wind power project of PCI Limited at Gujarat  India,CDMDB0004920,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.5MW Bundled Wind Power Project in Tirunelveli  Tamilnadu  India,CDMDB0009227,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.5MW Wind Power Project by Hira Group,CDMDB0004718,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.29708,75.75108,,Wind,
Bundled Wind Project Activity by Sri Venkateswara Pipes Limited and Sri KPR Infra and Projects Limited,CDMDB0005549,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Generation by Asian Fabricx Private Limited,CDMDB0005076,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.88314,77.11169,,Wind,
Grid Connected Wind Power Project by M/s. D. J. Malpani at Ratan Ka Bas (RKB)  Rajasthan,CDMDB0006437,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected wind power project in India by SRB Consultancy Pvt. Ltd,CDMDB0006521,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.27256,77.84006,,Wind,
KL Rathi Steels 4.5 MW Wind Power Project at Jaisalmer District  Rajasthan,CDMDB0008987,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Priyadarshini  Pertinent and Pristine - Wind Power Project,CDMDB0010098,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.3992,74.6341,,Wind,
Wind Power Project Activity by M/s Orient Abrasives Ltd,CDMDB0005480,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by EON Electric limited in Rajasthan,CDMDB0008374,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.72192,71.15549,,Wind,
Wind Power Project of CCL,CDMDB0003444,4.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundle Wind Power Project-Enking International (CDM.Aug-09-01),CDMDB0009567,4.425,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Grid Connected Wind power project from Tamilnadu  India,CDMDB0003493,4.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.275MW Small Scale Bundle Wind Energy Project by M/s Biotech Vision Care Pvt.Ltd. & Dr. Arun Mehra in Tamilnadu  India,CDMDB0006564,4.275,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.25 MW Wind Power Project in Tamilnadu by Amarjothi Spinning Mills Ltd,CDMDB0009410,4.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.25MW grid connected wind farm by Avaneetha Textiles (P) Ltd.  Tamil Nadu  India at village Andipatti taluk  Uthamapalayam taluk & Teni taluk  Teni District. Tamil nadu. India by M/S Avaneetha Textiles (P) Ltd,CDMDB0009601,4.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Energy Project,CDMDB0009810,4.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable power for sustainable development,CDMDB0006720,4.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable wind energy project by Frost International Limited,CDMDB0008531,4.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.2 MW Renewable Energy-WIND,CDMDB0006667,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.2 MW Wind Bundled Power Project in Rajasthan,CDMDB0006863,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.94897,70.87956,,Wind,
4.2 MW Wind Power CDM Project by Shri Tradco India Pvt. Ltd.  Rajasthan  India,CDMDB0008829,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.2 MW Wind power project at Kutch  Gujarat by Kush Synthetics Pvt. Ltd.,CDMDB0010127,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.49142,68.55031,,Wind,
4.2 MW Wind power project in Maharashtra  by Bharat Forge Limited,CDMDB0000800,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.4129,74.0003,,Wind,
Bundled Grid Connected Wind power project by Maris Group,CDMDB0007335,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.72706,75.77642,,Wind,
Grid connected renewable power generation at Tamil Nadu  India,CDMDB0008399,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Proposed 4.2 MW wind power project,CDMDB0006056,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Power Project by Hindustan Gum (EKIESL-CDM.August-15-01),CDMDB0010269,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project activity by ACCPL,CDMDB0007622,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Project by VBM,CDMDB0008072,4.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.02411,77.59486,,Wind,
4 MW Bundled Grid Connected Wind Power Project in Tamilnadu  India,CDMDB0001306,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,11.2,77.44,,Wind,
4 MW Wind Power Project by Varun Industries Ltd. in Tamil Nadu  India,CDMDB0006237,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4 MW wind power project at Tuticorin  Tamilnadu  India,CDMDB0009833,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
4.00 MW Bundled Wind Power Project at Rajasthan & Maharashtra  India,CDMDB0006366,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.9394,74.0022,,Wind,
5X0.8 MW Wind Power Project by Texmo Industries,CDMDB0008150,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by Peethambra Granites Pvt Ltd (EKIESL-CDM. November -11-01),CDMDB0008890,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Environmental Friendly Power Generation,CDMDB0003973,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from 4 MW capacity wind mills by Sun-n-Sand Hotels Pvt. Ltd. at Supa  Maharashtra,CDMDB0000559,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.9,73.9,,Wind,
Wind Power Project by Gujarat Guardian (EKIESL-CDM.February-15-02),CDMDB0010251,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project at Landewadi by SIIL,CDMDB0006113,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project of KSPL in Karnataka,CDMDB0009405,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by Texonic Instruments,CDMDB0009965,3.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project Activity by M/S Intex Industries Ltd and M/S Intex Technologies (India) Limited,CDMDB0003635,3.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Tirupati Microtech Pvt. Ltd. (EKI-CDM.June-11-02),CDMDB0009347,3.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project in RTK,CDMDB0009952,3.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Core CarbonX Bundled Wind Power Project,CDMDB0009481,3.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Small scale bundle wind energy project in India.,CDMDB0009546,3.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.75 MW Bundled Wind Power Project in Maharashtra,CDMDB0003516,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.13333,74.98333,,Wind,
3.75 MW Small Scale Grid Connected 'Demonstration Wind Farm Project' at Chalkewadi  District Satara  State Mahararashtra  India.,CDMDB0000237,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.75,74.5,,Wind,
Clean Energy Project at Karnataka,CDMDB0003735,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.17253,75.78903,,Wind,
Electricity generation through environment friendly technology,CDMDB0009575,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Priyata Intercontinental Wind Power Project  India.,CDMDB0001142,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.58,74.47,,Wind,
Wind power project at Karnataka,CDMDB0003912,3.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.11403,75.74572,,Wind,
3.7 MW Bundle Wind Power Project in Maharashtra,CDMDB0009887,3.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.7 MW Bundled Wind Power Project at Priyadarshini Polysacks Ltd. Dhulia District Maharashtra,CDMDB0001009,3.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.61,77.95,,Wind,
3.70 MW Grid Connected Wind Power Project in Madhya Pradesh,CDMDB0007179,3.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Energy Project in Indian States,CDMDB0005242,3.625,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2 * 1.5 MW + 0.60 MW Bundled Wind Power CDM Project in Tamil Nadu  India,CDMDB0005499,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.6 MW renewable energy based power generation in Rajasthan  India,CDMDB0005308,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.6MW Wind Power Project by M/s Hira Steels Ltd,CDMDB0004018,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project in Tamil Nadu,CDMDB0008974,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled project of 3.6 MW wind based power generation in Rajasthan,CDMDB0009521,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.23108,70.66367,,Wind,
Grid Connected Wind Power Project by M/s. Venkatrama Poultries Limited,CDMDB0005061,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Electricity Generation at Erakandurai  Dist :Tirunavalli by M/s GHCL Ltd,CDMDB0000727,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.12,77.38,,Wind,
Wind power project by HIL at Gujarat  India,CDMDB0006491,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,70.6076,23.21326,,Wind,
Wind power project by Weizmann Forex Limited,CDMDB0005476,3.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Energy Project in Indian States,CDMDB0010333,3.55,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundle Wind Power Project - EnKing International (CDM.OCT-09-01),CDMDB0009485,3.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Cleaner Technology in Electricity Production,CDMDB0004081,3.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.91002,77.1377,,Wind,
Grid Connected Wind Power Project by M/s. Venkatrama Poultries Limited at Tirupur  Tamil Nadu,CDMDB0009720,3.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Electricity Generation at Tamil Nadu  India,CDMDB0009804,3.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Tirupur District  Tamilnadu India,CDMDB0008789,3.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.375 MW Wind Power Project by AAA Corporation Pvt. Ltd.,CDMDB0004748,3.375,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Maharashtra by AAA & Sons Enterprises Pvt. Ltd.,CDMDB0005345,3.375,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected bundled wind projects in Gujarat and Tamil Nadu,CDMDB0006690,3.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.3 MW Bundled Wind power project at Theni  Tamilnadu,CDMDB0006498,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.3 MW Wind Power Project by Classic Marble (EKIESL-CDM.December-14-01),CDMDB0010248,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.3 MW Wind Power Project in India,CDMDB0006445,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.22133,70.52728,,Wind,
3.3 MW Wind power project at Theni by FFF-Site SF158 & SF317,CDMDB0008744,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from 3.3 MW installed capacity wind mills by Mission Biofuels India Private Limited (MBIPL)  in Sangli District  Maharashtra  India,CDMDB0002710,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.28538,74.6435,,Wind,
Renewable energy project at Maharashtra,CDMDB0003479,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.1,74.12,,Wind,
Wind Power Project of Hindustan Platinum in Maharashtra,CDMDB0005425,3.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.27419,74.64728,,Wind,
3.2 MW Wind Power Project in Gujarat by Rajlakshmi Minerals,CDMDB0009156,3.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.2 MW wind power project of Agro Solvent Products Pvt. Ltd. at Jodha village of Jaisalmer district in Rajasthan state',CDMDB0004709,3.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundle Wind Power Project- EnKing International (EKIESL.CDM-Aug.11-03),CDMDB0008680,3.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Electricity generation through wind power project at Jodhpur  Rajasthan,CDMDB0003533,3.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.47,72.83,,Wind,
