country,name,gppd_idnr,wepp_location_id
AUT,KW Silz,WRI1005914,1031380
AUT,Kaprun Limberg II,WRI1005191,1066491
AUT,Kaprun Oberstufe,WRI1005192,1031037
AUT,Kaprun main stage,WRI1005190,
AUT,Kellerberg,WRI1005193,1025026
AUT,Klammsee,WRI1005194,1060066
AUT,Klaus,WRI1005195,1016512
AUT,Kopswerk II,WRI1019153,
AUT,Kreuzbergmaut,WRI1005197,1031398
AUT,Kreuzeck days storage,WRI1005198,
AUT,Krippau,WRI1005199,1030371
AUT,Landl,WRI1005200,1030373
AUT,Laufnitzdorf,WRI1005201,1030374
AUT,Lebring,WRI1005203,1030356
AUT,Leoben,WRI1005204,1058629
AUT,Losenstein,WRI1005205,1016513
AUT,Low Tuxbach - Small power plant Stillupp,WRI1005256,
AUT,LÃ¼nerseewerk,WRI1019155,
AUT,Malta Secondary school,WRI1005207,
AUT,Malta main stage,WRI1005206,
AUT,Mandling,WRI1005209,1030375
AUT,Mayrhofen,WRI1005210,1031038
AUT,Melk,WRI1005211,1025008
AUT,Mellach run power plant,WRI1005212,
AUT,NeuÃ¶tting,WRI1019132,
AUT,Niklai,WRI1005215,1060065
AUT,Nussdorf near Vienna,WRI1005216,1059148
AUT,Oberaudorf Ebbs,WRI1005217,
AUT,Obervermuntwerk,WRI1019156,
AUT,Obervogau,WRI1005218,1030378
AUT,Ottensheim-Wilhering,WRI1005219,1025009
AUT,Passau-Ingling,WRI1005221,
AUT,Paternion,WRI1005222,1025031
AUT,Peggau,WRI1005223,1030357
AUT,Pernegg,WRI1005224,1030379
AUT,Pichlern,WRI1005225,1060073
AUT,Rabenstein,WRI1005227,1030354
AUT,Retznei,WRI1005231,1052547
AUT,Rodundwerk I,WRI1019158,1033089
AUT,Rodundwerk II,WRI1019159,1033089
AUT,Rosegg-St.Â James,WRI1005232,
AUT,Rosenau,WRI1005233,1016515
AUT,Schonau,WRI1005238,1016516
AUT,Schwabeck,WRI1005239,1025035
AUT,Schwarzach,WRI1005240,1031040
AUT,Simmering,WRI1019147,1033346
AUT,St. Georgen,WRI1005243,1030384
AUT,St. Johann,WRI1005244,
AUT,St. Martin,WRI1005245,
AUT,St. Pantaleon,WRI1005246,1016517
AUT,St. Veit,WRI1005247,1031041
AUT,Staning,WRI1005248,1016518
AUT,Steinfeld,WRI1005249,1060064
AUT,Ternberg,WRI1005253,1016519
AUT,Timelkam,WRI1019163,1024642
AUT,Triebenbach,WRI1005254,1044982
AUT,Tuxbach,WRI1005255,
AUT,Urreiting,WRI1005257,1031401
AUT,Vermuntwerk,WRI1019160,1033090
AUT,Vienna-Freudenau,WRI1005267,1025006
AUT,Villach,WRI1005258,1025037
AUT,Walgauwerk,WRI1019161,1033091
AUT,Wallnerau Salzach stage,WRI1005260,
AUT,Wallnerau underwater stage,WRI1005261,
AUT,Wallsee-Mitterkirchen,WRI1005262,1025010
AUT,Weissenegg,WRI1005264,1034937
AUT,Werfen-Pfarrwerfen,WRI1005265,1031399
AUT,Weyer,WRI1005266,1016520
AUT,Wind Park Bruck an der Leitha,WRI1005268,1049946
AUT,Wind Park Hollern II,WRI1005270,1066248
AUT,Wind Park Petronell-Carnuntum II,WRI1005271,1066249
AUT,Windpark Bruck-GÃ¶ttlesbrunn,WRI1005269,
AUT,Ybbs-Persenbeug,WRI1018682,1025011
AZE,Astara ES,WRI1002178,1064189
AZE,Azerbaijan TPP,WRI1002179,1010568
AZE,Baku ES,WRI1002181,1064193
AZE,Baku TEC,WRI1002182,1010569
AZE,Gusar,WRI1002186,1010574
AZE,Janub,WRI1002188,1076738
AZE,Khachmaz ES,WRI1002189,1064191
AZE,Mingechevir,WRI1002190,1010575
AZE,Sangachal ES,WRI1002192,1067438
AZE,Shamkir,WRI1002197,1010577
AZE,Shimal,WRI1002198,1010576
AZE,Sumqayit,WRI1002199,1063119
AZE,Varvara,WRI1002201,1010581
AZE,Yenikend,WRI1002203,1010582
BHR,Al Dur Power and Water,WRI1023714,1071420
BHR,Al Ezzel Power Station,WRI1023713,1059017
BHR,Alba Power Station,WRI1023718,
BHR,Hawar Power ad Water Station,WRI1023716,
BHR,Hidd Power and Water station 1,WRI1023712,1022798
BHR,Rifa'a Power Station,WRI1023715,1022802
BHR,Sitra Power an Water Station,WRI1023717,
BGD,Amnura,WRI1029201,1098477
BGD,Ashuganj (Aggreko),WRI1029202,1010709
BGD,Baghabari GT 1,WRI1029203,1010710
BGD,Barabkunda (Regent),WRI1029204,1069184
BGD,Barishal GT-unit-1 2,WRI1029205,1010713
BGD,Barupukuria ST 1,WRI1029206,
BGD,Bera Peaking,WRI1029207,1078939
BGD,Bheramara GT (Unit-1 2 3),WRI1029208,
BGD,Bhola CCPP GT-1 2 ST,WRI1029209,
BGD,Bogra GBB,WRI1029210,
BGD,CLCPC Keranigonj,WRI1029214,1088173
BGD,Chittagong Roazan,WRI1029213,
BGD,Faridpur,WRI1029216,1078934
BGD,Fenchuganj (Barakatullah),WRI1029217,1010722
BGD,Feni (Doreen),WRI1029267,1071631
BGD,Ghorasal ST :Unit-3,WRI1029220,1010724
BGD,Gopalganj Peaking,WRI1029221,1078936
BGD,Hathazari,WRI1029222,1078937
BGD,Hobiganj (Confidence-EP),WRI1029223,
BGD,Horippur Power CCPP,WRI1029224,
BGD,Jamalpur RPP,WRI1029225,1078929
BGD,Jangalia (Summit),WRI1029226,1071651
BGD,Jhulda,WRI1029227,1088742
BGD,Kaptai Hydro:Unit-1 2 3 4 5,WRI1029228,
BGD,Karanigonj (Powerpac),WRI1029229,
BGD,Katakhali (Peaking),WRI1029230,
BGD,Kathpotti 52 mw,WRI1029231,
BGD,Khulna (KPCL-2),WRI1029232,
BGD,Kodda Gajipur,WRI1029233,1109739
BGD,Madanganj (Summit),WRI1029234,1078928
BGD,Meghnaghat CCPP,WRI1029236,1010729
BGD,Mymensingh,WRI1029244,1027617
BGD,Narshingdi (Doreen),WRI1029237,1071633
BGD,Noapara (khanjahan ali),WRI1029238,
BGD,Northen 55 MW,WRI1029239,
BGD,Pagla (DPA),WRI1029240,1082558
BGD,Patenga 50 MW,WRI1029241,1089192
BGD,Rangpur GT,WRI1029243,1010730
BGD,Santahar Peaking,WRI1029245,
BGD,Shahjibazar 330 MW,WRI1029247,1010731
BGD,Shiddirganj ST,WRI1029248,1063758
BGD,Shikalbaha Peaking (GT),WRI1029249,
BGD,Siddhirganj (Dutch Bangla),WRI1029250,1010732
BGD,Siddirgonj (Desh),WRI1029251,
BGD,Summit Barisal 110MW,WRI1029253,1117350
BGD,Summit Bibiana-2,WRI1029254,
BGD,Summit Power  Comilla,WRI1029257,
BGD,Summit Power  Maona,WRI1029258,
BGD,Summit Power (Madhabdi+Ashulia),WRI1029255,
BGD,Summit Power Rupgonj,WRI1029256,
BGD,Sylhet (Energyprima),WRI1029260,1046638
BGD,Thakurgaon (RZ),WRI1029262,1046639
BGD,Titas(Dautkandi),WRI1029263,
BGD,Tongi GT,WRI1029264,1010721
BGD,Ullapara (Summit),WRI1029265,1071397
BLR,Bereza SDPP Thermal Power Plant Belarus,GEODB0043047,1010892
BLR,Bobruisk CHP-2 Power Plant Belarus,GEODB0043046,
BLR,Gomel-1 CHP Power Plant Belarus,GEODB0043034,1069448
BLR,Gomel-2 CHP Power Plant Belarus,GEODB0043035,1010896
BLR,Grodno CHP-2 Power Plant Belarus,GEODB0043044,1010897
BLR,Lida Power Plant Belarus,GEODB0043051,1010898
BLR,Lukoml Thermal Power Plant Belarus,GEODB0043036,1010899
BLR,Minsk-3 CHP CCGT Power Plant,GEODB0043037,1022841
BLR,Minsk-4 CHP CCGT Power Plant,GEODB0043040,1022842
BLR,Minsk-5 CHP CCGT Power Plant,GEODB0043039,1047030
BLR,Mogilev CHP-2 Thermal Power Plant Ukraine,GEODB0043045,1010901
BLR,Mozyr Thermal Power Plant Belarus,GEODB0043052,1010902
BLR,Novopolotsk Thermal Power Plant Belarus,GEODB0043050,1010908
BLR,Orsha Cogeneration CCGT Power Plant Belarus,GEODB0043049,1010904
BLR,Svetlogorsk CHP Power Plant Belarus,GEODB0043043,1010910
BLR,Vitebsk Thermal Power Plant Belarus,GEODB0043048,1010911
BLR,Zhodino CHP CCGT Power Plant,GEODB0043041,1047031
BEL,AALTER TJ,WRI1002206,1014396
BEL,ANGLEUR TG 41,WRI1002208,1029386
BEL,AWIRS 4,WRI1002210,
BEL,Aalst Syral GT,WRI1002204,1039909
BEL,Aalst Syral ST,WRI1002205,
BEL,Amercoeur 1 R TGV,WRI1002207,1014399
BEL,Aspiravi Wuustwezel,WRI1002209,
BEL,BEERSE TJ,WRI1002211,1014402
BEL,BUDA TJ,WRI1002217,1014408
BEL,BUTGENBACH,WRI1002218,1044072
BEL,Belwind Phase 1,WRI1002212,1066557
BEL,Beveren 2 Indaver,WRI1002213,
BEL,Beveren Ineos Phenolchemie,WRI1002214,1014405
BEL,CIERREUX TJ,WRI1002219,1014410
BEL,COO,WRI1002221,
BEL,DOEL 4,WRI1002223,1014413
BEL,DROGENBOS DM 51,WRI1002224,
BEL,DROGENBOS GT0,WRI1002225,
BEL,DROGENBOS TGV,WRI1002226,1014414
BEL,Deux-Acren TJ,WRI1002222,1014412
BEL,Electrawinds biomassa Oostende,WRI1002227,
BEL,Froidchapelle Wind,WRI1002229,
BEL,HAM-GENT WKK,WRI1002231,
BEL,HEID-DE-GOREUX 1,WRI1002233,1014420
BEL,HERDERSBRUG STEG,WRI1002234,
BEL,HERDERSBRUG WIND,WRI1002235,
BEL,HU AMPSIN-NEUVILLE,WRI1002236,1029384
BEL,HU ANDENNE,WRI1002237,1029385
BEL,HU GRAND-MALADES,WRI1002239,1029387
BEL,HU IVOZ-RAMET,WRI1002240,1029388
BEL,HU LIXHE,WRI1002241,1029389
BEL,HU MONSIN,WRI1002242,
BEL,INESCO WKK,WRI1002244,1056631
BEL,IVBO,WRI1002246,
BEL,Incinerateur THUMAIDE (IPALLE),WRI1002243,
BEL,Intradel Herstal,WRI1002245,1019736
BEL,LANGERBRUGGE STORA ST 2,WRI1002252,
BEL,LANGERLO 1,WRI1002253,
BEL,LANGERLO 4 REPOWERING,WRI1002255,
BEL,La Vierre,WRI1002250,1029408
BEL,Marcinelle Energie (Carsid),WRI1002258,1068823
BEL,Noordschote TJ,WRI1002259,1014431
BEL,Northwind,WRI1002260,1066712
BEL,PLATE TAILLE T,WRI1002263,1022671
BEL,RINGVAART STEG,WRI1002264,1029634
BEL,RODENHUIZE 4,WRI1002265,1014435
BEL,RODENHUIZE WIND,WRI1002266,1053252
BEL,SAINT-GHISLAIN STEG,WRI1002267,1050465
BEL,SCHELLE WIND,WRI1002270,
BEL,Schaerbeek Siomab ST1,WRI1002268,
BEL,T-power Beringen,WRI1002271,
BEL,TIHANGE 1N,WRI1002275,1014440
BEL,TIHANGE 3,WRI1002277,1014440
BEL,Thorntonbank - C-Power - Area NE,WRI1002273,
BEL,Thorntonbank - C-Power - Area SW,WRI1002274,
BEL,WM Park Powerport Zeebrugge,WRI1002282,
BEL,Wilrijk Isvag,WRI1002280,1019879
BEL,Windvision Estinnes WIND,WRI1002281,1074259
BEL,ZEEBRUGGE WIND,WRI1002287,
BEL,Zedelgem TJ,WRI1002284,1014447
BEL,Zeebrugge 2 Fluxys,WRI1002285,1014449
BEL,Zeebrugge TJ,WRI1002286,1014448
BEL,Zelzate 2 Knippegroen,WRI1002288,1061812
BEL,Zelzate TJ,WRI1002289,1014450
BEL,Zwijndrecht Lanxess GT,WRI1002290,1066845
BEL,Zwijndrecht Lanxess ST,WRI1002291,1066845
BEN,Akpakpa,WRI1023015,1057216
BEN,Cotonou,WRI1023016,1029102
BTN,Basochhu Hydroelectric Power Plant Bhutan,GEODB0040473,
BTN,Chhukha Hydroelectric Power Plant Bhutan,GEODB0040472,1012454
BTN,Kurichhu Hydro-electric Power Station Bhutan,GEODB0003919,1011076
BTN,Rangjung Small Hydroelectric Power Plant Bhutan,GEODB0043900,1055303
BTN,Tala Hydroelectric Power Plant Bhutan,GEODB0040474,1011075
BOL,Aranjuez Power Plant Bolivia,GEODB0044762,1015890
BOL,Botijlaca Hydroelectric Power Plant Bolivia,GEODB0044740,1012475
BOL,Bulo Bulo OCGT Power Plant Bolivia,GEODB0041946,1047025
BOL,Cahua Hydroelectric Power Plant Bolivia,GEODB0044748,1012476
BOL,Carrasco OCGT Power Plant Bolivia,GEODB0044736,1015894
BOL,Chojlla Hydroelectric Power Plant Bolivia,GEODB0044750,1019726
BOL,Chururaqui Hydroelectric Power Plant Bolivia,GEODB0044746,1012480
BOL,Corani Hydroelectric Power Plant Bolivia,GEODB0044721,1015842
BOL,Cutichucho Hydroelectric Power Plant Bolivia,GEODB0044741,1012481
BOL,El Alto (El Kenko) Power Plant Bolivia,GEODB0044735,1012483
BOL,Entre Rios Power Plant Bolivia,GEODB0044720,
BOL,Guaracachi CCGT Power Plant Bolivia,GEODB0042663,1015891
BOL,Harca Hydroelectric Power Plant Bolivia,GEODB0044747,1012484
BOL,Huaji Hydroelectric Power Plant Bolivia,GEODB0044749,1012485
BOL,Karachipampa Power Plant Bolivia,GEODB0044756,1015892
BOL,Sainani Hydroelectric Power Plant Bolivia,GEODB0044743,1012488
BOL,Santa Cruz Power Plant Bolivia,GEODB0044755,1090378
BOL,Santa Isabel Hydroelectric Power Plant Bolivia,GEODB0044722,1015843
BOL,Santa Rosa Hydroelectric Power Plant Bolivia,GEODB0044742,
BOL,Tiquimani Hydroelectric Power Plant Bolivia,GEODB0044739,1012490
BOL,Valle Hermoso Power Plant Bolivia,GEODB0044734,1015895
BOL,Yanacachi Norte Hydroelectric Power Plant Bolivia,GEODB0044752,1044574
BOL,Zongo Hydroelectric Power Plant Bolivia,GEODB0044738,1012491
BIH,Bocac Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044772,1020222
BIH,Capljina Pumped Storage Power Plant Bosnia and Herzegovina,GEODB0044764,1020226
BIH,Dubrovnik Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044805,
BIH,Gacko Coal CHP Power Plant Bosnia and Herzegovina,GEODB0044793,1020228
BIH,Grabovica Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044771,1020229
BIH,Jablanica Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044767,1020231
BIH,Jajce I Hidroelektrana Bosnia and Herzegovina,GEODB0044811,1020232
BIH,Jajce II Hidroelektrana Bosnia and Herzegovin,GEODB0044813,1085733
BIH,Kakanj CHP Power Plant Bosnia and Herzegovina,GEODB0044792,
BIH,Krupa Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044818,1055754
BIH,Mostar Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044773,1020235
BIH,Mostarsko Blato Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044809,1052891
BIH,Pec Mlini Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044808,1046326
BIH,Rama Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044770,1020236
BIH,Salakovac Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044766,1020237
BIH,Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044768,1020240
BIH,Trebinje II Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044806,
BIH,Tuzla CHP Power Plant Bosnia and Herzegovina,GEODB0044791,1020241
BIH,Ugljevik CHP Coal Power Plant Bosnia and Herzegovina,GEODB0044794,1020242
BIH,Visegrad Hydroelectric Power Plant Bosnia and Herzegovina,GEODB0044765,1020243
BWA,Morpule,WRI1023017,
BWA,Sua Pan Soda Ash,WRI1023018,1030481
BRA,14 de Julho,BRA0000012,1048155
BRA,3M Itapetininga,BRA0028642,
BRA,3M SumarÃ©,BRA0028919,
BRA,AJ Rorato,BRA0031076,
BRA,ALLIANZ PARQUE,BRA0032153,
BRA,AMBEV - JoÃ£o Pessoa,BRA0030050,
BRA,ANHANGUERA EDUCACIONAL SA - CAMPO GRANDE,BRA0032667,
BRA,AREVALE,BRA0032860,
BRA,ARS,BRA0000161,1063428
BRA,AVG I-II,BRA0031329,
BRA,Abatedouro SÃ£o Salvador,BRA0028991,
BRA,Abranjo I,BRA0030400,1093196
BRA,Abrasa,BRA0000016,1092491
BRA,AbunÃ£,BRA0000017,
BRA,Adria,BRA0028963,
BRA,Adriana AgrÃ­cola,BRA0030428,
BRA,Aeroporto Internacional Eduardo Gomes,BRA0029310,
BRA,Aeroporto Internacional Pinto Martins - Terminal de Passageiros (TPS-1),BRA0029304,
BRA,Aeroporto Internacional Salgado Filho,BRA0029379,
BRA,Aeroporto Internacional Tancredo Neves,BRA0029481,
BRA,Aeroporto Internacional de BrasÃ­lia,BRA0029569,
BRA,Aeroporto Internacional de Congonhas - SÃ£o Paulo,BRA0029351,
BRA,Aeroporto Internacional de Rio Branco,BRA0029317,
BRA,Aeroporto Internacional de Salvador,BRA0029861,
BRA,Aeroporto Internacional de SÃ£o Paulo/Guarulhos-Central ElÃ©trica de EmergÃªncia CEE,BRA0029584,
BRA,Aeroporto Internacional de Viracopos - Campinas,BRA0029369,
BRA,Aeroporto Internacional do Recife,BRA0029868,
BRA,Agostinho Rodrigues,BRA0028942,
BRA,Agro Trafo,BRA0000031,
BRA,Agroalcool,BRA0029929,
BRA,AgropÃ©u,BRA0032677,
BRA,Agrovale,BRA0028696,
BRA,Agudo,BRA0031040,1112284
BRA,Agudos Ambev,BRA0029076,
BRA,Aguti,BRA0029711,1092474
BRA,Ahlstrom,BRA0029706,
BRA,AimorÃ©s,BRA0000042,1050765
BRA,Ala Polo,BRA0031182,
BRA,Albano Machado,BRA0029514,1078571
BRA,Albatroz,BRA0029085,
BRA,Albertina,BRA0027536,
BRA,AlbrÃ¡s,BRA0027387,
BRA,Alcoa Beneficiamento,BRA0030167,
BRA,Alcoa Porto,BRA0030168,
BRA,Alcomira,BRA0028049,
BRA,Alcon,BRA0029150,
BRA,Alcon LaboratÃ³rios do Brasil,BRA0030821,
BRA,Alcoolvale,BRA0029299,
BRA,AlcÃ­dia,BRA0027913,
BRA,Alecrim,BRA0000047,1012492
BRA,Alegre,BRA0000048,1011775
BRA,Alegria I,BRA0028444,
BRA,Alegria II,BRA0028443,
BRA,Alhandra,BRA0029112,1080248
BRA,Almirante Ãlvaro Alberto - Unidade I (Antiga Angra I),BRA0000100,
BRA,Almirante Ãlvaro Alberto - Unidade II (Antiga Angra II),BRA0000101,
BRA,Alta Floresta,BRA0000058,1063416
BRA,Alta Mogiana,BRA0000060,1096578
BRA,Altero Design,BRA0030560,
BRA,Alterosa,BRA0029991,
BRA,Alto Benedito Novo,BRA0000068,1088149
BRA,Alto Benedito Novo I,BRA0028802,1068032
BRA,Alto BrejaÃºba,BRA0030687,
BRA,Alto FÃªmeas I,BRA0027414,1033932
BRA,Alto Irani,BRA0028748,1064584
BRA,Alto Jatapu,BRA0000076,1046367
BRA,Alto Paraguai (Pedro Pedrossian),BRA0000078,1078244
BRA,Alto SucuriÃº,BRA0028817,1087245
BRA,Altos,BRA0028538,
BRA,Alumar,BRA0029591,1086253
BRA,Alunorte,BRA0028916,1086252
BRA,AlvarÃ£es,BRA0000082,
BRA,Alvorada,BRA0028580,1088383
BRA,Alvorada,BRA0030320,1088383
BRA,Amador Aguiar I (Antiga Capim Branco I),BRA0027483,1011474
BRA,Amador Aguiar II (Antiga Capim Branco II),BRA0027484,1056474
BRA,Amandina,BRA0030115,
BRA,AmapÃ¡ Garden Shopping,BRA0031250,
BRA,AmaturÃ¡,BRA0000087,
BRA,Ambient,BRA0030472,
BRA,Americana,BRA0000089,1012857
BRA,Ametista,BRA0030779,1102944
BRA,Amparo,BRA0029069,1059617
BRA,AnagÃ©,BRA0031092,
BRA,AnamÃ£,BRA0000092,
BRA,Angelina (Antiga Portobello - Corredeira do Encano),BRA0002133,
BRA,Angical,BRA0030732,1111967
BRA,AngÃ©lica,BRA0029670,
BRA,Anhanguera,BRA0028734,1084217
BRA,Anna Maria,BRA0000104,1052129
BRA,Anori,BRA0000105,
BRA,Antunes,BRA0030880,1112289
BRA,AntÃ´nio Brennand (Antiga  Alto Jauru),BRA0000077,1063531
BRA,AntÃ´nio Dias,BRA0030954,
BRA,AntÃ´nio Viel,BRA0029680,1092499
BRA,Aparecida Parte I,BRA0027250,1011756
BRA,Aparecida Parte II,BRA0030275,1011756
BRA,Aparecida Parte III,BRA0030276,1011756
BRA,ApiacÃ¡s,BRA0000114,
BRA,ApiaÃ­,BRA0000116,
BRA,ApolÃ´nio Sales (Antiga MoxotÃ³),BRA0001510,
BRA,AporÃ©,BRA0029104,
BRA,ApuÃ­,BRA0000124,
BRA,Aquarius,BRA0000859,1068023
BRA,AquibatÃ£,BRA0029052,1059910
BRA,Aracati,BRA0028531,
BRA,Aracruz,BRA0000127,1108226
BRA,Araguaia Shopping,BRA0030722,
BRA,Araguassu,BRA0028683,
BRA,Aralco,BRA0028488,
BRA,Araras DPA,BRA0032744,
BRA,Araras NescafÃ©,BRA0032845,
BRA,AratuÃ¡ I,BRA0030121,
BRA,AraucÃ¡ria,BRA0027733,1041431
BRA,Areal,BRA0000140,
BRA,Areal,BRA0000141,1064576
BRA,Areia,BRA0028446,1072303
BRA,Areia Branca,BRA0030340,1059252
BRA,Areia Branca,BRA0027910,1059252
BRA,Arembepe (Antiga CamaÃ§ari PÃ³lo de Apoio I),BRA0029555,
BRA,Arizona 1,BRA0030622,1094295
BRA,Arroio Trinta,BRA0031216,1092485
BRA,Arrudas,BRA0030224,
BRA,Artivinco (Antiga Rio Pardo),BRA0028815,
BRA,Arturo Andreoli (Antiga JÃºlio de Mesquita Filho),BRA0001278,
BRA,Arvoredo,BRA0028755,1076673
BRA,Asa Branca I,BRA0030505,1092478
BRA,Asa Branca II,BRA0030547,1092478
BRA,Asa Branca III,BRA0030548,1092478
BRA,Asa Branca IV,BRA0030498,1092478
BRA,Asa Branca V,BRA0030507,1092478
BRA,Asa Branca VI,BRA0030520,1092478
BRA,Asa Branca VII,BRA0030513,1092478
BRA,Asa Branca VIII,BRA0030508,
BRA,Asfor,BRA0000162,
