wri_id,coord_source,latitude,longitude
WRI1002570,CARMA,63.09600131,21.61577225
WRI1002572,CARMA,67.4166667,26.6
WRI1002573,CARMA,66.5,25.7166667
WRI1002574,CARMA,60.99596297,24.46434259
WRI1002580,CARMA,63.04533,21.786339
WRI1002583,CARMA,65.73641156,24.56371307
WRI1002584,CARMA,63.9,25.7833333
WRI1002585,CARMA,61.0666667,26.6333333
WRI1002586,CARMA,62.3833333,30.4666667
WRI1002591,CARMA,60.9333333,26.6166667
WRI1002592,CARMA,61.0833333,26.1333333
WRI1002598,CARMA,64.0833333,24.55
WRI1002610,CARMA,60.40338347,25.10500431
WRI1002611,CARMA,65.84811007,24.14661884
WRI1002613,CARMA,60.56974382,27.19794273
WRI1002615,CARMA,61.0587111,28.18870783
WRI1002617,CARMA,61.4833333,21.7833333
WRI1002618,CARMA,61.4833333,21.7833333
WRI1002622,CARMA,61.1833333,22.7
WRI1002627,CARMA,60.39232815,25.66507101
WRI1002630,CARMA,62.2333333,25.7333333
WRI1002631,CARMA,60.81462247,23.62146378
WRI1002634,CARMA,64.83744406,25.1860714
WRI1002670,CARMA,65.00900122,24.71385241
WRI1002687,CARMA,48.787159,2.403322
WRI1002695,CARMA,48.598141,5.839557
WRI1002712,CARMA,47.29,-1.83
WRI1002723,CARMA,44.440893,4.711792
WRI1002724,CARMA,49.15807785,7.024126053
WRI1002731,CARMA,48.9333333,2.3
WRI1002744,CARMA,44.558379,4.750937
WRI1002746,CARMA,45.198576,4.530908
WRI1002748,CARMA,43.751367,6.0888
WRI1002753,CARMA,45.920277,6.687651
WRI1002762,CARMA,45.543586,6.302149
WRI1002768,CARMA,44.902565,5.786586
WRI1002769,CARMA,44.902565,5.786586
WRI1002772,CARMA,45.218424,6.472575
WRI1002788,CARMA,65.6333333,-16.8666667
WRI1002811,CARMA,64.264,-18.881484
WRI1002816,CARMA,54.85,-5.8166667
WRI1002817,CARMA,54.85,-5.8166667
WRI1002827,CARMA,54.7258,-5.7661
WRI1002828,CARMA,54.7258,-5.7661
WRI1002829,CARMA,51.8833333,-8.6333333
WRI1002848,CARMA,39.226944,8.997222
WRI1002849,CARMA,37.208333,15.177778
WRI1002850,CARMA,45.708858,7.139898
WRI1002851,CARMA,45.4511111,12.2238889
WRI1002852,CARMA,44.170457,11.088812
WRI1002859,CARMA,41.468622,14.14542
WRI1002860,CARMA,46.492716,11.333576
WRI1002863,CARMA,46.076697,10.349562
WRI1002864,CARMA,42.045833,13.5475
WRI1002868,CARMA,46.648717,11.005066
WRI1002872,CARMA,45.942196,10.640271
WRI1002874,CARMA,37.157247,15.180194
WRI1002875,CARMA,42.349643,14.403913
WRI1002878,CARMA,41.630828,14.492925
WRI1002883,CARMA,45.9766667,12.3033333
WRI1002888,CARMA,45.68909,10.660876
WRI1002891,CARMA,46.489007,10.294052
WRI1002895,CARMA,46.439397,9.359532
WRI1002898,CARMA,45.524782,10.227269
WRI1002900,CARMA,44.111111,9.872222
WRI1002901,CARMA,46.612418,11.15587
WRI1002902,CARMA,46.269297,9.869247
WRI1002903,CARMA,41.805535,14.919332
WRI1002907,CARMA,41.040014,14.376831
WRI1002908,CARMA,46.306294,9.382335
WRI1002909,CARMA,38.221166,15.238283
WRI1002913,CARMA,41.954734,14.388419
WRI1002914,CARMA,42.583142,13.638293
WRI1002915,CARMA,39.492898,16.383794
WRI1002921,CARMA,40.950713,14.376232
WRI1002922,CARMA,45.025338,6.857305
WRI1002925,CARMA,37.312345,13.507123
WRI1002926,CARMA,39.2047222,8.3788889
WRI1002928,CARMA,45.017778,12.240833
WRI1002931,CARMA,44.55,11.1
WRI1002934,CARMA,45.88576636,10.84116697
WRI1002946,CARMA,44.9166667,10.25
WRI1002950,CARMA,46.687914,10.546554
WRI1002952,CARMA,45.541667,9.253889
WRI1002954,CARMA,46.3705556,13.0436111
WRI1002955,CARMA,46.168995,9.869149
WRI1002957,CARMA,46.2083333,12.3030556
WRI1002960,CARMA,46.33460262,11.06426239
WRI1002964,CARMA,37.969167,13.748333
WRI1002965,CARMA,39.158194,16.780906
WRI1002966,CARMA,41.811667,12.422778
WRI1002967,CARMA,45.86951307,10.87560654
WRI1002972,CARMA,38.015843,12.51076698
WRI1002974,CARMA,45.53076362,8.73670578
WRI1002978,CARMA,43.298935,10.872821
WRI1002979,CARMA,45.824862,7.3255
WRI1002981,CARMA,46.159595,9.934951
WRI1003657,CARMA,64.75,177.483333
WRI1003660,CARMA,64.546794,40.546762
WRI1003664,CARMA,50.610743,36.580152
WRI1003665,CARMA,54.4165,86.2976
WRI1003666,CARMA,56.84166667,61.3225
WRI1003667,CARMA,53.50965,45.318412
WRI1003668,CARMA,53.50965,45.318412
WRI1003680,CARMA,56.1322222,47.2519444
WRI1003697,CARMA,54.6269,39.6916
WRI1003698,CARMA,56.2388889,43.4630556
WRI1003705,CARMA,50.610743,36.580152
WRI1003707,CARMA,51.281667,37.545833
WRI1003714,CARMA,56.85,53.2333333
WRI1003721,CARMA,56.2016667,95.7175
WRI1003725,CARMA,55.3333333,86.0833333
WRI1003726,CARMA,55.3333333,86.0833333
WRI1003735,CARMA,50.5519855,137.0152435
WRI1003738,CARMA,57.766468,40.926864
WRI1003743,CARMA,52.766667,55.783333
WRI1003746,CARMA,53.7557,87.1099
WRI1003748,CARMA,66.6572222,66.4183333
WRI1003753,CARMA,53.7102778,91.6875
WRI1003755,CARMA,56.0063889,90.3913889
WRI1003763,CARMA,58.5166667,31.2833333
WRI1003766,CARMA,55.3333333,86.0833333
WRI1003776,CARMA,52.965076,36.078495
WRI1003781,CARMA,53.200656,45.004643
WRI1003785,CARMA,56.905278,59.943611
WRI1003797,CARMA,53.2,50.15
WRI1003799,CARMA,54.1838,45.1749
WRI1003801,CARMA,51.5666667,46.0333333
WRI1003804,CARMA,59.603337,60.5787
WRI1003807,CARMA,64.562652,39.833898
WRI1003810,CARMA,53.4666667,44.2
WRI1003815,CARMA,43.599167,39.725689
WRI1003816,CARMA,56.32867332,44.00204659
WRI1003822,CARMA,56.8575,60.6125
WRI1003824,CARMA,52.7316667,41.4338889
WRI1003837,CARMA,55.884309,38.786403
WRI1003847,CARMA,58.000556,102.661944
WRI1003850,CARMA,43.10562023,131.8735313
WRI1003858,CARMA,57.62987201,39.8736763
WRI1003860,CARMA,56.63876667,47.89077759
WRI1003870,CARMA,53.3997222,49.4952778
WRI1003873,CARMA,62.67545,8.55153
WRI1003878,CARMA,61.9838889,5.2627778
WRI1003880,CARMA,60.82249,9.55207
WRI1003882,CARMA,66.15,13.8833333
WRI1003883,CARMA,62.2029,6.12722
WRI1003885,CARMA,63.35,10.5
WRI1003886,CARMA,62.8,9.9833333
WRI1003887,CARMA,58.65,8.9666667
WRI1003891,CARMA,58.2666667,7.0166667
WRI1003895,CARMA,59.1666667,8.4666667
WRI1003897,CARMA,63.25,9.7333333
WRI1003900,CARMA,62.8833333,9.8333333
WRI1003901,CARMA,63.0833333,11.5
WRI1003902,CARMA,62.55,7.6833333
WRI1003905,CARMA,59.6333333,9.9333333
WRI1003907,CARMA,59.75,7.5166667
WRI1003908,CARMA,59.1865,8.0895
WRI1003911,CARMA,58.65,8.9666667
WRI1003912,CARMA,63.6333333,8.7333333
WRI1003915,CARMA,59.28843,9.71
WRI1003916,CARMA,59.35,7.3333333
WRI1003917,CARMA,62.05,5.3333333
WRI1003918,CARMA,59.5,6.5
WRI1003923,CARMA,61.58279647,7.276554108
WRI1003924,CARMA,59.9833333,6.0166667
WRI1003927,CARMA,59.28843,9.71
WRI1003928,CARMA,59.3,9.0333333
WRI1003933,CARMA,59.7333333,7.0333333
WRI1003934,CARMA,59.5166667,6.6333333
WRI1003935,CARMA,58.66263,6.71694
WRI1003938,CARMA,68.3333333,16.3666667
WRI1003943,CARMA,62.27594,10.78241
WRI1003946,CARMA,59.9833333,6.0166667
WRI1003948,CARMA,59.60074803,8.650102615
WRI1003952,CARMA,63.216667,11.033333
WRI1003955,CARMA,63.43049,10.39506
WRI1003956,CARMA,63.2166667,11.0333333
WRI1003961,CARMA,60.26722,8.94721
WRI1003962,CARMA,60.26722,8.94721
WRI1003963,CARMA,59.8333333,6.9
WRI1003964,CARMA,60.7030556,4.7044444
WRI1003965,CARMA,62.5166667,8.5
WRI1003968,CARMA,68.35,17.0166667
WRI1003969,CARMA,61.0333333,6.5833333
WRI1003970,CARMA,66.35,14.3333333
WRI1003971,CARMA,58.3166667,6.95
WRI1003975,CARMA,58.9463889,5.6802778
WRI1003976,CARMA,60.4675,7.07193
WRI1003979,CARMA,59.66858,9.65017
WRI1003981,CARMA,59.58326,11.16286
WRI1003982,CARMA,58.3166667,6.95
WRI1003983,CARMA,59.5666667,8
WRI1003988,CARMA,59.6333333,6.8
WRI1003989,CARMA,59.6333333,6.8
WRI1003991,CARMA,59.85,6.9833333
WRI1003994,CARMA,59.55936,9.25853
WRI1003995,CARMA,62.3,5.9166667
WRI1003996,CARMA,63.2666667,9.8333333
WRI1003999,CARMA,58.9833333,9.2333333
WRI1004000,CARMA,59.28843,9.71
WRI1004001,CARMA,58.66263,6.71694
WRI1004002,CARMA,62.85,9.0833333
WRI1004005,CARMA,63.0333333,11.6666667
WRI1004008,CARMA,62.27594,10.78241
WRI1004013,CARMA,59.5666667,8
WRI1004023,CARMA,47.39253902,8.044223785
WRI1004029,CARMA,46.2389304,7.874708176
WRI1004031,CARMA,46.528471,8.608806
WRI1004032,CARMA,47.59076762,8.12953949
WRI1004033,CARMA,47.59076762,8.12953949
WRI1004036,CARMA,47.16742641,9.477939606
WRI1004039,CARMA,46.771317,8.669632
WRI1004041,CARMA,46.771317,8.669632
WRI1004044,CARMA,46.210635,7.257758
WRI1004046,CARMA,46.771317,8.669632
WRI1004051,CARMA,47.53557314,7.714676857
WRI1004059,CARMA,47.234045,7.731013
WRI1004063,CARMA,47.338293,7.244943
WRI1004065,CARMA,46.411402,8.617377
WRI1004069,CARMA,47.5525,8.228611111
WRI1004070,CARMA,47.5525,8.228611111
WRI1004071,CARMA,46.3597237,8.969650269
WRI1004072,CARMA,46.37204302,8.916091919
WRI1004074,CARMA,46.229076,7.359417
WRI1004078,CARMA,46.35,7.9666667
WRI1004083,CARMA,46.81885,8.650516
WRI1004091,CARMA,47.35109391,8.342142105
WRI1004106,CARMA,46.288546,8.495767
WRI1004107,CARMA,46.233387,10.142142
WRI1004108,CARMA,46.233387,10.142142
WRI1004109,CARMA,46.33392111,9.517850876
WRI1004111,CARMA,46.345208,8.606196
WRI1004112,CARMA,46.305275,8.553923
WRI1004113,CARMA,46.47699975,8.801250458
WRI1004118,CARMA,46.05806,7.242957
WRI1004121,CARMA,46.251268,7.593183
WRI1004138,CARMA,46.924197,8.387852
WRI1004143,CARMA,47.40165381,8.400145882
WRI1004166,CARMA,47.16309443,8.784771459
WRI1004170,CARMA,47.09057873,9.343013763
WRI1004176,CARMA,46.42200254,8.145418167
WRI1004177,CARMA,46.672147,9.688013
WRI1004188,CARMA,46.13851179,7.114677429
WRI1004198,CARMA,47.18916474,8.996408526
WRI1004199,CARMA,46.274317,8.682139
WRI1004204,CARMA,46.18250464,8.857297897
WRI1004212,CARMA,46.246788,9.149258
WRI1004216,CARMA,46.740074,8.624676
WRI1004217,CARMA,46.83650712,8.042337559
WRI1004220,CARMA,47.13240324,7.244110107
WRI1004221,CARMA,47.13240324,7.244110107
WRI1004232,CARMA,46.976761,8.76499
WRI1004237,CARMA,46.6195558,8.569765091
WRI1004243,CARMA,46.77412752,9.204611778
WRI1004254,CARMA,46.881992,8.616111
WRI1004259,CARMA,46.813809,8.17205
WRI1004260,CARMA,47.020319,7.235453
WRI1004263,CARMA,46.54955,7.660363
WRI1004264,CARMA,46.49466986,7.67326355
WRI1004266,CARMA,46.49466986,7.67326355
WRI1004275,CARMA,46.881992,8.616111
WRI1004276,CARMA,47.609723,8.237497
WRI1004278,CARMA,46.6666667,7.5333333
WRI1004285,CARMA,46.71256085,6.378936768
WRI1004287,CARMA,47.15283623,6.996917725
WRI1004290,CARMA,46.252137,7.011408
WRI1004294,CARMA,46.773675,9.108501
WRI1004299,CARMA,47.55984734,8.06224823
WRI1004300,CARMA,46.22129615,7.014770508
WRI1004302,CARMA,46.23640256,7.026946228
WRI1004309,CARMA,46.95585738,6.747751236
WRI1004311,CARMA,46.50483938,7.062116861
WRI1004312,CARMA,47.3666667,8.55
WRI1004313,CARMA,46.976326,9.045892
WRI1004319,CARMA,47.061971,9.055342
WRI1004328,CARMA,46.313036,9.19673
WRI1004330,CARMA,46.966404,9.037147
WRI1004341,CARMA,46.09061475,7.063694
WRI1004342,CARMA,46.884164,10.462687
WRI1004343,CARMA,46.35,7.9666667
WRI1004344,CARMA,46.94809434,7.447443008
WRI1004347,CARMA,47.04556317,9.423179626
WRI1004354,CARMA,46.48819937,7.043652534
WRI1004355,CARMA,46.73362524,6.508197784
WRI1004357,CARMA,46.255457,6.960665
WRI1004374,CARMA,46.582406,9.61732
WRI1004375,CARMA,46.74291919,8.987159729
WRI1004385,CARMA,46.1899324,7.312088013
WRI1004391,CARMA,47.52334488,7.617473602
WRI1004400,CARMA,46.281545,7.695311
WRI1004402,CARMA,46.870169,8.374398
WRI1004403,CARMA,46.870169,8.374398
WRI1004404,CARMA,46.88773,8.417277
WRI1004407,CARMA,46.52963855,8.943557739
WRI1004417,CARMA,46.407638,8.647688
WRI1004419,CARMA,47.109448,8.361957
WRI1004420,CARMA,47.109448,8.361957
WRI1004425,CARMA,46.73950373,8.828681813
WRI1004426,CARMA,46.44258864,8.839530945
WRI1004432,CARMA,47.04556317,9.423179626
WRI1004433,CARMA,46.225283,7.303715
WRI1004436,CARMA,46.187901,8.749061
WRI1004437,CARMA,46.796756,10.305946
WRI1004439,CARMA,47.09057873,9.343013763
WRI1004450,CARMA,46.682594,9.315666
WRI1004451,CARMA,46.469893,8.24164
WRI1004453,CARMA,46.5333333,9.2
WRI1004454,CARMA,47.13848,8.897426
WRI1004459,CARMA,46.17275791,7.223596573
WRI1004461,CARMA,47.099754,9.064109
WRI1004462,CARMA,46.513609,8.678302
WRI1004478,CARMA,46.70340881,8.850903511
WRI1004486,CARMA,46.682594,9.315666
WRI1004489,CARMA,46.91568247,8.884248734
WRI1004491,CARMA,46.540294,7.086054
WRI1004495,CARMA,46.235122,9.126217
WRI1004498,CARMA,47.697316,8.634929
WRI1004504,CARMA,46.95,9.75
WRI1004512,CARMA,46.681556,8.778587
WRI1004515,CARMA,46.528471,8.608806
WRI1004521,CARMA,47.17448662,8.897809982
WRI1004531,CARMA,46.365919,9.221554
WRI1004537,CARMA,46.684733,7.691108
WRI1004547,CARMA,46.513609,8.678302
WRI1004549,CARMA,46.015621,8.945343
WRI1004551,CARMA,46.54312974,7.90148735
WRI1004555,CARMA,47.260526,9.502685
WRI1004557,CARMA,46.252137,7.011408
WRI1004570,CARMA,46.18143497,8.851032257
WRI1004575,CARMA,46.69724281,9.439380169
WRI1004576,CARMA,46.4225942,8.843135834
WRI1004583,CARMA,46.582406,9.61732
WRI1004590,CARMA,47.247552,9.170537
WRI1004595,CARMA,47.49200783,8.254122734
WRI1004597,CARMA,46.301478,7.701951
WRI1004599,CARMA,46.833327,8.180646
WRI1004600,CARMA,46.833327,8.180646
WRI1004610,CARMA,47.032607,9.434059
WRI1004612,CARMA,46.12013139,8.71181488
WRI1004615,CARMA,46.13666808,7.039060593
WRI1004616,CARMA,46.13666808,7.039060593
WRI1004620,CARMA,46.216326,7.585437
WRI1004634,CARMA,47.011045,8.645381927
WRI1004635,CARMA,47.470495,8.31636
WRI1004636,CARMA,47.470495,8.31636
WRI1004642,CARMA,47.47898629,8.218417168
WRI1004644,CARMA,46.903217,8.394228
WRI1004648,CARMA,47.25569894,7.816257477
WRI1004651,CARMA,46.61279111,9.177912825
WRI1004656,CARMA,51.387477,-3.406751
WRI1004657,CARMA,57.61162384,-4.912757765
WRI1004659,CARMA,57.47907584,-4.223980015
WRI1004660,CARMA,56.25557649,-4.93813135
WRI1004661,CARMA,51.85552118,-4.305345717
WRI1004665,CARMA,55.65018188,-4.806590895
WRI1004666,CARMA,55.65018188,-4.806590895
WRI1004670,CARMA,54.87879151,-4.810374688
WRI1004671,CARMA,54.1833333,-3.2166667
WRI1004673,CARMA,51.59240785,-3.780186319
WRI1004687,CARMA,40.3286,-96.8067
WRI1004688,CARMA,55.58926439,-5.471971618
WRI1004689,CARMA,56.42880737,-5.239276886
WRI1004690,CARMA,57.69595918,-4.255099359
WRI1004692,CARMA,57.4350444,-6.579225374
WRI1004694,CARMA,54.71777926,-7.378864288
WRI1004697,CARMA,58.4333333,-3.0833333
WRI1004698,CARMA,54.7,-7.6
WRI1004699,CARMA,57.15,-2.8833333
WRI1004700,CARMA,55.81951233,-3.797492981
WRI1004702,CARMA,53.75,-2.4833333
WRI1004705,CARMA,55.78438404,-4.100074172
WRI1004711,CARMA,56.1833333,-2.5666667
WRI1004712,CARMA,57.66477493,-2.529636711
WRI1004714,CARMA,56.18994928,-4.052882922
WRI1004715,CARMA,56.2166667,-5.3
WRI1004717,CARMA,52.30154394,-3.511460099
WRI1004718,CARMA,53.42324381,-3.064967553
WRI1004719,CARMA,58.9847871,-2.958734035
WRI1004720,CARMA,51.45625321,-0.971131325
WRI1004723,CARMA,54.4166667,-8.0833333
WRI1004726,CARMA,50.41316686,-5.081863403
WRI1004727,CARMA,52.55990145,-3.535448346
WRI1004729,CARMA,54.94095168,-3.927842338
WRI1004731,CARMA,56.54452414,-4.456921468
WRI1004732,CARMA,55.3,-5.6833333
WRI1004733,CARMA,53.72586526,-1.36256218
WRI1004737,CARMA,52.37497039,-3.856201172
WRI1004738,CARMA,53.41210958,-4.451901615
WRI1004739,CARMA,50.61135983,-2.453335875
WRI1004740,CARMA,51.46,-2.1247222
WRI1004742,CARMA,56.3,-5.5833333
WRI1004743,CARMA,56.25557649,-4.93813135
WRI1004745,CARMA,57.55,-2.6166667
WRI1004749,CARMA,53.8,-2.233333
WRI1004750,CARMA,50.63698597,-4.360064864
WRI1004751,CARMA,52.55130617,0.088276863
WRI1004756,CARMA,55.0333333,-6.2833333
WRI1004763,CARMA,56.05,-5.1166667
WRI1004765,CARMA,56.00062479,-2.514178763
WRI1004768,CARMA,57.34597709,-4.762744904
WRI1004769,CARMA,57.34597709,-4.762744904
WRI1004770,CARMA,53.01200209,-4.102296791
WRI1004772,CARMA,55.1511265,-3.669445026
WRI1004774,CARMA,57.5166667,-4.9333333
WRI1004775,CARMA,53.5833333,-2.4333333
WRI1004777,CARMA,55.58926439,-5.471971618
WRI1004784,CARMA,56.23051829,-5.074739456
WRI1004786,CARMA,53.73638889,-0.998055556
WRI1004788,CARMA,56.62208603,-3.230051379
WRI1004789,CARMA,54.94095168,-3.927842338
WRI1004793,CARMA,51.8788889,-4.5927778
WRI1004795,CARMA,56.11903264,-3.936818807
WRI1004797,CARMA,54.94095168,-3.927842338
WRI1004798,CARMA,55.95205989,-3.196481187
WRI1004799,CARMA,51.55316673,-0.122566223
WRI1004808,CARMA,38.3783,-88.3594
WRI1004810,CARMA,57.33448989,-3.99072956
WRI1004811,CARMA,57.34597709,-4.762744904
WRI1004812,CARMA,57.34597709,-4.762744904
WRI1004815,CARMA,53.716748,-1.281743
WRI1004820,CARMA,56.24410273,-4.216369536
WRI1004821,CARMA,51.06394653,-0.327186584
WRI1004823,CARMA,58.59270953,-3.52593809
WRI1004824,CARMA,58.59270953,-3.52593809
WRI1004825,CARMA,50.26525699,-5.054363742
WRI1004828,CARMA,57.21435511,-4.617579353
WRI1004829,CARMA,56.6931854,-4.380709111
WRI1004833,CARMA,57.14313184,-4.682235718
WRI1004835,CARMA,54.94095168,-3.927842338
WRI1004836,CARMA,57.1971,-4.86939
WRI1004837,CARMA,57.44740518,-2.786082299
WRI1004844,CARMA,54.8166667,-1.45
WRI1004845,CARMA,54.8166667,-1.45
WRI1004846,CARMA,54.87645672,-3.048193739
WRI1004849,CARMA,56.22172023,-3.626838961
WRI1004851,CARMA,55.946848,-3.990509881
WRI1004855,CARMA,51.7896654,1.155967712
WRI1004858,CARMA,56.6333333,-5.8833333
WRI1004859,CARMA,55.55,-3.85
WRI1004860,CARMA,53.8,-2.233333
WRI1004861,CARMA,53.8,-2.233333
WRI1004862,CARMA,54.76632468,-1.439675308
WRI1004863,CARMA,54.76632468,-1.439675308
WRI1004867,CARMA,54.19972589,-3.292634355
WRI1004870,CARMA,54.74456014,-1.814340518
WRI1004876,CARMA,53.14361594,0.336299898
WRI1004881,CARMA,53.14361594,0.336299898
WRI1004882,CARMA,57.03633955,-5.681165581
WRI1004883,CARMA,57.7,-5.6833333
WRI1004884,CARMA,57.06892325,-4.801025391
WRI1004891,CARMA,55.0735586,-4.140828006
WRI1004892,CARMA,51.3607,1.0257
WRI1004893,CARMA,57.72028586,-5.679244995
WRI1004894,CARMA,55.23448072,-2.585381121
WRI1004895,CARMA,58.05,-4.1
WRI1004899,CARMA,57.46457336,-4.513406754
WRI1004903,CARMA,56.39521686,-3.431391221
WRI1004904,CARMA,54.19593911,-3.096256256
WRI1004905,CARMA,55.0833333,-1.9666667
WRI1004906,CARMA,58.9847871,-2.958734035
WRI1004907,CARMA,53.99078332,-1.537298723
WRI1004910,CARMA,54.8000817,-3.301957673
WRI1004912,CARMA,53.8333333,-2.5833333
WRI1004913,CARMA,56.4166667,-4.0333333
WRI1004915,CARMA,60.15452922,-1.149414935
WRI1004917,CARMA,53.11882785,-1.118524351
WRI1004921,CARMA,50.93472556,0.79848349
WRI1004924,CARMA,57.21435511,-4.617579353
WRI1004925,CARMA,52.41548233,-4.082922935
WRI1004926,CARMA,53.35341674,-4.437860381
WRI1004927,CARMA,57.25,-7.35
WRI1004928,CARMA,57.4666667,-4.0833333
WRI1004929,CARMA,56.70514169,-3.734321594
WRI1004930,CARMA,56.062453,-5.337982178
WRI1004931,CARMA,54.9666667,-3.4666667
WRI1004932,CARMA,54.9666667,-3.4666667
WRI1004939,CARMA,54.6166667,-7.5
WRI1004941,CARMA,54.6425006,-3.544128643
WRI1004942,CARMA,56.59136773,-4.319229178
WRI1004944,CARMA,57.51333955,-6.561974194
WRI1004946,CARMA,50.93311817,-0.390872955
WRI1004947,CARMA,52.75172376,0.39516449
WRI1004948,CARMA,52.94600031,-3.987865448
WRI1004960,CARMA,51.50852878,-0.125741959
WRI1004961,CARMA,55.12302023,-3.356354427
WRI1004965,CARMA,52.5166667,-3.3
WRI1004967,CARMA,55.98460008,-4.821004321
WRI1004970,CARMA,53.33747736,-3.40776477
WRI1004971,CARMA,54.90234406,-5.027313216
WRI1004973,CARMA,57.6833333,-4.3166667
WRI1004975,CARMA,54.6425006,-3.544128643
WRI1004978,CARMA,52.1333333,-1.6
WRI1004979,CARMA,53.74092904,-2.013365239
WRI1004986,CARMA,56.70514169,-3.734321594
WRI1004987,CARMA,53.41058068,-2.977938652
WRI1004990,CARMA,56.6333333,-4.3666667
WRI1004992,CARMA,52.86527778,-1.255
WRI1004994,CARMA,52.454048,0.050060749
WRI1004995,CARMA,52.41548233,-4.082922935
WRI1004996,CARMA,52.41548233,-4.082922935
WRI1004997,CARMA,53.30621101,-4.632110596
WRI1004998,CARMA,53.28436472,-3.582199641
WRI1004999,CARMA,55.05044924,-6.950740814
WRI1005000,CARMA,57.14313184,-4.682235718
WRI1005007,CARMA,57.52623926,-3.206634521
WRI1005008,CARMA,53.52729899,-1.649751663
WRI1005010,CARMA,52.7568923,-1.9214401
WRI1005014,CARMA,53.162276,-2.403651
WRI1005017,CARMA,53.66673927,-2.304811478
WRI1005018,CARMA,52.64808889,1.726484299
WRI1005020,CARMA,53.41058068,-2.977938652
WRI1005022,CARMA,51.4833333,-0.0333333
WRI1005024,CARMA,57.9333333,-4.4
WRI1005026,CARMA,54.6425006,-3.544128643
WRI1005029,CARMA,54.5666667,-7.1333333
WRI1005031,CARMA,51.50949034,-0.595407486
WRI1005034,CARMA,51.58773638,-2.998350263
WRI1005038,CARMA,56.2833333,-5
WRI1005040,CARMA,52.55130617,0.088276863
WRI1005043,CARMA,55.6666667,-3.85
WRI1005044,CARMA,58.20924844,-6.386489868
WRI1005045,CARMA,57.3,-6.25
WRI1005047,CARMA,57.5866277,-2.090635498
WRI1005050,CARMA,51.60210265,-3.342105027
WRI1005052,CARMA,55.42582811,-5.607643192
WRI1005053,CARMA,54.5833333,-6.2166667
WRI1005057,CARMA,51.40366339,-1.260488033
WRI1005058,CARMA,43.1568,-83.6285
WRI1005059,CARMA,53.69076048,-1.629066467
WRI1005061,CARMA,56.499167,-6.869167
WRI1005064,CARMA,55.0735586,-4.140828006
WRI1005066,CARMA,57.5333333,-4.4833333
WRI1005067,CARMA,54.74456014,-1.814340518
WRI1005068,CARMA,54.69878393,-1.428813535
WRI1005070,CARMA,56.70753973,-4.02103896
WRI1005072,CARMA,53.63657,-0.23949
WRI1005082,CARMA,56.14309962,-3.256873986
WRI1005083,CARMA,56.14309962,-3.256873986
WRI1005084,CARMA,60.4333333,-1.15
WRI1005086,CARMA,41.4257,-91.01
WRI1005088,CARMA,55.21291128,-4.263215231
WRI1005090,CARMA,54.6166667,-3.5
WRI1005091,CARMA,54.7666667,-6.0166667
WRI1005102,CARMA,48.45,34.9833333
WRI1005103,CARMA,46.867656,33.583913
WRI1005108,CARMA,48.340718,38.404895
WRI1005121,CARMA,49.09725059,33.41972351
WRI1005150,CARMA,46.7666667,15.55
WRI1005153,CARMA,47.0166667,15.1666667
WRI1005159,CARMA,48.9166667,13.2666667
WRI1005160,CARMA,47.4166667,15.2833333
WRI1005164,CARMA,48.29921141,13.15029144
WRI1005165,CARMA,47.6,14.7333333
WRI1005168,CARMA,47.1666667,14.7333333
WRI1005169,CARMA,47.1666667,15.3333333
WRI1005171,CARMA,46.7772222,15.5841667
WRI1005177,CARMA,47.1333333,15.35
WRI1005185,CARMA,47.6,14.7333333
WRI1005186,CARMA,47.6,14.7333333
WRI1005193,CARMA,46.67,13.6886111
WRI1005195,CARMA,47.83136545,14.15717125
WRI1005199,CARMA,47.6833333,14.7
WRI1005200,CARMA,47.65,14.7166667
WRI1005201,CARMA,47.3,15.3166667
WRI1005203,CARMA,46.8522222,15.5383333
WRI1005204,CARMA,47.3833333,15.1
WRI1005205,CARMA,47.92427988,14.4367218
WRI1005209,CARMA,47.4,13.5666667
WRI1005212,CARMA,46.8833333,15.5166667
WRI1005215,CARMA,46.8166667,13.3166667
WRI1005216,CARMA,47.2166667,14.4833333
WRI1005218,CARMA,46.745,15.5847222
WRI1005223,CARMA,47.2,15.35
WRI1005224,CARMA,47.35978671,15.34236431
WRI1005225,CARMA,47.65,13.6666667
WRI1005227,CARMA,47.35,13.6833333
WRI1005231,CARMA,46.7333333,15.5666667
WRI1005233,CARMA,48.48902241,14.62881088
WRI1005238,CARMA,48.39456162,14.73017693
WRI1005243,CARMA,47.5333333,14.3666667
WRI1005245,CARMA,47.44666502,15.28490067
WRI1005246,CARMA,48.00761113,12.89417267
WRI1005248,CARMA,48.10072522,14.45680618
WRI1005249,CARMA,46.7655556,13.2716667
WRI1005253,CARMA,47.9333333,14.35
WRI1005254,CARMA,47.5,14.4666667
WRI1005261,CARMA,47.3833333,12.6
WRI1005264,CARMA,46.8166667,15.8666667
WRI1005266,CARMA,48.14650327,14.1176033
WRI1005281,CARMA,53.04167748,5.501403809
WRI1005290,CARMA,52.753333,4.681944
WRI1005293,CARMA,51.955,5.227778
WRI1005294,CARMA,53.23419453,5.511360168
WRI1005303,CARMA,53.33,6.918056
WRI1005311,CARMA,51.6825,5.070833
WRI1005314,CARMA,51.58656315,4.77596283
WRI1005338,CARMA,51.5283436,4.267845154
WRI1005348,CARMA,52.40535,4.84664
WRI1005350,CARMA,51.71,4.0875
