wri_id,coord_source,latitude,longitude
WRI1004879,GEO,55.72041521,-4.896383286
WRI1004880,GEO,50.39549561,-4.899580479
WRI1004886,GEO,52.63005,-2.511999
WRI1004888,GEO,53.594444,-0.750442
WRI1004889,GEO,53.594444,-0.750442
WRI1004897,GEO,53.65354083,-0.25560379
WRI1004901,GEO,54.7255,-5.7653
WRI1004902,GEO,54.7251,-5.7643
WRI1004911,GEO,50.38821922,-4.011758566
WRI1004919,GEO,52.20460853,-0.269293785
WRI1004920,GEO,52.20460853,-0.269293785
WRI1004922,GEO,51.465278,0.241667
WRI1004923,GEO,51.465278,0.241667
WRI1004937,GEO,56.048942,-3.682337
WRI1004945,GEO,55.20422265,-1.521906853
WRI1004951,GEO,50.8998,-1.4384
WRI1004954,GEO,51.43956374,0.68939209
WRI1004981,GEO,51.685,-4.99
WRI1004983,GEO,52.5769,-0.204
WRI1004984,GEO,57.477213,-1.788879
WRI1004991,GEO,52.865268,-1.254963
WRI1005004,GEO,53.31472382,-2.723236084
WRI1005009,GEO,52.756993,-1.916272
WRI1005012,GEO,51.76260763,0.009419918
WRI1005013,GEO,53.73480188,-0.243415833
WRI1005019,GEO,51.5392,-2.67
WRI1005023,GEO,51.5475,-2.975
WRI1005025,GEO,50.82925237,-0.231099129
WRI1005028,GEO,52.21451457,1.620604355
WRI1005032,GEO,56.2512,-4.7117
WRI1005035,GEO,53.60078217,-0.14462471
WRI1005036,GEO,52.807811,-0.132164
WRI1005041,GEO,53.07296414,-0.858521461
WRI1005048,GEO,52.7579,0.1923
WRI1005054,GEO,51.5459047,-0.257481337
WRI1005065,GEO,55.96789812,-2.408572162
WRI1005077,GEO,53.36046391,-0.810198784
WRI1005078,GEO,53.3631,-0.7976
WRI1005079,GEO,53.3631,-0.7976
WRI1005085,GEO,55.7,-4.304
WRI1005094,GEO,53.41673987,-4.482227491
WRI1005096,GEO,50.2133,24.375
WRI1005097,GEO,49.21038,24.66654
WRI1005098,GEO,48.706,29.2202
WRI1005099,GEO,50.1344,30.7468
WRI1005100,GEO,47.5432,33.6583
WRI1005101,GEO,47.5089,34.6253
WRI1005104,GEO,47.9944,37.24022
WRI1005105,GEO,47.7997,38.00612
WRI1005109,GEO,48.872,37.76567
WRI1005112,GEO,51.3245,25.89744
WRI1005113,GEO,47.812,31.22
WRI1005114,GEO,47.5119,34.5863
WRI1005115,GEO,48.51361,27.47333
WRI1005116,GEO,48.51361,27.47333
WRI1005117,GEO,47.7968,31.1811
WRI1005118,GEO,46.77858,33.36965
WRI1005119,GEO,48.5485,34.541015
WRI1005122,GEO,49.76653,31.47165
WRI1005123,GEO,50.5883,30.5118
WRI1005124,GEO,50.6113,30.4902
WRI1005125,GEO,50.532,30.6625
WRI1005126,GEO,49.9719,36.107
WRI1005149,GEO,48.24798,14.4305
WRI1005154,GEO,48.3853,14.023
WRI1005155,GEO,47.407,13.2205
WRI1005166,GEO,46.5347,14.1712
WRI1005167,GEO,46.5462,14.2985
WRI1005170,GEO,47.2354,12.05826
WRI1005174,GEO,47.23417,11.89972
WRI1005179,GEO,48.3553,16.2424
WRI1005188,GEO,48.5184,13.7076
WRI1005190,GEO,47.2591,12.7389
WRI1005191,GEO,47.1985,12.7223
WRI1005192,GEO,47.1968,12.71922
WRI1005194,GEO,47.2591,12.7389
WRI1005197,GEO,47.4412,13.2108
WRI1005198,GEO,46.8727,13.3117
WRI1005206,GEO,47.0659,13.3539
WRI1005207,GEO,47.0659,13.3539
WRI1005210,GEO,47.158065,11.850133
WRI1005211,GEO,48.2232,15.3042
WRI1005219,GEO,48.31663,14.1512
WRI1005222,GEO,46.72089,13.6453
WRI1005232,GEO,46.5696,14.0268
WRI1005239,GEO,46.658,14.8726
WRI1005240,GEO,47.3152,13.1389
WRI1005244,GEO,47.33856,13.1974
WRI1005247,GEO,47.32135,13.1744
WRI1005255,GEO,47.1485,11.8225
WRI1005256,GEO,47.1485,11.8225
WRI1005257,GEO,47.37485,13.2101
WRI1005258,GEO,46.6329,13.8294
WRI1005260,GEO,47.316,13.14095
WRI1005262,GEO,48.16656,14.6953
WRI1005265,GEO,47.4698,13.1945
WRI1005267,GEO,48.1766,16.4814
WRI1005268,GEO,48.0338,16.7264
WRI1005269,GEO,48.095,16.89
WRI1005270,GEO,48.09,16.844
WRI1005271,GEO,48.09,16.844
WRI1005313,GEO,51.438785,3.703467497
WRI1005339,GEO,51.8412,4.0606
WRI1005362,GEO,51.5975,3.6848
WRI1005409,GEO,52.588,4.223
WRI1005427,GEO,52.588,4.223
WRI1005499,GEO,52.1017,5.0794
WRI1005506,GEO,53.3185,6.9544
WRI1005509,GEO,51.3331,3.7787
WRI1005515,GEO,51.8902,4.3552
WRI1005517,GEO,51.32538229,4.259701151
WRI1005518,GEO,50.53419312,5.275052105
WRI1005519,GEO,43.7428,23.7756
WRI1005520,GEO,49.08484515,16.14786899
WRI1005521,GEO,49.18109216,14.37492526
WRI1005522,GEO,60.3708,26.3468
WRI1005523,GEO,61.2371,21.4433
WRI1005524,GEO,47.510295,2.87505
WRI1005525,GEO,45.256,-0.6932
WRI1005526,GEO,45.79731813,5.27061189
WRI1005527,GEO,49.41604534,6.216942304
WRI1005528,GEO,47.22535633,0.16555777
WRI1005529,GEO,50.09,4.789444444
WRI1005530,GEO,46.45633803,0.654807957
WRI1005531,GEO,44.63249113,4.754591201
WRI1005532,GEO,47.73211251,2.518515753
WRI1005533,GEO,47.90315158,7.563119764
WRI1005534,GEO,49.5365739,-1.882340106
WRI1005535,GEO,44.10602816,0.844260231
WRI1005536,GEO,51.01411055,2.133209336
WRI1005537,GEO,48.51708487,3.518099493
WRI1005538,GEO,49.85822044,0.635370429
WRI1005539,GEO,49.97644086,1.210737982
WRI1005541,GEO,47.71968992,1.578337634
WRI1005542,GEO,44.33113658,4.73112032
WRI1005543,GEO,53.8506,9.345
WRI1005544,GEO,52.4716,7.3204
WRI1005545,GEO,52.0348,9.411
WRI1005546,GEO,48.51488,10.4012
WRI1005547,GEO,48.60491534,12.29359137
WRI1005548,GEO,49.04078176,9.175874306
WRI1005549,GEO,49.25290112,8.436433839
WRI1005550,GEO,46.57416108,18.85279125
WRI1005551,GEO,51.4311,3.7175
WRI1005552,GEO,44.32154151,28.05684456
WRI1005553,GEO,48.496,17.6816
WRI1005554,GEO,48.2621,18.459
WRI1005555,GEO,45.9389,15.516
WRI1005556,GEO,39.80705,-5.6986
WRI1005557,GEO,41.2008,0.5679
WRI1005558,GEO,39.2134,-1.0509
WRI1005559,GEO,40.7016,-2.62265
WRI1005560,GEO,40.9508,0.8656
WRI1005561,GEO,60.40283,18.17435
WRI1005562,GEO,57.41297,16.66832
WRI1005563,GEO,57.25737,12.10874
WRI1005564,GEO,50.91334,0.9639744
WRI1005565,GEO,54.6340777,-1.180137714
WRI1005566,GEO,54.02850132,-2.915960488
WRI1005567,GEO,51.20852347,-3.133420944
WRI1005568,GEO,55.72041521,-4.896383286
WRI1005569,GEO,52.21451457,1.620604355
WRI1005570,GEO,55.96789812,-2.408572162
WRI1005584,GEO,51.6368,7.61908
WRI1005589,GEO,49.4988,8.4341
WRI1005614,GEO,51.035,6.6333
WRI1005616,GEO,51.4161,14.564722
WRI1005619,GEO,51.1822,12.3733
WRI1005621,GEO,53.8506,9.345
WRI1005623,GEO,52.17139,10.97694
WRI1005624,GEO,52.5222,13.3093
WRI1005636,GEO,51.079,6.8288
WRI1005643,GEO,50.8571,6.8432
WRI1005658,GEO,52.4828,7.3039
WRI1005659,GEO,52.4716,7.3204
WRI1005669,GEO,51.899,9.9243
WRI1005681,GEO,49.4209,11.0081
WRI1005683,GEO,51.0555,6.5767
WRI1005690,GEO,49.04078176,9.175874306
WRI1005691,GEO,48.767,11.58
WRI1005694,GEO,51.6732,7.7141
WRI1005702,GEO,50.5075,11.0049
WRI1005703,GEO,52.0348,9.411
WRI1005704,GEO,52.0348,9.411
WRI1005726,GEO,48.51488,10.4012
WRI1005737,GEO,48.7175,9.375
WRI1005747,GEO,49.176,9.2073
WRI1005765,GEO,52.3819,8.998333
WRI1005803,GEO,50.9748,6.9888
WRI1005822,GEO,49.4988,8.4341
WRI1005830,GEO,51.3763,6.7239
WRI1005844,GEO,49.4988,8.4341
WRI1005848,GEO,48.60491534,12.29359137
WRI1005849,GEO,48.60491534,12.29359137
WRI1005851,GEO,48.5184,13.7076
WRI1005856,GEO,48.51488,10.4012
WRI1005857,GEO,52.4716,7.3204
WRI1005858,GEO,49.25290112,8.436433839
WRI1005864,GEO,52.4889,13.4968
WRI1005865,GEO,50.8593,6.841
WRI1005866,GEO,54.1414,12.1319
WRI1005868,GEO,51.4102,7.4526
WRI1005877,GEO,49.3631,7.23778
WRI1005886,GEO,50.0264,8.2373
WRI1005888,GEO,49.4988,8.4341
WRI1005898,GEO,51.27587,7.70679
WRI1005904,GEO,51.5502,7.18727
WRI1005915,GEO,51.5771,6.6814
WRI1005916,GEO,51.52849,6.71389
WRI1005934,GEO,52.4247,13.3102
WRI1005935,GEO,51.1822,12.3733
WRI1005937,GEO,51.10454,13.20174
WRI1005948,GEO,49.4988,8.4341
WRI1005953,GEO,53.489,9.949
WRI1005958,GEO,51.225,7.14218
WRI1005974,GEO,49.04078176,9.175874306
WRI1005977,GEO,51.03786,6.61206
WRI1005982,GEO,48.1805,11.6393
WRI1006001,GEO,49.25290112,8.436433839
WRI1006022,GEO,52.535,13.2427
WRI1006024,GEO,52.535,13.2427
WRI1006041,GEO,51.39845,11.95032
WRI1006042,GEO,51.6024,7.00636
WRI1006045,GEO,51.5357,14.3538
WRI1006078,GEO,48.767,11.581
WRI1006127,GEO,51.165,9.0427
WRI1006130,GEO,53.5667,9.72528
WRI1006132,GEO,47.6523,7.9262
WRI1006133,GEO,49.3347,7.0348
WRI1006134,GEO,50.8387,6.3219
WRI1006135,GEO,51.739,10.9069
WRI1006141,GEO,51.6805,7.9696
WRI1006143,GEO,53.5647,8.1469
WRI1006154,GEO,48.4554,11.8017
WRI1006157,GEO,43.5528,-5.7231
WRI1006158,GEO,43.5528,-5.7231
WRI1006159,GEO,39.9427,-3.8548
WRI1006178,GEO,41.21167,-6.68556
WRI1006189,GEO,43.234722,-2.749722
WRI1006195,GEO,37.2281,-3.05115
WRI1006197,GEO,42.8385,-6.5332
WRI1006203,GEO,36.6721,-5.8164
WRI1006210,GEO,42.4194,-2.2511
WRI1006213,GEO,41.2008,0.5679
WRI1006214,GEO,39.17096,-3.26658
WRI1006215,GEO,38.812,-7.0587
WRI1006223,GEO,36.1829,-5.3905
WRI1006232,GEO,27.8045,-15.4387
WRI1006235,GEO,27.8045,-15.4387
WRI1006236,GEO,27.8045,-15.4387
WRI1006239,GEO,27.8045,-15.4387
WRI1006249,GEO,41.41958,2.2294
WRI1006292,GEO,36.1834,-5.3933
WRI1006293,GEO,36.1834,-5.3933
WRI1006308,GEO,37.5732,-0.9392
WRI1006309,GEO,39.5672,2.6895
WRI1006310,GEO,39.5672,2.6895
WRI1006311,GEO,39.5672,2.6895
WRI1006312,GEO,39.5672,2.6895
WRI1006313,GEO,39.5672,2.6895
WRI1006314,GEO,39.5672,2.6895
WRI1006316,GEO,39.2939,-5.2168
WRI1006317,GEO,42.1718,-1.6773
WRI1006318,GEO,39.95925,-0.00098
WRI1006321,GEO,41.5754,-6.18907
WRI1006322,GEO,36.1829,-5.3905
WRI1006323,GEO,39.6426,-0.2344
WRI1006337,GEO,38.7291,-0.9219
WRI1006338,GEO,37.75735,-5.062
WRI1006355,GEO,41.2167,-0.2928
WRI1006358,GEO,39.80705,-5.6986
WRI1006359,GEO,39.2134,-1.0509
WRI1006393,GEO,42.6125,-6.5647
WRI1006396,GEO,39.0212,-5.5333
WRI1006404,GEO,37.2156,-6.943
WRI1006409,GEO,43.34,-3.05394
WRI1006410,GEO,43.4451,-7.8621
WRI1006411,GEO,36.1829,-5.3905
WRI1006412,GEO,42.1718,-1.6773
WRI1006413,GEO,39.95925,-0.00098
WRI1006414,GEO,41.2977,-0.3376
WRI1006415,GEO,37.5732,-0.9392
WRI1006416,GEO,40.9596,0.8692
WRI1006417,GEO,43.329,-8.503
WRI1006418,GEO,43.3161,-5.8777
WRI1006423,GEO,43.3891,-6.8232
WRI1006465,GEO,41.2977,-0.3376
WRI1006473,GEO,38.64,-6.744
WRI1006528,GEO,39.2385,-3.4749
WRI1006571,GEO,39.73,-6.88472
WRI1006578,GEO,38.9594,-6.464
WRI1006580,GEO,38.8145,-6.8377
WRI1006592,GEO,38.82694,-6.824
WRI1006593,GEO,42.7924,-5.634
WRI1006625,GEO,36.9783,-1.9054
WRI1006636,GEO,36.1828,-5.42
WRI1006663,GEO,39.9687,-5.7417
WRI1006664,GEO,36.7495,-4.5631
WRI1006665,GEO,39.1838,-3.3119
WRI1006671,GEO,43.1685,-8.4111
WRI1006702,GEO,43.2924,-6.3937
WRI1006703,GEO,43.2924,-6.3937
WRI1007283,GEO,37.1843,-6.8857
WRI1007284,GEO,37.1843,-6.8857
WRI1007779,GEO,37.5624,-5.1254
WRI1007780,GEO,37.5624,-5.1254
WRI1007782,GEO,37.4166,-6.2736
WRI1007783,GEO,37.4166,-6.2736
WRI1007786,GEO,38.755,-7.145
WRI1007813,GEO,37.0066,-6.0434
WRI1007814,GEO,37.6485,-5.26
WRI1007815,GEO,37.9582,-4.4981
WRI1007816,GEO,37.9582,-4.4981
WRI1007820,GEO,38.1108,-4.9354
WRI1007821,GEO,41.3366,2.1594
WRI1007822,GEO,41.3366,2.1594
WRI1007823,GEO,38.27934503,-1.600961159
WRI1007845,GEO,38.6478,-4.1214
WRI1007850,GEO,41.5274,-5.9857
WRI1007851,GEO,41.5274,-5.9857
WRI1007862,GEO,43.237,-6.8446
WRI1007863,GEO,43.237,-6.8446
WRI1007879,GEO,36.1955,-5.4131
WRI1007889,GEO,43.34,-3.05394
WRI1007891,GEO,41.045,-6.8067
WRI1007892,GEO,41.045,-6.8067
WRI1007918,GEO,43.387,-6.82477
WRI1007919,GEO,43.387,-6.82477
WRI1007925,GEO,39.226,-5.3905
WRI1007926,GEO,39.226,-5.3905
WRI1007927,GEO,37.6522,-5.2722
WRI1007956,GEO,41.1081,1.1912
WRI1007961,GEO,39.1933,-5.5779
WRI1007962,GEO,39.1933,-5.5779
WRI1007993,GEO,40.7016,-2.62265
WRI1008030,GEO,41.4913,-6.0861
WRI1008031,GEO,41.4913,-6.0861
WRI1008032,GEO,41.27016,-6.3208
WRI1008033,GEO,41.27016,-6.3208
WRI1008113,GEO,30.402,48.358
WRI1008114,GEO,31.5027,48.883
WRI1008115,GEO,35.9564,51.089
WRI1008117,GEO,27.4866,52.659
WRI1008119,GEO,27.1467,56.1153
WRI1008120,GEO,27.1467,56.1153
WRI1008121,GEO,35.6423,51.4273
WRI1008122,GEO,34.3468,47.3575
WRI1008128,GEO,35.4163,51.8492
WRI1008129,GEO,32.6053,48.464
WRI1008132,GEO,30.453,49.086
WRI1008134,GEO,29.3587,52.6155
WRI1008139,GEO,37.1586,49.6329
WRI1008141,GEO,29.3587,52.6155
WRI1008148,GEO,35.807,51.7914
WRI1008151,GEO,31.8055,50.08934
WRI1008152,GEO,29.5633,51.696
WRI1008153,GEO,30.21,56.7932
WRI1008154,GEO,32.453,50.147
WRI1008155,GEO,38.4051,44.911
WRI1008158,GEO,35.7898,51.6785
WRI1008162,GEO,36.2713,59.6508
WRI1008163,GEO,32.029,49.399
WRI1008165,GEO,27.5546,52.55
WRI1008167,GEO,35.73,51.0055
WRI1008168,GEO,36.2804,58.7774
WRI1008169,GEO,36.8387,53.2593
WRI1008173,GEO,34.579,50.755
WRI1008174,GEO,30.43574,49.1089
WRI1008175,GEO,35.5207,51.4078
WRI1008178,GEO,37.424,46.013
WRI1008179,GEO,35.73,51
WRI1008184,GEO,32.796,51.495
WRI1008185,GEO,35.128,48.852
WRI1008186,GEO,36.1595,50.2997
WRI1008187,GEO,36.8334,53.2521
WRI1008189,GEO,36.2369,59.7324
WRI1008190,GEO,34,49.5
WRI1008192,GEO,37.3397,58.0486
WRI1008194,GEO,32.258,51.527
WRI1008200,GEO,35.724,51.3526
WRI1008204,GEO,31.9545,54.0658
WRI1008205,GEO,31.9545,54.0658
WRI1008206,GEO,31.9545,54.0658
WRI1008207,GEO,29.477,60.807
WRI1008209,GEO,31.3742,48.7731
WRI1008358,GEO,32.81176836,35.02324462
WRI1008359,GEO,32.10491595,34.7785306
WRI1008360,GEO,31.83822748,34.65466619
WRI1008361,GEO,32.47,34.888
WRI1008362,GEO,31.62985,34.52162
WRI1008363,GEO,32.63391783,35.36760807
WRI1008364,GEO,31.15363562,34.81455803
WRI1008365,GEO,31.711,34.841
WRI1008366,GEO,31.91534107,34.91878867
WRI1008368,GEO,32.61721939,35.04308224
WRI1008370,GEO,32.61721939,35.04308224
WRI1008629,GEO,25.844,50.126
WRI1008642,GEO,27.07,49.6072
WRI1008644,GEO,25.18746,49.30655
WRI1008646,GEO,24.76097815,46.59228802
WRI1008647,GEO,24.94835,47.061
WRI1008648,GEO,24.59456,46.57184
WRI1008650,GEO,24.76097815,46.59228802
WRI1008651,GEO,26.204,44.016
WRI1008652,GEO,26.401,43.9438
WRI1008654,GEO,27.4689,41.7416
WRI1008655,GEO,22.3090437,46.66249216
WRI1008656,GEO,24.4171,47.0162
WRI1008658,GEO,21.4648,39.1845
WRI1008659,GEO,22.66154168,39.03217077
WRI1008660,GEO,22.66154168,39.03217077
WRI1008662,GEO,21.4731,39.7992
WRI1008663,GEO,24.52550965,39.67604041
WRI1008664,GEO,21.282,40.4073
WRI1008665,GEO,24.1196,38.1181
WRI1008667,GEO,23.9745,38.2148
WRI1008671,GEO,19.98625516,42.39327908
WRI1008673,GEO,17.59688262,44.3375051
WRI1008675,GEO,30.92603721,41.05581164
WRI1008676,GEO,29.63235658,43.48785639
WRI1008682,GEO,27.36832776,35.65820932
WRI1008684,GEO,17.479,47.095
WRI1008685,GEO,28.70716959,48.37415457
WRI1008686,GEO,28.7088,48.3656
WRI1008687,GEO,29.0359,48.1536
WRI1008688,GEO,29.0359,48.1536
WRI1008689,GEO,29.36822,47.79628
WRI1008690,GEO,29.36783308,47.78647184
WRI1008692,GEO,29.567,48.171
WRI1008696,GEO,30.2125,47.8174
WRI1008716,GEO,34.56309,44.51232
WRI1008717,GEO,35.1128,45.7064
WRI1008718,GEO,35.954,44.953
WRI1008719,GEO,34.2069,42.355
WRI1008722,GEO,36.63,42.8227
WRI1008723,GEO,36.63,42.8227
WRI1008727,GEO,24.121,53.447
WRI1008730,GEO,25.31416,56.3728
WRI1008731,GEO,25.31416,56.3728
WRI1008739,GEO,23.57964225,53.72937799
WRI1008741,GEO,24.1349707,52.73180544
WRI1008742,GEO,23.5704,53.7146
WRI1008743,GEO,24.165,52.568
WRI1008744,GEO,24.76086124,54.68028545
WRI1008745,GEO,24.7623908,54.68345046
WRI1008746,GEO,24.76801201,54.68730211
WRI1008748,GEO,24.43531152,54.49323893
WRI1008749,GEO,24.43480359,54.48761702
WRI1015692,GEO,49.88064,-81.56636
WRI1015693,GEO,48.79340798,-87.11325645
WRI1015694,GEO,49.1352,-88.3583
WRI1015696,GEO,49.09,-64.65
WRI1015698,GEO,51.253775,-85.3232139
WRI1015699,GEO,49.3429,-117.769
WRI1015701,GEO,48.8376,-91.5706
WRI1015702,GEO,46.9096,-83.213
WRI1015705,GEO,48.692,-67.9
WRI1015706,GEO,51.18,-113.9375
WRI1015707,GEO,45.24951294,-76.75598145
WRI1015708,GEO,52.4683,-112.1344
WRI1015709,GEO,47.99024,-55.80014
WRI1015710,GEO,55.0712,-118.6896
WRI1015712,GEO,45.3142,-73.9103
WRI1015713,GEO,47.55642993,-72.83583641
WRI1015716,GEO,46.5418,-67.6696
WRI1015717,GEO,47.9044,-65.865
WRI1015718,GEO,49.2958,-69.5508
WRI1015719,GEO,49.1753,-69.226
WRI1015720,GEO,52.30824247,-116.3277483
WRI1015723,GEO,49.46149,-117.5002
WRI1015725,GEO,49.096,-103.031
WRI1015726,GEO,49.058,-105.485
WRI1015728,GEO,49.8433,-99.8929
WRI1015729,GEO,49.8449,-99.8896
WRI1015730,GEO,52.9631,-115.5848
WRI1015731,GEO,50.7301,-122.24032
WRI1015732,GEO,42.2796,-83.09492
WRI1015733,GEO,49.3248,-117.6208
WRI1015734,GEO,49.3248,-117.6208
WRI1015735,GEO,54.443393,-70.51291
WRI1015736,GEO,44.3383,-81.5729
WRI1015737,GEO,45.66177695,-76.62998199
WRI1015739,GEO,49.3757,-122.8684
WRI1015740,GEO,44.7147,-63.6098
WRI1015741,GEO,49.299,-122.891
WRI1015742,GEO,48.2018,-78.3222
WRI1015743,GEO,51.1803,-113.9374
WRI1015744,GEO,49.15201532,-88.34501266
WRI1015745,GEO,47.3745,-61.8858
WRI1015746,GEO,44.78456886,-75.37644088
WRI1015747,GEO,50.26191227,-94.97526169
WRI1015749,GEO,45.567489,-74.38310623
WRI1015750,GEO,48.236,-66.146
WRI1015751,GEO,50.8466,-113.5816
WRI1015753,GEO,50.0254,-56.7644
WRI1015754,GEO,51.0069,-113.1924
WRI1015755,GEO,50.1594,-107.4664
WRI1015757,GEO,45.47397542,-76.24031067
WRI1015758,GEO,45.47397542,-76.24031067
WRI1015759,GEO,49.9336,-123.291
WRI1015760,GEO,45.51215134,-75.77708244
WRI1015761,GEO,45.58256891,-76.67495728
WRI1015763,GEO,53.52459478,-63.97270203
WRI1015764,GEO,53.52459478,-63.97270203
WRI1015767,GEO,47.8928,-73.7181
WRI1015771,GEO,53.587,-113.365
WRI1015773,GEO,45.1534,-66.2025
WRI1015776,GEO,52.0919,-106.853
WRI1015777,GEO,51.2694,-106.8712
WRI1015781,GEO,43.86922992,-78.72423562
WRI1015783,GEO,43.119,-79.2616
WRI1015784,GEO,49.16981,-57.43617
WRI1015786,GEO,46.18101897,-77.69685745
WRI1015791,GEO,53.66,-103.403
WRI1015792,GEO,42.326,-83
WRI1015793,GEO,52.18193,-76.0328
WRI1015794,GEO,52.18193,-76.0328
WRI1015796,GEO,51.873,-109.0399
WRI1015801,GEO,55.0674,-110.536
WRI1015804,GEO,56.0166,-122.2
WRI1015805,GEO,53.34366,-114.304
WRI1015806,GEO,53.34366,-114.304
WRI1015807,GEO,46.39276638,-72.35527039
WRI1015808,GEO,51.2195,-114.7079
WRI1015811,GEO,43.746,-79.68
WRI1015813,GEO,47.051389,-67.74
WRI1015814,GEO,47.051389,-67.74
WRI1015815,GEO,53.16025,-99.28705
WRI1015818,GEO,50.46308,-96.0067
WRI1015819,GEO,42.7622,-82.4525
WRI1015820,GEO,42.7622,-82.4525
WRI1015822,GEO,49.202,-65.65
WRI1015823,GEO,43.69108729,-79.61045265
WRI1015825,GEO,52.2664,-112.044
WRI1015826,GEO,43.5615,-79.8456
WRI1015828,GEO,50.1114,-82.2082
WRI1015830,GEO,43.7846,-75.4496
WRI1015831,GEO,49.0828,-57.2012
WRI1015832,GEO,47.4528,-53.0975
WRI1015833,GEO,48.7663,-80.6692
WRI1015834,GEO,55.5288,-102.357
WRI1015838,GEO,49.32142971,-68.3471489
WRI1015839,GEO,54.5438,-98.0277
WRI1015841,GEO,52.308,-113.5472
WRI1015842,GEO,50.04376,-125.3111
WRI1015847,GEO,53.4483,-114.4507
WRI1015848,GEO,53.4483,-114.4507
WRI1015849,GEO,56.0400207,-96.53832436
WRI1015852,GEO,56.3834,-94.635
WRI1015854,GEO,44.2095,-76.7246
WRI1015855,GEO,50.1453,-82.2085
WRI1015856,GEO,48.1355,-80.0425
WRI1015858,GEO,49.453,-117.5181
WRI1015862,GEO,46.44829577,-72.74039268
WRI1015863,GEO,53.734,-78.57
WRI1015864,GEO,53.78194,-77.54974
WRI1015865,GEO,53.72941982,-75.96942902
WRI1015866,GEO,53.88208324,-73.46797943
WRI1015867,GEO,47.4446,-72.79895
WRI1015868,GEO,48.4444,-67.728
WRI1015869,GEO,54.16866486,-72.61490822
WRI1015870,GEO,54.588889,-71.280556
WRI1015871,GEO,46.5158,-84.3688
WRI1015873,GEO,52.1988,-108.4509
WRI1015874,GEO,49.053,-66.748
WRI1015876,GEO,44.144,-76.848
WRI1015878,GEO,56.5079,-94.1099
WRI1015879,GEO,46.236,-60.04
WRI1015881,GEO,50.0046,-82.166
WRI1015883,GEO,56.4,-94.37134
WRI1015884,GEO,53.52459478,-63.97270203
WRI1015885,GEO,47.13887,-79.45409
WRI1015887,GEO,57.0394,-111.907
WRI1015888,GEO,57.0394,-111.907
WRI1015889,GEO,45.95520748,-66.86759949
WRI1015892,GEO,49.19128,-68.32972
WRI1015893,GEO,50.64510651,-68.72712135
WRI1015894,GEO,50.64445338,-68.7311554
WRI1015895,GEO,50.58354,-93.4556
WRI1015898,GEO,50.3979,-95.9974
WRI1015900,GEO,49.1931,-68.3271
WRI1015902,GEO,56.1447,-120.6686
WRI1015903,GEO,50.0411,-110.7222
WRI1015905,GEO,44.1415,-80.2929
WRI1015906,GEO,44.1415,-80.2929
WRI1015907,GEO,46.7175,-75.9829
WRI1015908,GEO,53.259,-109.9518
WRI1015909,GEO,52.077,-118.5664
WRI1015912,GEO,47.0728,-65.4559
WRI1015913,GEO,43.6986,-79.6422
WRI1015919,GEO,45.1941957,-76.9068718
WRI1015921,GEO,57.2533,-111.5062
WRI1015923,GEO,48.2265,-65.6652
WRI1015925,GEO,53.319,-104.0424
WRI1015929,GEO,45.4019,-75.6557
WRI1015930,GEO,50.181405,-81.634426
WRI1015931,GEO,46.37796478,-78.72528076
WRI1015932,GEO,49.144485,-68.3898
WRI1015933,GEO,49.5567,-68.7241
WRI1015934,GEO,49.7055,-68.9058
WRI1015936,GEO,45.80965765,-75.92917442
WRI1015937,GEO,55.9809,-121.9939
WRI1015942,GEO,50.56757,-96.17784
WRI1015943,GEO,49.3076,-88.3101
WRI1015944,GEO,46.3213,-60.3299
WRI1015945,GEO,45.06866868,-66.45421564
WRI1015946,GEO,45.5867,-61.3477
WRI1015947,GEO,50.298,-95.5482
WRI1015949,GEO,57.00792341,-111.4872622
WRI1015952,GEO,42.8072,-80.15
WRI1015953,GEO,43.6495,-79.331
WRI1015955,GEO,54.69625749,-110.7238197
WRI1015956,GEO,46.6131,-84.4806
WRI1015957,GEO,55.2054,-120.843
WRI1015958,GEO,52.0943,-106.7056
WRI1015959,GEO,58.4471,-119.2383
WRI1015960,GEO,58.4471,-119.2383
WRI1015962,GEO,47.93256155,-78.57679367
WRI1015963,GEO,47.7959174,-72.97282219
WRI1015964,GEO,47.7959174,-72.97282219
WRI1015965,GEO,47.7859,-73.375
WRI1015967,GEO,47.59082551,-79.29365158
WRI1015968,GEO,45.49879,-75.76324
WRI1015970,GEO,51.0494,-118.1944
WRI1015971,GEO,45.0077,-74.7927
WRI1015973,GEO,45.5895,-73.6572
WRI1015975,GEO,53.7835,-77.53228
WRI1015976,GEO,46.61442674,-72.67816544
WRI1015981,GEO,51.08865,-115.37357
WRI1015982,GEO,49.1958,-122.4076
WRI1015983,GEO,50.2842,-122.9776
WRI1015985,GEO,50.71481,-66.7821
WRI1015989,GEO,42.9348,-82.4381
WRI1015990,GEO,42.937778,-82.341667
WRI1015991,GEO,53.79858,-113.09395
WRI1015992,GEO,53.7987,-113.0848
WRI1015994,GEO,50.1345,-96.8519
WRI1015995,GEO,49.03,-117.503
WRI1015996,GEO,50.12056,-96.01793
WRI1015997,GEO,49.088,-102.864
WRI1015998,GEO,46.5359565,-72.76639938
WRI1015999,GEO,46.53357998,-72.76560545
WRI1016000,GEO,51.4423,-111.7927
WRI1016003,GEO,43.1491,-79.0445
WRI1016004,GEO,43.1456,-79.04386
WRI1016005,GEO,43.144679,-79.060149
WRI1016008,GEO,50.2259041,-95.56715012
