eic_p,eic_g,name_p,name_g,capacity_p,capacity_g,type_g,lat,lon,country,NUTS2,status_g,year_commissioned,year_decommissioned,water_type,cooling_type,water_withdrawal,water_consumption
32W0011001000692,32W001100100097Y,PSHPP_CHAIRA_GEN,PSHPP_CHAIRA_GP2,864,227,"Hydro Pumped Storage",42.16,23.861,Bulgaria,BG42,COMMISSIONED,1995,,Freshwater,,,
32W0011001000692,32W001100100099U,PSHPP_CHAIRA_GEN,PSHPP_CHAIRA_GP4,864,227,"Hydro Pumped Storage",42.16,23.861,Bulgaria,BG42,COMMISSIONED,1995,,Freshwater,,,
32W0011001000692,32W001100100098W,PSHPP_CHAIRA_GEN,PSHPP_CHAIRA_GP3,864,227,"Hydro Pumped Storage",42.16,23.861,Bulgaria,BG42,COMMISSIONED,1995,,Freshwater,,,
32W001100100115L,,WPP_SVETI_NIKOLA,NA,156,156,"Wind Onshore",43.457,28.451,Bulgaria,BG33,COMMISSIONED,,,None,,0.00,0.00
32W0011001000676,,CHP_LUKOIL_NEFTO,NA,257,257,"Fossil Gas",42.523,27.405,Bulgaria,BG34,COMMISSIONED,,,Freshwater,"No Cooling",0.00,0.00
32W001100100063E,32W001100100040Q,TPP_MI3,TPP_MI3_G4,908,227,"Fossil Brown coal/Lignite",42.145,26.003,Bulgaria,BG34,COMMISSIONED,1899,,Freshwater,Once-through,137.59,0.95
32W001100100063E,32W001100100038D,TPP_MI3,TPP_MI3_G2,908,227,"Fossil Brown coal/Lignite",42.145,26.003,Bulgaria,BG34,COMMISSIONED,1899,,Freshwater,Once-through,137.59,0.95
32W001100100063E,32W001100100037F,TPP_MI3,TPP_MI3_G1,908,227,"Fossil Brown coal/Lignite",42.145,26.003,Bulgaria,BG34,COMMISSIONED,1899,,Freshwater,Once-through,137.59,0.95
32W001100100063E,32W001100100039B,TPP_MI3,TPP_MI3_G3,908,227,"Fossil Brown coal/Lignite",42.145,26.003,Bulgaria,BG34,COMMISSIONED,1899,,Freshwater,Once-through,137.59,0.95
32W001100100233F,,CHP_BRIKEL_1,NA,200,200,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
32W001100100005S,,CHP_REPUBLIKA_PK,NA,105,105,"Fossil Brown coal/Lignite",42.607,23.078,Bulgaria,BG41,COMMISSIONED,1951,,Freshwater,"Natural Draught Tower",2.22,1.81
32W0011001000838,,HPP_KARDZHALI,NA,110,110,"Hydro Water Reservoir",41.634,25.378,Bulgaria,BG42,COMMISSIONED,1963,,Freshwater,,,
32W001100100089X,32W001100100024O,TOPLO_RUSE,TPP_RUSE_G4,110,110,"Fossil Hard coal",43.866,26.009,Bulgaria,BG32,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
32W001100100088Z,32W0011001000498,TEC_MARITSA_3_AD,TPP_MARITSA_3_G1,120,120,"Fossil Brown coal/Lignite",42.052,25.623,Bulgaria,BG42,COMMISSIONED,1971,,Freshwater,"Natural Draught Tower",2.22,1.81
32W0011001000854,,HPP_IVAILOVGRAD,NA,114,114,"Hydro Water Reservoir",41.527,26.124,Bulgaria,BG42,COMMISSIONED,1964,,Freshwater,,,
32W001100100294W,32W0011001000943,AES_MI1,TPP_GALABOVO_G2,686,343,"Fossil Brown coal/Lignite",42.159,25.909,Bulgaria,BG34,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
32W001100100294W,32W0011001000935,AES_MI1,TPP_GALABOVO_G1,686,343,"Fossil Brown coal/Lignite",42.159,25.909,Bulgaria,BG34,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
32W001100100026K,,CHP_DEVEN,NA,132,132,"Fossil Hard coal",43.196,27.637,Bulgaria,BG33,COMMISSIONED,2009,,Freshwater,"Air Cooling",0.33,0.22
32W001100100022S,,CHP_SVILOZA,NA,120,120,"Fossil Hard coal",43.636,25.322,Bulgaria,BG32,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
32W001100100023Q,,CHP_RUSE,NA,180,180,"Fossil Hard coal",43.866,26.009,Bulgaria,BG32,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
32W001100100153D,32W001100100041O,TPP_MI_2,TPP_MI2_G1,1604,177,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1966,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100046E,TPP_MI_2,TPP_MI2_G6,1604,230,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1976,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100044I,TPP_MI_2,TPP_MI2_G4,1604,177,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1968,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100045G,TPP_MI_2,TPP_MI2_G5,1604,230,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1975,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100043K,TPP_MI_2,TPP_MI2_G3,1604,177,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1966,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100042M,TPP_MI_2,TPP_MI2_G2,1604,165,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1966,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100048A,TPP_MI_2,TPP_MI2_G8,1604,230,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1995,,Freshwater,,46.27,2.06
32W001100100153D,32W001100100047C,TPP_MI_2,TPP_MI2_G7,1604,218,"Fossil Brown coal/Lignite",42.256,26.132,Bulgaria,BG34,COMMISSIONED,1978,,Freshwater,,46.27,2.06
12W-0000000018-B,12W-0000000687-U,"KLL - KW Linth-Limmern AG","Limmern - Muttsee G1",1141,250,"Hydro Pumped Storage",46.876,8.987,Switzerland,CH05,COMMISSIONED,1964,,Freshwater,,,
12W-0000000018-B,12W-0000000444-S,"KLL - KW Linth-Limmern AG","Tierfehd - Limmern GPSW",1141,141,"Hydro Pumped Storage",46.876,8.987,Switzerland,CH05,COMMISSIONED,1964,,Freshwater,,,
12W-0000000018-B,12W-0000000690-A,"KLL - KW Linth-Limmern AG","Limmern - Muttsee G4",1141,250,"Hydro Pumped Storage",46.876,8.987,Switzerland,CH05,COMMISSIONED,1964,,Freshwater,,,
12W-0000000018-B,12W-0000000688-R,"KLL - KW Linth-Limmern AG","Limmern - Muttsee G2",1141,250,"Hydro Pumped Storage",46.876,8.987,Switzerland,CH05,COMMISSIONED,1964,,Freshwater,,,
12W-0000000018-B,12W-0000000689-O,"KLL - KW Linth-Limmern AG","Limmern - Muttsee G3",1141,250,"Hydro Pumped Storage",46.876,8.987,Switzerland,CH05,COMMISSIONED,1964,,Freshwater,,,
12W-0000000011-W,,"KWZ - KW Zervreila AG",NA,258,258,"Hydro Water Reservoir",46.765,9.418,Switzerland,CH05,COMMISSIONED,,,Freshwater,,,
12W-0000000021-S,,"KVR - KW Vorderrhein AG",NA,334.8,334.8,"Hydro Water Reservoir",46.752,9.046,Switzerland,CH05,COMMISSIONED,,,Freshwater,,,
12W-0000000052-D,12W-0000000438-K,"KKL - KernKW Leibstadt AG",Leibstadt,1245,1245,Nuclear,47.601,8.183,Switzerland,CH03,COMMISSIONED,1984,,Freshwater,"Natural Draught Tower",4.17,2.54
12W-0000000105-J,12W-0000000007-I,"Electra-Massa (EM)","Kraftwerk Bitsch",340,340,"Hydro Water Reservoir",46.334,8.008,Switzerland,CH01,COMMISSIONED,,,Freshwater,,,
12W-0000000016-H,,"KHR - KW Hinterrhein AG",NA,640,640,"Hydro Pumped Storage",46.533,9.2,Switzerland,CH05,COMMISSIONED,,,Freshwater,,,
12W-0000000034-F,12W-0000000929-X,"Kraftwerke Mauvoisin AG","Stufe FMM Produktion Total",421,421,"Hydro Water Reservoir",46.183,7.252,Switzerland,CH01,COMMISSIONED,1957,,Freshwater,,,
12W-0000000017-E,12W-0000000433-Z,"KKB - KernKW Beznau","Beznau 2",730,365,Nuclear,47.552,8.228,Switzerland,CH03,COMMISSIONED,1969,,Freshwater,Once-through,167.87,1.02
12W-0000000017-E,12W-0000000431-4,"KKB - KernKW Beznau","Beznau 1",730,365,Nuclear,47.552,8.228,Switzerland,CH03,COMMISSIONED,1969,,Freshwater,Once-through,167.87,1.02
12W-0000000925-8,12W-0000000734-H,"Maggia (OFIMA)","Centrale di Verbano",547,123,"Hydro Water Reservoir",46.176,8.684,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000925-8,12W-0000000733-K,"Maggia (OFIMA)","Centrale di Cavergno",547,108,"Hydro Water Reservoir",46.35,8.6,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000925-8,12W-0000000730-T,"Maggia (OFIMA)","Centrale di Robiei",547,176,"Hydro Water Reservoir",46.464,8.546,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000925-8,12W-0000000731-Q,"Maggia (OFIMA)","Centrale di Bavona",547,140,"Hydro Water Reservoir",46.401,8.551,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000849-U,12W-0000000209-2,"Kraftwerk Amsteg",Amsteg,120,120,"Hydro Run-of-river and poundage",46.768,8.671,Switzerland,CH06,COMMISSIONED,,,Freshwater,,,
12W-0000000035-C,,"EKW - Engadiner KW AG",NA,416,416,"Hydro Pumped Storage",46.797,10.298,Switzerland,CH05,COMMISSIONED,,,Freshwater,,,
12W-0000000241-A,12W-0000000839-Y,"Nant de Drance (NDD)","Usine de Nant de Drance",914,914,"Hydro Pumped Storage",46.064,6.915,Switzerland,CH01,COMMISSIONED,,,Freshwater,,,
12W-0000000851-D,12W-0000000211-M,"Kraftwerk CB-VE",Châtelard,107,107,"Hydro Pumped Storage",46.052,6.95,Switzerland,CH01,COMMISSIONED,,,Freshwater,,,
12W-0000000116-C,12W-0000000722-R,"Hongrin-Léman (FMHL)","Usine de Veytaux",484,484,"Hydro Pumped Storage",46.426,7.049,Switzerland,CH01,COMMISSIONED,2016,,Freshwater,,,
12W-0000000080-7,12W-0000000164-Z,"KW Rheinfelden CH","KW Rheinfelden CH",100,100,"Hydro Run-of-river and poundage",47.57,7.81,Switzerland,DE13,COMMISSIONED,1984,,Freshwater,,,
12W-0000000846-2,12W-0000000207-8,"Kraftwerk Göschenen",Göschenen,102,102,"Hydro Water Reservoir",46.668,8.587,Switzerland,CH06,COMMISSIONED,,,Freshwater,,,
12W-0000000033-I,,"KWM - KW Mattmark AG",NA,259,259,"Hydro Pumped Storage",46.232,7.871,Switzerland,CH01,COMMISSIONED,,,Freshwater,,,
12W-0000000064-3,12W-0000000950-B,"AET Leventina","AET Leventina",226,226,"Hydro Water Reservoir",46.531,8.685,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000056-1,12W-0000000945-0,"Kernkraftwerk Gösgen","Kernkraftwerk Gösgen",1020,1020,Nuclear,47.366,7.968,Switzerland,CH02,COMMISSIONED,1979,,Freshwater,"Natural Draught Tower",4.17,2.54
12W-0000000060-F,12W-0000000719-A,"Emosson (ESA)","Usine de Vallorcine",420,230,"Hydro Water Reservoir",46.051,6.949,Switzerland,FRK2,COMMISSIONED,1978,,Freshwater,,,
12W-0000000060-F,12W-0000000720-X,"Emosson (ESA)","Usine de la Bâtiaz",420,190,"Hydro Water Reservoir",46.051,6.949,Switzerland,FRK2,COMMISSIONED,1978,,Freshwater,,,
12W-0000000902-P,12W-0000000723-O,"Gde-Dixence (GD)","Usine de Fionnay",1926,288,"Hydro Water Reservoir",46.081,7.403,Switzerland,CH01,COMMISSIONED,1993,,Freshwater,,,
12W-0000000902-P,12W-0000000724-L,"Gde-Dixence (GD)","Usine de Nendaz",1926,384,"Hydro Water Reservoir",46.182,7.248,Switzerland,CH01,COMMISSIONED,1993,,Freshwater,,,
12W-0000000902-P,12W-0000000725-I,"Gde-Dixence (GD)","Usine de Bieudron",1926,1254,"Hydro Water Reservoir",46.081,7.403,Switzerland,CH01,COMMISSIONED,1993,,Freshwater,,,
12W-0000000057-Z,12W-0000000946-Y,"KKW Mühleberg (KKM)","KKM Produktion",378,378,Nuclear,45.969,7.27,Switzerland,CH01,COMMISSIONED,1972,,Freshwater,Once-through,167.87,1.02
12W-0000000031-O,12W-0000000926-5,"KW Oberhasli AG (KWO)","KWO Produktion",1370,1370,"Hydro Pumped Storage",46.705,8.229,Switzerland,CH02,COMMISSIONED,,,Freshwater,,,
12W-0000000917-6,12W-0000000458-C,"KSL - KW Sarganserland AG","Mapragg - Gigerwald G3",430,110,"Hydro Pumped Storage",46.948,9.481,Switzerland,CH05,COMMISSIONED,1977,,Freshwater,,,
12W-0000000917-6,12W-0000000457-F,"KSL - KW Sarganserland AG","Mapragg - Gigerwald G2",430,110,"Hydro Pumped Storage",46.948,9.481,Switzerland,CH05,COMMISSIONED,1977,,Freshwater,,,
12W-0000000917-6,12W-0000000456-I,"KSL - KW Sarganserland AG","Mapragg - Gigerwald G1",430,110,"Hydro Pumped Storage",46.948,9.481,Switzerland,CH05,COMMISSIONED,1977,,Freshwater,,,
12W-0000000850-G,12W-0000000210-P,"Kraftwerk Etzelwerk",Etzel,125,125,"Hydro Pumped Storage",47.154,8.78,Switzerland,CH06,COMMISSIONED,,,Freshwater,,,
12W-0000000026-D,12W-0000000922-H,"Blenio (OFIBLE)","Centrale di Biasca",306,306,"Hydro Water Reservoir",46.35,8.967,Switzerland,CH07,COMMISSIONED,,,Freshwater,,,
12W-0000000013-Q,,"AKW - AG KW Wägital",NA,108,108,"Hydro Pumped Storage",46.083,7.95,Switzerland,CH01,COMMISSIONED,,,Freshwater,,,
27W-PU-EPLE----4,,EPLE_______,NA,111,111,"Fossil Brown coal/Lignite",49.744,13.361,Czechia,CZ03,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
27W-PU-EPC1----Y,27W-GU-EPC1G2--8,EPC1_______,EPC1_G2____,916,187,"Fossil Brown coal/Lignite",50.426,13.683,Czechia,CZ04,COMMISSIONED,1970,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPC1----Y,27W-GU-EPC1G5--X,EPC1_______,EPC1_G5____,916,185,"Fossil Brown coal/Lignite",50.426,13.683,Czechia,CZ04,COMMISSIONED,1977,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPC1----Y,27W-GU-EPC1G4--0,EPC1_______,EPC1_G4____,916,187,"Fossil Brown coal/Lignite",50.426,13.683,Czechia,CZ04,COMMISSIONED,1971,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPC1----Y,27W-GU-EPC1G6--T,EPC1_______,EPC1_G6____,916,185,"Fossil Brown coal/Lignite",50.426,13.683,Czechia,CZ04,COMMISSIONED,1977,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPC1----Y,27W-GU-EPC1G3--4,EPC1_______,EPC1_G3____,916,186,"Fossil Brown coal/Lignite",50.426,13.683,Czechia,CZ04,COMMISSIONED,1971,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EDAL----O,27W-GU-EDALG2--Z,EDAL_______,EDAL_G2____,472,118,"Hydro Pumped Storage",49.124,16.124,Czechia,CZ06,COMMISSIONED,1978,,Freshwater,,,
27W-PU-EDAL----O,27W-GU-EDALG3--V,EDAL_______,EDAL_G3____,472,118,"Hydro Pumped Storage",49.124,16.124,Czechia,CZ06,COMMISSIONED,1978,,Freshwater,,,
27W-PU-EDAL----O,27W-GU-EDALG4--R,EDAL_______,EDAL_G4____,472,118,"Hydro Pumped Storage",49.124,16.124,Czechia,CZ06,COMMISSIONED,1978,,Freshwater,,,
27W-PU-EDAL----O,27W-GU-EDALG1--2,EDAL_______,EDAL_G1____,472,118,"Hydro Pumped Storage",49.124,16.124,Czechia,CZ06,COMMISSIONED,1978,,Freshwater,,,
27W-PU-EME3----W,27W-GU-EME3G11-4,EME3_______,EME3_G11___,415,415,"Fossil Brown coal/Lignite",50.415,14.416,Czechia,CZ02,COMMISSIONED,1981,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EDUK----1,27W-GU-EDUKB2--0,EDUK_______,EDUK_B2____,1880,470,Nuclear,49.085,16.149,Czechia,CZ06,COMMISSIONED,1986,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-EDUK----1,27W-GU-EDUKB4--T,EDUK_______,EDUK_B4____,1880,470,Nuclear,49.085,16.149,Czechia,CZ06,COMMISSIONED,1987,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-EDUK----1,27W-GU-EDUKB1--4,EDUK_______,EDUK_B1____,1880,470,Nuclear,49.085,16.149,Czechia,CZ06,COMMISSIONED,1985,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-EDUK----1,27W-GU-EDUKB3--X,EDUK_______,EDUK_B3____,1880,470,Nuclear,49.085,16.149,Czechia,CZ06,COMMISSIONED,1986,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-ECHV----Y,27W-GU-ECHVG3--4,ECHV_______,ECHV_G3____,767,192,"Fossil Brown coal/Lignite",50.029,15.45,Czechia,CZ05,COMMISSIONED,1978,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ECHV----Y,27W-GU-ECHVG2--8,ECHV_______,ECHV_G2____,767,192,"Fossil Brown coal/Lignite",50.029,15.45,Czechia,CZ05,COMMISSIONED,1977,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ECHV----Y,27W-GU-ECHVG4--0,ECHV_______,ECHV_G4____,767,192,"Fossil Brown coal/Lignite",50.029,15.45,Czechia,CZ05,COMMISSIONED,1978,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ECHV----Y,27W-GU-ECHVG1--C,ECHV_______,ECHV_G1____,767,192,"Fossil Brown coal/Lignite",50.029,15.45,Czechia,CZ05,COMMISSIONED,1977,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETU2----I,27W-GU-ETU2G23-H,ETU2_______,ETU2_G23___,728,182,"Fossil Brown coal/Lignite",50.385,13.334,Czechia,CZ04,COMMISSIONED,1975,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETU2----I,27W-GU-ETU2G24-E,ETU2_______,ETU2_G24___,728,182,"Fossil Brown coal/Lignite",50.385,13.334,Czechia,CZ04,COMMISSIONED,1975,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETU2----I,27W-GU-ETU2G21-N,ETU2_______,ETU2_G21___,728,182,"Fossil Brown coal/Lignite",50.385,13.334,Czechia,CZ04,COMMISSIONED,1974,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETU2----I,27W-GU-ETU2G22-K,ETU2_______,ETU2_G22___,728,182,"Fossil Brown coal/Lignite",50.385,13.334,Czechia,CZ04,COMMISSIONED,1974,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETBE----5,,ETBE_______,NA,174,174,"Fossil Hard coal",49.832,18.21,Czechia,CZ08,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPR1----3,,EPR1_______,NA,393,393,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-ETI1----Y,,ETI1_______,NA,141,141,"Fossil Brown coal/Lignite",50.151,12.61,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Mechanical Draught Tower",2.22,1.81
27W-PU-ESLA----4,,ESLA_______,NA,132,132,"Hydro Water Reservoir",49.824,14.435,Czechia,CZ02,COMMISSIONED,,,Freshwater,,,
27W-PU-ETEM----A,27W-GU-ETEMG1--P,ETEM_______,ETEM_G1____,2056,1029,Nuclear,49.178,14.375,Czechia,CZ03,COMMISSIONED,2002,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-ETEM----A,27W-GU-ETEMG2--L,ETEM_______,ETEM_G2____,2056,1027,Nuclear,49.178,14.375,Czechia,CZ03,COMMISSIONED,2003,,Freshwater,"Natural Draught Tower",4.17,2.54
27W-PU-EKOM----C,,EKOM_______,NA,192,192,"Fossil Brown coal/Lignite",50.522,13.572,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Air Cooling",0.33,0.22
27W-PU-EDET----M,27W-GU-EDETG1--0,EDET_______,EDET_G1____,748,187,"Fossil Hard coal",49.91,18.46,Czechia,CZ08,COMMISSIONED,1975,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EDET----M,27W-GU-EDETG4--P,EDET_______,EDET_G4____,748,187,"Fossil Hard coal",49.91,18.46,Czechia,CZ08,COMMISSIONED,1976,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EDET----M,27W-GU-EDETG3--T,EDET_______,EDET_G3____,748,188,"Fossil Hard coal",49.91,18.46,Czechia,CZ08,COMMISSIONED,1976,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EDET----M,27W-GU-EDETG2--X,EDET_______,EDET_G2____,748,186,"Fossil Hard coal",49.91,18.46,Czechia,CZ08,COMMISSIONED,1975,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPC2----S,27W-GU-EPC2B21-L,EPC2_______,EPC2_B21___,847,847,"Fossil Gas",50.426,13.683,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Natural Draught Tower",0.96,0.78
27W-PU-ELI1----O,,ELI1_______,NA,120,120,"Hydro Water Reservoir",48.633,14.24,Czechia,CZ03,COMMISSIONED,,,Freshwater,,,
27W-PU-EPR2----Y,27W-GU-EPR2-G22M,EPR2_______,EPR2_G22___,1059,189,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,1982,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPR2----Y,27W-GU-EPR2G21-2,EPR2_______,EPR2_G21___,1059,189,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,1982,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPR2----Y,27W-GU-EPR2G23-X,EPR2_______,EPR2_G23___,1059,227,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPR2----Y,27W-GU-EPR2G24-U,EPR2_______,EPR2_G24___,1059,227,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPR2----Y,27W-GU-EPR2G25-R,EPR2_______,EPR2_G25___,1059,227,"Fossil Brown coal/Lignite",50.419,13.256,Czechia,CZ04,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EME2----1,,EME2_______,NA,196,196,"Fossil Brown coal/Lignite",50.415,14.416,Czechia,CZ02,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
27W-PU-ELEX2---U,,ELED2______,NA,194,194,"Fossil Brown coal/Lignite",50.58,13.781,Czechia,CZ04,DECOMMISSIONED,,,Freshwater,"Mechanical Draught Tower",2.22,1.81
27W-PU-EDST----Z,27W-GU-EDSTG2--9,EDST_______,EDST_G2____,638,319,"Hydro Pumped Storage",50.085,17.179,Czechia,CZ07,COMMISSIONED,1996,,Freshwater,,,
27W-PU-EDST----Z,27W-GU-EDSTG1--D,EDST_______,EDST_G1____,638,319,"Hydro Pumped Storage",50.085,17.179,Czechia,CZ07,COMMISSIONED,1996,,Freshwater,,,
27W-PU-ELED----H,27W-GU-ELEDG6--C,ELED_______,ELED_G6____,597,597,"Fossil Brown coal/Lignite",50.58,13.781,Czechia,CZ04,COMMISSIONED,2019,,Freshwater,"Natural Draught Tower",2.40,1.87
27W-PU-EOPA----8,,EOPA_______,NA,348,348,"Fossil Brown coal/Lignite",50.211,15.808,Czechia,CZ05,COMMISSIONED,,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EORK----8,,EORK_______,NA,360,360,"Hydro Water Reservoir",49.607,14.181,Czechia,CZ02,COMMISSIONED,,,Freshwater,,,
27W-PU-EME1----7,,EME1_______,NA,275,275,"Fossil Brown coal/Lignite",50.415,14.416,Czechia,CZ02,COMMISSIONED,,,Freshwater,Once-through,137.59,0.95
27W-PU-EECK----8,27WGU-EECKG7---A,EECK_______,EECK_G7____,480,125,"Fossil Brown coal/Lignite",50.153,14.128,Czechia,CZ02,COMMISSIONED,2001,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EECK----8,27W-GU-EECKG5--7,EECK_______,EECK_G5____,480,125,"Fossil Brown coal/Lignite",50.153,14.128,Czechia,CZ02,COMMISSIONED,2001,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EECK----8,27W-GU-EECKG4--B,EECK_______,EECK_G4____,480,125,"Fossil Brown coal/Lignite",50.153,14.128,Czechia,CZ02,COMMISSIONED,2001,,Freshwater,"Natural Draught Tower",2.22,1.81
27W-PU-EPOR----G,,EPOR_______,NA,149,149,"Fossil Hard Coal",50.572,15.963,Czechia,CZ05,COMMISSIONED,1996,,Freshwater,"No Cooling",0.00,0.00
11WD8DRES5X---PZ,11WD8DRES5X----D,"GTHKW Nossener Bruecke","GTHKW Nossener Bruecke",260,260,"Fossil Gas",51.042,13.708,Germany,DED2,COMMISSIONED,1995,,Freshwater,"Natural Draught Tower",0.96,0.78
11WD8HAVLXW---PM,11WD8HAVLXW----0,"Windpark Havelland","Windpark Havelland",147,147,"Wind Onshore",52.387,12.564,Germany,DE40,COMMISSIONED,2009,,Freshwater,,0.00,0.00
11WD8MOOR1C----G,11WD8MOOR1C---AV,"HKW Moorburg","HKW Moorburg Block A",1600,800,"Fossil Hard coal",53.49,9.949,Germany,DE60,COMMISSIONED,2014,,Freshwater,"Mechanical Draught Tower",2.40,1.87
11WD8MOOR1C----G,11WD8MOOR1C---BT,"HKW Moorburg","HKW Moorburg Block B",1600,800,"Fossil Hard coal",53.49,9.949,Germany,DE60,COMMISSIONED,2014,,Freshwater,"Mechanical Draught Tower",2.40,1.87
11WD8TIEF5X----V,11WD8TIEF5G-GUDI,"HKW Tiefstack","HKW Tiefstack GuD",316,127,"Fossil Gas",53.525,10.071,Germany,DE60,COMMISSIONED,1993,,Freshwater,Once-through,43.07,0.38
11WD8TIEF5X----V,11WD8TIEF5C----9,"HKW Tiefstack","HKW Tiefstack Block 2",316,189,"Fossil Gas",53.525,10.071,Germany,DE60,COMMISSIONED,1993,,Freshwater,Once-through,43.07,0.38
11WD8KLIN5X----0,11WD8KLIN5G--13E,"HKW Klingenberg","HKW Klingenberg 1-3",164,164,"Fossil Brown coal/Lignite",52.489,13.497,Germany,DE30,COMMISSIONED,1927,,Freshwater,Once-through,137.59,0.95
11WD8MITT5G----0,11WD8MITT5GGUD-8,"HKW Mitte","HKW Mitte GUD",444,444,"Fossil Gas",52.512,13.421,Germany,DE30,COMMISSIONED,1996,,Freshwater,Once-through,43.07,0.38
11WD8BOXB1L----J,11WD8BOXB1L---P4,"KW Boxberg","KW Boxberg Block P",2470,500,"Fossil Brown coal/Lignite",51.416,14.564,Germany,DED2,COMMISSIONED,1979,,Freshwater,"Natural Draught Tower",2.22,1.81
11WD8BOXB1L----J,11WD8BOXB1L---Q2,"KW Boxberg","KW Boxberg Block Q",2470,840,"Fossil Brown coal/Lignite",51.416,14.564,Germany,DED2,COMMISSIONED,2001,,Freshwater,"Natural Draught Tower",2.40,1.87
