NOTE: The Global Power Plant Database is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,geolocation_source,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ANOOPGARH,CARMA0001657,,,IND,,CARMA,http://carma.org/,29.3167,73.9000,CARMA,,,,,,,,
ANTA,CARMA0001685,,,IND,,CARMA,http://carma.org/,25.1000,76.5167,CARMA,,,,,,,,
AONLA WORKS,CARMA0001792,,,IND,,CARMA,http://carma.org/,28.3500,79.4167,CARMA,,,,,,,,
AP CEMENT WORKS,CARMA0001796,,,IND,,CARMA,http://carma.org/,14.6833,77.6000,CARMA,,,,,,,,
APEX INDUSTRIAL,CARMA0001815,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
APTRANSCO PV,CARMA0001846,,,IND,,CARMA,http://carma.org/,17.3753,78.4744,CARMA,,,,,,,,
ARANTHANGI EMPEE,CARMA0059413,,,IND,,CARMA,http://carma.org/,10.3833,78.8167,CARMA,,,,,,,,
ARANTHANGI PARRY,CARMA0059414,,,IND,,CARMA,http://carma.org/,10.3833,78.8167,CARMA,,,,,,,,
ARASINGUNDI,CARMA0064441,,,IND,,CARMA,http://carma.org/,14.4667,75.9167,CARMA,,,,,,,,
ARIYALUR MILL,CARMA0065479,,,IND,,CARMA,http://carma.org/,11.1333,79.0833,CARMA,,,,,,,,
ARKAY VALANTHARVI,CARMA0047545,,,IND,,CARMA,http://carma.org/,9.3333,78.9333,CARMA,,,,,,,,
ARUNACHALAM MILL,CARMA0002182,,,IND,,CARMA,http://carma.org/,12.2167,79.0667,CARMA,,,,,,,,
ARUPPUKOTTAI PLANT,CARMA0066107,,,IND,,CARMA,http://carma.org/,9.5167,78.1000,CARMA,,,,,,,,
ARVIND COTSPIN,CARMA0002193,,,IND,,CARMA,http://carma.org/,16.7000,74.2167,CARMA,,,,,,,,
ARVIND INTEX,CARMA0002195,,,IND,,CARMA,http://carma.org/,23.0333,72.6167,CARMA,,,,,,,,
ARVIND NARODA ROAD,CARMA0002196,,,IND,,CARMA,http://carma.org/,23.0833,72.6667,CARMA,,,,,,,,
ARVIND SANTEJ,CARMA0002197,,,IND,,CARMA,http://carma.org/,23.1000,72.4667,CARMA,,,,,,,,
ASANSOL,CARMA0064329,,,IND,,CARMA,http://carma.org/,23.6833,86.9833,CARMA,,,,,,,,
ASHOKNAGAR MILL,CARMA0062128,,,IND,,CARMA,http://carma.org/,19.0833,74.7333,CARMA,,,,,,,,
ASIAN PAINTS,CARMA0002313,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
ASMOLI SUGAR MILL,CARMA0002333,,,IND,,CARMA,http://carma.org/,28.8333,78.7833,CARMA,,,,,,,,
ATLAS CYCLES,CARMA0002459,,,IND,,CARMA,http://carma.org/,28.6358,77.2244,CARMA,,,,,,,,
ATTIHALA,CARMA0002481,,,IND,,CARMA,http://carma.org/,12.5242,76.8958,CARMA,,,,,,,,
AURAIYA,CARMA0002560,,,IND,,CARMA,http://carma.org/,26.7769,79.0239,CARMA,,,,,,,,
AURAIYA GAIL,CARMA0002561,,,IND,,CARMA,http://carma.org/,26.4667,79.5167,CARMA,,,,,,,,
AURANGABAD MILL,CARMA0002563,,,IND,,CARMA,http://carma.org/,19.8833,75.3333,CARMA,,,,,,,,
AURO FACTORY,CARMA0002570,,,IND,,CARMA,http://carma.org/,30.9167,77.1167,CARMA,,,,,,,,
AWARPUR CEMENT PLANT,CARMA0002663,,,IND,,CARMA,http://carma.org/,19.9500,79.3000,CARMA,,,,,,,,
BABAIL,CARMA0002737,,,IND,,CARMA,http://carma.org/,29.9667,77.5500,CARMA,,,,,,,,
BABANPUR,CARMA0061258,,,IND,,CARMA,http://carma.org/,30.2333,75.8333,CARMA,,,,,,,,
BADABAGH,CARMA0002803,,,IND,,CARMA,http://carma.org/,27.7833,74.5667,CARMA,,,,,,,,
BADAGHAGARA,CARMA0065971,,,IND,,CARMA,http://carma.org/,21.6333,85.5833,CARMA,,,,,,,,
BADARPUR,CARMA0002807,,,IND,,CARMA,http://carma.org/,28.5167,77.3333,CARMA,,,,,,,,
BADIYAKOT,CARMA0061296,,,IND,,CARMA,http://carma.org/,29.6167,79.6667,CARMA,,,,,,,,
BADRI GAD,CARMA0061297,,,IND,,CARMA,http://carma.org/,30.3833,78.4833,CARMA,,,,,,,,
BADRINATH MINI-1,CARMA0061298,,,IND,,CARMA,http://carma.org/,30.4000,79.3500,CARMA,,,,,,,,
BADRINATH MINI-2,CARMA0002821,,,IND,,CARMA,http://carma.org/,30.4000,79.3500,CARMA,,,,,,,,
BADYAR,CARMA0066058,,,IND,,CARMA,http://carma.org/,30.7333,78.4500,CARMA,,,,,,,,
BAGALKOT ICP,CARMA0062116,,,IND,,CARMA,http://carma.org/,16.1833,75.7000,CARMA,,,,,,,,
BAGALKOT MILL,CARMA0002837,,,IND,,CARMA,http://carma.org/,16.1833,75.7000,CARMA,,,,,,,,
BAGAR,CARMA0065957,,,IND,,CARMA,http://carma.org/,29.8500,79.7667,CARMA,,,,,,,,
BAGESHWAR,CARMA0002841,,,IND,,CARMA,http://carma.org/,29.6167,79.6667,CARMA,,,,,,,,
BAGLIHAR,CARMA0002848,,,IND,,CARMA,http://carma.org/,33.1333,75.5667,CARMA,,,,,,,,
BAIRA SIUL,CARMA0002915,,,IND,,CARMA,http://carma.org/,32.5667,76.1333,CARMA,,,,,,,,
BAIRABI,CARMA0002916,,,IND,,CARMA,http://carma.org/,24.2333,92.7000,CARMA,,,,,,,,
BAKRESHWAR,CARMA0002967,,,IND,,CARMA,http://carma.org/,23.8833,87.3667,CARMA,,,,,,,,
BALASORE CHARGE CHROME,CARMA0002986,,,IND,,CARMA,http://carma.org/,21.4942,86.9317,CARMA,,,,,,,,
BALASORE MILL,CARMA0056548,,,IND,,CARMA,http://carma.org/,21.4942,86.9317,CARMA,,,,,,,,
BALIJ-KA-NALA,CARMA0066106,,,IND,,CARMA,http://carma.org/,32.5667,76.1333,CARMA,,,,,,,,
BALIMELA,CARMA0003022,,,IND,,CARMA,http://carma.org/,18.2500,82.1333,CARMA,,,,,,,,
BALLARPUR MILL,CARMA0065380,,,IND,,CARMA,http://carma.org/,19.8333,79.3500,CARMA,,,,,,,,
BALRAMPUR MILL,CARMA0003065,,,IND,,CARMA,http://carma.org/,27.4333,82.1833,CARMA,,,,,,,,
BAMANIA CEMENT,CARMA0065415,,,IND,,CARMA,http://carma.org/,24.8833,74.6333,CARMA,,,,,,,,
BAMBOOFLAT,CARMA0003091,,,IND,,CARMA,http://carma.org/,11.6667,92.7500,CARMA,,,,,,,,
BANASKANDI,CARMA0003108,,,IND,,CARMA,http://carma.org/,24.8000,92.9000,CARMA,,,,,,,,
BANDEL,CARMA0003129,,,IND,,CARMA,http://carma.org/,22.8956,88.4025,CARMA,,,,,,,,
BANDIHOLE,CARMA0003132,,,IND,,CARMA,http://carma.org/,12.5242,76.8958,CARMA,,,,,,,,
BANER-I,CARMA0003148,,,IND,,CARMA,http://carma.org/,32.1167,76.5333,CARMA,,,,,,,,
BANER-III,CARMA0063420,,,IND,,CARMA,http://carma.org/,32.1000,76.2667,CARMA,,,,,,,,
BANGALORE BHARAT ELEC,CARMA0003159,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANGALORE BIOCON,CARMA0065763,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANGALORE EXCEL,CARMA0003161,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANGALORE ISRO,CARMA0066097,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANGALORE PSL,CARMA0003162,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANGALORE SUNRISE,CARMA0043787,,,IND,,CARMA,http://carma.org/,12.9762,77.6033,CARMA,,,,,,,,
BANJHAKRI FALLS,CARMA0066083,,,IND,,CARMA,http://carma.org/,27.3333,88.6167,CARMA,,,,,,,,
BANKURA CONCAST,CARMA0066250,,,IND,,CARMA,http://carma.org/,23.2500,87.0667,CARMA,,,,,,,,
BANSAGAR-II,CARMA0003216,,,IND,,CARMA,http://carma.org/,25.8167,77.3500,CARMA,,,,,,,,
BANSWARA PLANT (BSL),CARMA0061193,,,IND,,CARMA,http://carma.org/,23.5500,74.4500,CARMA,,,,,,,,
BARAGRAN,CARMA0003267,,,IND,,CARMA,http://carma.org/,31.9667,77.1000,CARMA,,,,,,,,
BARAMURA,CARMA0003277,,,IND,,CARMA,http://carma.org/,23.8364,91.2750,CARMA,,,,,,,,
BARAPADA-BARBIL,CARMA0063031,,,IND,,CARMA,http://carma.org/,21.6333,85.5833,CARMA,,,,,,,,
BARAR,CARMA0003283,,,IND,,CARMA,http://carma.org/,29.5833,80.2167,CARMA,,,,,,,,
BARAUNI,CARMA0003286,,,IND,,CARMA,http://carma.org/,25.4833,85.9833,CARMA,,,,,,,,
BARAUNI REFINERY,CARMA0003287,,,IND,,CARMA,http://carma.org/,25.4167,86.1333,CARMA,,,,,,,,
BARBIL SPONGE IRON,CARMA0003294,,,IND,,CARMA,http://carma.org/,21.6568,85.6435,CARMA,,,,,,,,
BAREFOOT COLLEGE,CARMA0003323,,,IND,,CARMA,http://carma.org/,26.6500,74.9500,CARMA,,,,,,,,
BAREILLY PLANT,CARMA0003324,,,IND,,CARMA,http://carma.org/,28.3500,79.4167,CARMA,,,,,,,,
BARGARH CEMENT PLANT,CARMA0059181,,,IND,,CARMA,http://carma.org/,21.3333,83.6167,CARMA,,,,,,,,
BARGI LEFT BANK,CARMA0003333,,,IND,,CARMA,http://carma.org/,23.1670,79.9501,CARMA,,,,,,,,
BARKHERA MILL,CARMA0064424,,,IND,,CARMA,http://carma.org/,28.6333,79.8000,CARMA,,,,,,,,
BARNALA PLANT,CARMA0061190,,,IND,,CARMA,http://carma.org/,30.2333,75.8333,CARMA,,,,,,,,
BARODA ASE,CARMA0003377,,,IND,,CARMA,http://carma.org/,22.3000,73.2000,CARMA,,,,,,,,
BARODA GIPCL,CARMA0003378,,,IND,,CARMA,http://carma.org/,22.3000,73.2000,CARMA,,,,,,,,
BARODA GSFC,CARMA0003379,,,IND,,CARMA,http://carma.org/,22.3000,73.2000,CARMA,,,,,,,,
BARODA INDOCOUNT,CARMA0003380,,,IND,,CARMA,http://carma.org/,22.3000,73.2000,CARMA,,,,,,,,
BARODA JALAN,CARMA0003381,,,IND,,CARMA,http://carma.org/,22.3000,73.2000,CARMA,,,,,,,,
BARSINGAR,CARMA0003432,,,IND,,CARMA,http://carma.org/,28.0167,73.3000,CARMA,,,,,,,,
BARUN (SONE EASTERN),CARMA0042352,,,IND,,CARMA,http://carma.org/,25.4833,85.9833,CARMA,,,,,,,,
BASIN BRIDGE,CARMA0003482,,,IND,,CARMA,http://carma.org/,13.0878,80.2785,CARMA,,,,,,,,
BASKHANDI,CARMA0003489,,,IND,,CARMA,http://carma.org/,24.8000,92.9000,CARMA,,,,,,,,
BASPA-II,CARMA0003493,,,IND,,CARMA,http://carma.org/,31.1000,77.1667,CARMA,,,,,,,,
BASSI,CARMA0003508,,,IND,,CARMA,http://carma.org/,31.5000,76.1333,CARMA,,,,,,,,
BATALA PLANT,CARMA0057503,,,IND,,CARMA,http://carma.org/,32.0333,75.5167,CARMA,,,,,,,,
BAZGO,CARMA0003678,,,IND,,CARMA,http://carma.org/,34.1667,77.5833,CARMA,,,,,,,,
BAZPUR PLANT,CARMA0003681,,,IND,,CARMA,http://carma.org/,29.1500,79.1167,CARMA,,,,,,,,
BEAS DAM,CARMA0004329,,,IND,,CARMA,http://carma.org/,31.5322,75.9172,CARMA,,,,,,,,
BEAS PALCHAN,CARMA0066056,,,IND,,CARMA,http://carma.org/,31.9667,77.1000,CARMA,,,,,,,,
BEAWAR WORKS,CARMA0003757,,,IND,,CARMA,http://carma.org/,26.1000,74.3167,CARMA,,,,,,,,
BEGUMPET CEMENT PLANT,CARMA0064062,,,IND,,CARMA,http://carma.org/,17.1125,78.5544,CARMA,,,,,,,,
BELA CEMENT PLANT,CARMA0003865,,,IND,,CARMA,http://carma.org/,24.5333,81.3000,CARMA,,,,,,,,
BELGAUM RENUKA,CARMA0003901,,,IND,,CARMA,http://carma.org/,15.8667,74.5000,CARMA,,,,,,,,
BELGAUM TATA,CARMA0003902,,,IND,,CARMA,http://carma.org/,15.8667,74.5000,CARMA,,,,,,,,
BELGAUM UGAR,CARMA0003903,,,IND,,CARMA,http://carma.org/,15.8667,74.5000,CARMA,,,,,,,,
BELGUNDI BIOMASS,CARMA0003907,,,IND,,CARMA,http://carma.org/,15.8667,74.5000,CARMA,,,,,,,,
BELKA,CARMA0003916,,,IND,,CARMA,http://carma.org/,29.9667,77.5500,CARMA,,,,,,,,
BELLAD-BAGEWADI,CARMA0066101,,,IND,,CARMA,http://carma.org/,16.2333,74.6000,CARMA,,,,,,,,
BELLAMKONDA M 0/1,CARMA0061261,,,IND,,CARMA,http://carma.org/,16.3000,80.4500,CARMA,,,,,,,,
BELLAMKONDA M 3,CARMA0061570,,,IND,,CARMA,http://carma.org/,16.3000,80.4500,CARMA,,,,,,,,
BELLAMKONDA M O,CARMA0012769,,,IND,,CARMA,http://carma.org/,16.3000,80.4500,CARMA,,,,,,,,
BELLARY,CARMA0003930,,,IND,,CARMA,http://carma.org/,15.2000,76.7667,CARMA,,,,,,,,
BELLARY HOTHUR,CARMA0063326,,,IND,,CARMA,http://carma.org/,15.1500,76.9333,CARMA,,,,,,,,
BELLARY RAYALASSEMA,CARMA0003932,,,IND,,CARMA,http://carma.org/,15.1500,76.9333,CARMA,,,,,,,,
BELLARY STEEL,CARMA0003931,,,IND,,CARMA,http://carma.org/,15.1500,76.9333,CARMA,,,,,,,,
BHADERWAH,CARMA0004321,,,IND,,CARMA,http://carma.org/,32.9833,75.7167,CARMA,,,,,,,,
BHADRA LEFT BANK,CARMA0004322,,,IND,,CARMA,http://carma.org/,13.9167,75.5667,CARMA,,,,,,,,
BHADRA RIGHT BANK,CARMA0004323,,,IND,,CARMA,http://carma.org/,13.9167,75.5667,CARMA,,,,,,,,
BHADRACHALAM MILL,CARMA0004324,,,IND,,CARMA,http://carma.org/,17.5043,78.5426,CARMA,,,,,,,,
BHADRAVATI MILL,CARMA0004325,,,IND,,CARMA,http://carma.org/,13.9167,75.5667,CARMA,,,,,,,,
BHADSON PLANT,CARMA0004326,,,IND,,CARMA,http://carma.org/,29.9203,76.9717,CARMA,,,,,,,,
BHANDARA STEEL MILL,CARMA0004330,,,IND,,CARMA,http://carma.org/,21.1667,79.6500,CARMA,,,,,,,,
BHANDARA VARAM,CARMA0047754,,,IND,,CARMA,http://carma.org/,21.1667,79.6500,CARMA,,,,,,,,
BHANDARDARA-1,CARMA0004331,,,IND,,CARMA,http://carma.org/,20.7333,77.0000,CARMA,,,,,,,,
BHANDARDARA-2,CARMA0004332,,,IND,,CARMA,http://carma.org/,20.7333,77.0000,CARMA,,,,,,,,
BHANDER POWER,CARMA0052713,,,IND,,CARMA,http://carma.org/,21.1667,72.8333,CARMA,,,,,,,,
BHANUBURA,CARMA0066273,,,IND,,CARMA,http://carma.org/,30.2333,75.8333,CARMA,,,,,,,,
BHARMASAGARA,CARMA0063894,,,IND,,CARMA,http://carma.org/,14.4667,75.9167,CARMA,,,,,,,,
BHARUCH BTL,CARMA0004336,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHARUCH DCM,CARMA0055530,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHARUCH GNFC,CARMA0004337,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHARUCH GULSHAN,CARMA0063033,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHARUCH NCP,CARMA0004338,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHARUCH VNG,CARMA0004339,,,IND,,CARMA,http://carma.org/,21.7000,72.9667,CARMA,,,,,,,,
BHATAPARA CEMENT PLANT,CARMA0004341,,,IND,,CARMA,http://carma.org/,21.2333,81.6333,CARMA,,,,,,,,
BHATGAR,CARMA0004342,,,IND,,CARMA,http://carma.org/,18.1667,73.8500,CARMA,,,,,,,,
BHATINDA WORKS,CARMA0004343,,,IND,,CARMA,http://carma.org/,30.2000,74.9500,CARMA,,,,,,,,
BHATSA,CARMA0004344,,,IND,,CARMA,http://carma.org/,19.4500,73.3333,CARMA,,,,,,,,
BHATWARI,CARMA0004345,,,IND,,CARMA,http://carma.org/,30.7333,78.4500,CARMA,,,,,,,,
BHAVANAGAR SODA ASH PLANT,CARMA0004346,,,IND,,CARMA,http://carma.org/,21.7667,72.1500,CARMA,,,,,,,,
BHAVANI-KATTALAI-1,CARMA0004349,,,IND,,CARMA,http://carma.org/,11.3500,77.7333,CARMA,,,,,,,,
BHAVNAGAR,CARMA0004351,,,IND,,CARMA,http://carma.org/,21.7667,72.1500,CARMA,,,,,,,,
BHEL HOUSE,CARMA0004353,,,IND,,CARMA,http://carma.org/,28.6358,77.2244,CARMA,,,,,,,,
BHENGARI,CARMA0065767,,,IND,,CARMA,http://carma.org/,21.2333,81.6333,CARMA,,,,,,,,
BHIGWAN MILL,CARMA0003034,,,IND,,CARMA,http://carma.org/,18.5196,73.8554,CARMA,,,,,,,,
BHIKURIYA,CARMA0065954,,,IND,,CARMA,http://carma.org/,29.5833,80.2167,CARMA,,,,,,,,
BHILAI,CARMA0004358,,,IND,,CARMA,http://carma.org/,21.1833,81.2833,CARMA,,,,,,,,
BHILAI WORKS,CARMA0004359,,,IND,,CARMA,http://carma.org/,21.2167,81.4333,CARMA,,,,,,,,
BHIMGARH,CARMA0004361,,,IND,,CARMA,http://carma.org/,22.0833,79.5333,CARMA,,,,,,,,
BHIRA TAIL RACE,CARMA0004364,,,IND,,CARMA,http://carma.org/,20.5500,74.5333,CARMA,,,,,,,,
BHIRA-II,CARMA0004362,,,IND,,CARMA,http://carma.org/,18.9833,75.7667,CARMA,,,,,,,,
BHIVPURI,CARMA0004365,,,IND,,CARMA,http://carma.org/,19.0333,73.3167,CARMA,,,,,,,,
BHIVPURI TAILRACE,CARMA0004366,,,IND,,CARMA,http://carma.org/,19.0333,73.3167,CARMA,,,,,,,,
BHIWANI PLANT,CARMA0004367,,,IND,,CARMA,http://carma.org/,28.7833,76.1333,CARMA,,,,,,,,
BHOGAT ASHOK,CARMA0004462,,,IND,,CARMA,http://carma.org/,21.9903,69.2394,CARMA,,,,,,,,
BHOGAT GUJARATMITRA,CARMA0004463,,,IND,,CARMA,http://carma.org/,21.9903,69.2394,CARMA,,,,,,,,
BHOLA UP,CARMA0004466,,,IND,,CARMA,http://carma.org/,28.9833,77.7000,CARMA,,,,,,,,
BHOOTHATHANKETTU,CARMA0004468,,,IND,,CARMA,http://carma.org/,10.0667,76.6333,CARMA,,,,,,,,
BHOPAL FACTORY,CARMA0004469,,,IND,,CARMA,http://carma.org/,23.2667,77.4000,CARMA,,,,,,,,
BHOPAL SOM,CARMA0004470,,,IND,,CARMA,http://carma.org/,23.2667,77.4000,CARMA,,,,,,,,
BHUINJ FACTORY,CARMA0062115,,,IND,,CARMA,http://carma.org/,17.6833,73.9833,CARMA,,,,,,,,
BHURI SINGH,CARMA0061160,,,IND,,CARMA,http://carma.org/,32.5667,76.1333,CARMA,,,,,,,,
BHUSAWAL,CARMA0004474,,,IND,,CARMA,http://carma.org/,21.0167,75.5667,CARMA,,,,,,,,
BIDREKERE RIDGE,CARMA0004506,,,IND,,CARMA,http://carma.org/,14.4669,75.9269,CARMA,,,,,,,,
BILAI MILL,CARMA0064425,,,IND,,CARMA,http://carma.org/,29.3667,78.1333,CARMA,,,,,,,,
BILAIPADA SPONGE IRON,CARMA0004598,,,IND,,CARMA,http://carma.org/,21.6333,85.5833,CARMA,,,,,,,,
BILASPUR VANDANA,CARMA0004625,,,IND,,CARMA,http://carma.org/,21.2333,81.6333,CARMA,,,,,,,,
BILIYAKALAN PLANT,CARMA0062134,,,IND,,CARMA,http://carma.org/,25.3500,74.6333,CARMA,,,,,,,,
BINANI CEMENT PLANT,CARMA0004640,,,IND,,CARMA,http://carma.org/,24.8833,72.8667,CARMA,,,,,,,,
BINJAN,CARMA0065769,,,IND,,CARMA,http://carma.org/,31.5322,75.9172,CARMA,,,,,,,,
BINWA,CARMA0004670,,,IND,,CARMA,http://carma.org/,32.1000,76.2667,CARMA,,,,,,,,
BINWA SUBHASH,CARMA0004671,,,IND,,CARMA,http://carma.org/,32.1000,76.2667,CARMA,,,,,,,,
BIRIBATI,CARMA0004709,,,IND,,CARMA,http://carma.org/,20.4333,85.9833,CARMA,,,,,,,,
BIRLA COPPER,CARMA0004714,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
BIRLA JUTE,CARMA0004715,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
BIRLA WHITE CEMENT,CARMA0064063,,,IND,,CARMA,http://carma.org/,26.6569,73.4931,CARMA,,,,,,,,
BIRSALPUR,CARMA0004725,,,IND,,CARMA,http://carma.org/,28.1667,72.2500,CARMA,,,,,,,,
BIRSINGPUR,CARMA0004727,,,IND,,CARMA,http://carma.org/,23.5333,80.8333,CARMA,,,,,,,,
BIRSINGPUR MINI,CARMA0004728,,,IND,,CARMA,http://carma.org/,23.5333,80.8333,CARMA,,,,,,,,
BISHRAMPUR,CARMA0065768,,,IND,,CARMA,http://carma.org/,20.0833,81.7667,CARMA,,,,,,,,
BITRA ISLAND,CARMA0004774,,,IND,,CARMA,http://carma.org/,11.5500,72.1500,CARMA,,,,,,,,
BODOMONJARI,CARMA0063266,,,IND,,CARMA,http://carma.org/,18.8167,82.7167,CARMA,,,,,,,,
BOKAJAN PLANT,CARMA0005142,,,IND,,CARMA,http://carma.org/,26.0167,93.7833,CARMA,,,,,,,,
BOKARO,CARMA0051142,,,IND,,CARMA,http://carma.org/,23.7833,85.9667,CARMA,,,,,,,,
BOMBAY ABC,CARMA0005192,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMBAY ALOK,CARMA0005193,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMBAY DCW,CARMA0005194,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMBAY ESSEL,CARMA0005195,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMBAY PLANT,CARMA0005196,,,IND,,CARMA,http://carma.org/,19.0000,72.8333,CARMA,,,,,,,,
BOMBAY SHAMCO,CARMA0005197,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMBAY VELECHA,CARMA0005198,,,IND,,CARMA,http://carma.org/,19.0144,72.8479,CARMA,,,,,,,,
BOMLAI,CARMA0065766,,,IND,,CARMA,http://carma.org/,21.4500,83.9667,CARMA,,,,,,,,
BONGAIGAON REFINERY,CARMA0005218,,,IND,,CARMA,http://carma.org/,26.4782,90.5568,CARMA,,,,,,,,
BORJHARA STEEL,CARMA0064054,,,IND,,CARMA,http://carma.org/,21.2333,81.6333,CARMA,,,,,,,,
BOWANI,CARMA0066110,,,IND,,CARMA,http://carma.org/,30.9000,75.8500,CARMA,,,,,,,,
BRAHAL,CARMA0066061,,,IND,,CARMA,http://carma.org/,32.1000,76.2667,CARMA,,,,,,,,
BRAHM GANGA,CARMA0066137,,,IND,,CARMA,http://carma.org/,31.9667,77.1000,CARMA,,,,,,,,
BRAHMAKUMARIS ASHRAM,CARMA0052645,,,IND,,CARMA,http://carma.org/,24.6000,72.7000,CARMA,,,,,,,,
BRAHMAPURAM,CARMA0005552,,,IND,,CARMA,http://carma.org/,9.9399,76.2602,CARMA,,,,,,,,
BRAJRAGNAGAR MILL,CARMA0005560,,,IND,,CARMA,http://carma.org/,21.8167,83.9167,CARMA,,,,,,,,
BRENWAR,CARMA0005724,,,IND,,CARMA,http://carma.org/,33.9500,74.8333,CARMA,,,,,,,,
BRINDAVAN,CARMA0005806,,,IND,,CARMA,http://carma.org/,12.5242,76.8958,CARMA,,,,,,,,
BRINDAVAN TR,CARMA0066109,,,IND,,CARMA,http://carma.org/,12.5242,76.8958,CARMA,,,,,,,,
BTK CAMP,CARMA0061041,,,IND,,CARMA,http://carma.org/,27.5833,91.8667,CARMA,,,,,,,,
BUARPUI,CARMA0006058,,,IND,,CARMA,http://carma.org/,23.2667,92.6667,CARMA,,,,,,,,
BUDGE BUDGE,CARMA0006117,,,IND,,CARMA,http://carma.org/,22.4747,88.1703,CARMA,,,,,,,,
BULANDSHAHR,CARMA0006194,,,IND,,CARMA,http://carma.org/,28.4000,77.8500,CARMA,,,,,,,,
BURHANPUR MILL,CARMA0006306,,,IND,,CARMA,http://carma.org/,21.8333,76.3333,CARMA,,,,,,,,
BURNPUR WORKS,CARMA0006346,,,IND,,CARMA,http://carma.org/,23.6833,86.9833,CARMA,,,,,,,,
BURSOL,CARMA0065959,,,IND,,CARMA,http://carma.org/,30.4000,79.3500,CARMA,,,,,,,,
BUTIBORI PLANT,CARMA0006426,,,IND,,CARMA,http://carma.org/,21.1500,79.1000,CARMA,,,,,,,,
BUTTAR MILL,CARMA0006439,,,IND,,CARMA,http://carma.org/,31.6331,74.8656,CARMA,,,,,,,,
CACHAR MILL,CARMA0006544,,,IND,,CARMA,http://carma.org/,24.6833,92.5667,CARMA,,,,,,,,
CALCUTTA DUNLOP,CARMA0006677,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
CALCUTTA ISPAT,CARMA0006678,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
CALCUTTA WORKS,CARMA0006679,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
CALCUTTA YULE,CARMA0006681,,,IND,,CARMA,http://carma.org/,22.5697,88.3697,CARMA,,,,,,,,
CAPE COMORIM,CARMA0007022,,,IND,,CARMA,http://carma.org/,8.0833,77.5667,CARMA,,,,,,,,
CENTRAL PULP MILLS,CARMA0052822,,,IND,,CARMA,http://carma.org/,21.1667,72.8333,CARMA,,,,,,,,
CHADHA SUGAR,CARMA0065201,,,IND,,CARMA,http://carma.org/,31.8183,75.6597,CARMA,,,,,,,,
CHAKABURA,CARMA0065764,,,IND,,CARMA,http://carma.org/,22.3500,82.6833,CARMA,,,,,,,,
CHALKEWADI MEDA,CARMA0007817,,,IND,,CARMA,http://carma.org/,17.6833,73.9833,CARMA,,,,,,,,
CHAMBAL,CARMA0007830,,,IND,,CARMA,http://carma.org/,26.4969,78.0000,CARMA,,,,,,,,
CHAMERA-I,CARMA0007840,,,IND,,CARMA,http://carma.org/,32.5667,76.1333,CARMA,,,,,,,,
CHAMERA-II,CARMA0007841,,,IND,,CARMA,http://carma.org/,32.5667,76.1333,CARMA,,,,,,,,
CHAMOLI,CARMA0007848,,,IND,,CARMA,http://carma.org/,30.4000,79.3500,CARMA,,,,,,,,
CHAMPA PLANT,CARMA0007851,,,IND,,CARMA,http://carma.org/,26.0500,77.3667,CARMA,,,,,,,,
CHAMPHAI,CARMA0007859,,,IND,,CARMA,http://carma.org/,23.4667,93.3333,CARMA,,,,,,,,
CHANDA CEMENT WORKS,CARMA0007872,,,IND,,CARMA,http://carma.org/,19.9500,79.3000,CARMA,,,,,,,,
