country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
IND,India,10.6 MW wind farm at Village Badabagh  District Jaisalmer  Rajasthan.,CDMDB0000571,10.6,26.5448,70.5439,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,10.8 MW Wind Power Project by Ruchi Infrastructure Ltd,CDMDB0003818,10.8,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,100 MW Malana - II  Hydro - Electric Power Project (Malana - II HEP)' at Kullu district of Himachal Pradesh State  India  by M/s Everest Power Private Limited,CDMDB0006318,100.0,32.0375,77.2572,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,100 MW Wind Power Project by RS India Wind Energy Pvt. Ltd. at Matrewadi & Varekrwadi  Satara district in Maharashtra,CDMDB0002605,99.45,17.4500,73.8333,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,102 MW Wind Power Project  ONGC  Rajasthan  India,CDMDB0010240,102.9,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,10MW Hydroelectric Power Project at Munirabad  Karnataka,CDMDB0010089,10.0,15.2552,76.3361,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,10MW Solar Power Project (EnvironmentFirst-213),CDMDB0010238,10.0,,,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,10MW biomass power plant at Sangli by Sinewave Power,CDMDB0004063,10.0,16.9267,74.4800,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,11.2 MW Wind Power project in Tamilnadu  by Amarjothi Group,CDMDB0001047,11.2,8.1539,77.4056,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,11.25 MW wind power project in Dhule  Maharashtra  India,CDMDB0000531,11.25,20.5800,74.4700,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,11.3 MW renewable Energy Project for a Grid System by K.M.Power (P) Limited,CDMDB0000750,11.3,14.2500,79.7000,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,11.35 MW Grid Connected Wind Electricity Project at Pohra (Rajasthan) in India,CDMDB0000570,11.35,27.0200,70.5700,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,11.9 MW Wind Power Project at Tamil Nadu  India.,CDMDB0009608,11.9,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,111 MW Sawra Kuddu Hydro Electric Power Project in Himachal Pradesh,CDMDB0008556,111.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12 MW Wind Electricity Generation Farm at Radhapuram by M/s Surana Industries Limited,CDMDB0005790,12.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12 MW Wind Mill Project of GSFC Ltd,CDMDB0006551,12.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12 MW Wind Power Project in Kutch  Gujarat,CDMDB0002400,12.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12 MW biomass based renewable power generation in Rajasthan  India,CDMDB0006878,12.0,24.8044,71.6025,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12 MW hydropower plant in Bhandardara in Maharashtra  India.,CDMDB0000430,12.0,19.0533,74.4437,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12.0 MW Biomass based power plant project at Baghaura  Punjab  India.,CDMDB0005867,12.0,30.3319,76.6069,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12.25 MW Bundled Wind Power Project in India,CDMDB0004377,12.25,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12.3 MW wind energy project in Tamil Nadu  India,CDMDB0000277,12.3,8.8333,77.6667,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12.5 MW Small Scale Grid Connected 'Wind Electricity Generation Project' by KRBL Ltd.  District Dhule  Maharashtra  India,CDMDB0002894,12.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,125 MW Wind Power Project in Karnataka  India,CDMDB0000315,125.0,14.2333,76.4000,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,12MW Bundled Wind Power Project in Tenkasi  Tamilnadu,CDMDB0000796,12.0,8.5708,77.1851,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13 MW Grid Connected Dandela Mini Hydel Scheme  Karnataka State  India.,CDMDB0003568,13.0,12.9547,75.3622,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.2 MW Wind Mill Power Project in Theni district of Tamil Nadu  by JISL-India,CDMDB0008079,13.2,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.25 MW Wind Power Generation by RMTL  in Kutch  Gujarat,CDMDB0002247,13.25,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.3 MW grid connected bundled wind electricity generation project at Rajasthan and Karnataka  India,CDMDB0007527,13.3,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.4 MW bundled wind power project in Chithradurga  Karnataka,CDMDB0001021,13.4,14.1319,76.2400,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.65 MW Wind Power Project of Khatau Narbheram & Co. in Tamil Nadu  India,CDMDB0009715,13.65,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.75 MW Grid connected 'Wind Electricity generation Project by Tamilnadu Newsprints and Papers Limited',CDMDB0005500,13.75,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.75 MW wind power project at Bellary & Davangere district in the state Karnataka  India,CDMDB0009113,13.75,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.75 MW wind power project in Davangere  Karnataka  India.,CDMDB0003700,13.75,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,13.95 MW grid connected wind electricity generation by SRF Limited,CDMDB0002365,13.95,8.2100,77.5600,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14 MW Wind Power Project in Maharashtra,CDMDB0002342,14.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.1 MW grid connected wind energy project in Tamilnadu by ITC Limited,CDMDB0003035,14.1,9.5300,77.2600,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.4 MW Grid Connected Wind Power Project of Vaibhavlaxmi Clean Energy in Madhya Pradesh and Tamil Nadu  India,CDMDB0006654,14.4,9.0851,77.7510,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.7 MW Bundled Wind Power Project in the state of Maharashtra and Rajasthan  India,CDMDB0007370,14.7,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.70 MW Wind Power Project at Jath  Maharashtra,CDMDB0007433,14.7,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.8 MW small-scale grid connected wind power project in Jaisalmer state Rajasthan  India by RSMML,CDMDB0000243,14.8,21.0333,79.8333,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,14.85 MW Grid connected Wind farm project  at various locations in Tamil Nadu  by M/s Goyal MG Gases Private Limited,CDMDB0000992,14.85,10.5900,76.5900,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Biomass Power Project by Shalivahana Green Energy Limited,CDMDB0007098,15.0,22.0209,79.0126,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Biomass Residue Based Power Project at Ghazipur  India,CDMDB0002708,15.0,25.5808,83.4851,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Grid Connected Wind Energy Project at Sankaneri Village in Tamil Nadu,CDMDB0001049,15.0,8.1200,77.4000,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Neerukatte small hydroelectric project  Karnataka  India,CDMDB0004164,15.0,12.8531,75.3236,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Small Hydro Electric Project in State of Orissa,CDMDB0005788,15.0,18.7236,82.1500,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Solar Photovoltaic Power Plant in Gujarat,CDMDB0006231,15.0,23.3601,70.0541,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Solar Photovoltaic Power Project at Gujarat,CDMDB0008671,15.0,22.3200,72.4300,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Solar Power Project in Gujarat,CDMDB0008496,15.0,23.9099,71.2108,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Wind Energy Project in Maharashtra,CDMDB0001778,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Wind Power Project by RSPL Ltd (EKIESL-CDM-May-16-04),CDMDB0010363,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Wind Power Project by Shriram Leitwind Ltd,CDMDB0004990,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW Wind energy farm at Gopalpura  Karnataka by HZL,CDMDB0008303,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW bundled grid connected renewable energy project in Maharashtra  India,CDMDB0004543,15.0,21.2142,74.3083,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW bundled grid connected wind energy project in Gujarat  India,CDMDB0008417,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW grid-connected wind power project by MMTC in Karnataka,CDMDB0001797,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15 MW wind power project by Green Infra Wind Energy Assets Ltd,CDMDB0009651,15.0,23.6686,74.8290,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15.2 MW wind energy project in Madhya Pradesh by Manganese Ore (India) Limited.,CDMDB0003350,15.2,22.7578,76.1867,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15.4 MW wind farm at Satara District  Maharashtra.,CDMDB0000593,15.4,17.2700,73.5000,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,150 MW Wind Power Project of NuPower Renewables Limited,CDMDB0007432,150.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,150 MW grid connected Wind Power based electricity generation project in Gujarat  India,CDMDB0002347,150.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,15MW Grid connected renewable energy generation by RSMML,CDMDB0002613,15.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,16.45 MW bundled grid connected renewable energy project in Tamil Nadu  India,CDMDB0003406,16.45,8.9917,77.4917,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,16.5 MW Grid-connected  Bundled Wind Power Project  Jodhpur  Rajasthan  India,CDMDB0007560,16.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,16.5 MW Wind Power Project in Surajbari  Gujarat,CDMDB0005239,16.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,16.875 MW Large Scale Grid Connected Wind Electricity Generation Project by Indian Renewable Energy Foundation,CDMDB0004959,16.875,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,17.6 MW captive grid connected electricity generation from wind energy project by Chennai Petroleum Corporation Limited.,CDMDB0003115,17.6,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Biomass Power Project in Tamilnadu  India,CDMDB0000111,18.0,9.5000,78.5000,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Kemphole Mini Hydel Scheme (KMHS)  by International Power Corporation Limited  India,CDMDB0000312,18.0,13.0006,76.0994,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Singatalur-Huligudda Mini Hydel Project  Karnataka  India,CDMDB0005145,18.0,15.0253,75.8414,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Wind Mill Project of GSFC Ltd,CDMDB0008020,18.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Wind Power Project in Kutch (Gujarat in India) managed by Aarvee Denims & Exports Ltd.,CDMDB0009515,18.0,68.9226,23.0876,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18 MW Wind energy project by Indowind Energy Limited,CDMDB0004740,18.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,18.9MW Wind Power Project at Tamil Nadu  India,CDMDB0007350,18.9,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,19.5 MW Wind Power Project of NuPower Renewables Limited,CDMDB0006013,19.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,19.5 MW Wind project by GMDC,CDMDB0005141,19.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,19.5 MW wind power project in Ossiya  Rajasthan by Gujarat Fluorochemicals Limited (GFL),CDMDB0009573,19.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,19.8MW grid connected Wind farm project by K.P.R Mill Private Limited  Tamil Nadu  India at Villages: Keelaveeranam  Kuruchampatti  Vadi  Ayansurandi  Rajagopalaperi  District: Tirunelveli  Tamilnadu by M/s K. P. R. Mill Private Limited,CDMDB0004540,19.8,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 * 1.5 MW + 0.60 MW Bundled Wind Power CDM Project in Tamil Nadu  India,CDMDB0005499,3.6,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 MW Bundled Solar Power Project Orissa,CDMDB0008094,2.0,,,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 MW Bundled Solar Power Project in Gujarat  India,CDMDB0009542,2.0,,,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 MW Gogripur Hydro Power Project at Village Gogripur  District Karnal of State Haryana (India),CDMDB0007052,2.0,29.6458,76.9475,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 MW Kalm Small Hydro Electric Project in Himachal Pradesh  India,CDMDB0005504,2.0,32.4417,76.0431,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 MWp grid connected bundled solar power project in Orissa,CDMDB0008597,2.0,,,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 X 3.5 MW Ullunkal Hydro Power Project in Kerala  India.,CDMDB0002937,7.0,9.3417,76.9333,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 x 1.5 MW Wind Power Project by Alagar Jewellers,CDMDB0007402,3.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 x 1.5MW Wind Power Projects by Idupulapadu Cotton Mills Private Limited,CDMDB0008827,3.0,9.0375,77.5563,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 x 2.5MW Sainj Hydro Electric Project implemented in Shimla District of Himachal Pradesh,CDMDB0004272,5.0,38.9167,77.6672,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2 x 5 MW Baner khad & Iku khad small hydroelectric project for a grid system,CDMDB0000958,10.0,32.5000,76.1559,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2*0.8 MW Wind Power CDM Project by Siddaganga Oil Extractions Pvt. Ltd.  Andhra Pradesh  India,CDMDB0009288,1.6,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.1 MW Wind Power Project by Kaizen Switchgear Products in Rajkot District of Gujarat,CDMDB0009918,2.1,22.1244,71.0823,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.1 MW Wind Power Project by Om Vinyls Private Limited,CDMDB0009702,2.1,23.3850,68.7224,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.1 MW Wind Power Project in Rajasthan,CDMDB0008478,2.1,27.1599,70.7603,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.1 MW Wind Project of Colourtex Industries Ltd. at Kutch district in Gujarat state  India.,CDMDB0009906,2.1,23.3277,68.7314,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.1 MW wind power project of Jose Thomas Pattara at Tamil Nadu  India,CDMDB0004976,2.1,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.10 MW Bundled Wind Power Generation in Tamil Nadu and Madhya Pradesh,CDMDB0008159,2.1,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.10 MW Wind Power Project by M/s Chhotabhai Jethabhai Patel & Co. (CJP) at Belwa Ranaji Village  Shergarh Taluka  Jodhpur District  Rajasthan  India,CDMDB0004693,2.1,26.4756,72.5037,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.10 MW Wind Project in Rajasthan,CDMDB0008925,2.1,26.6771,73.0763,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.2 MW hydropower plant in Birsinghpur  Madhya Pradesh of Ascent Hydro Projects Limited (AHPL),CDMDB0001280,2.2,23.3696,81.0380,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.4 MW Wind Power Project at Tirunelveli Dist.  Tamilnadu,CDMDB0005234,2.4,9.0577,77.4214,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.4 MW Wind Power Project in Rajasthan State,CDMDB0006281,2.4,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW BEL grid-connected wind power project at Davanagere district  Karnataka  India,CDMDB0001216,2.5,14.1300,75.4700,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW Bundled Wind Power Project in Maharashtra (India),CDMDB0002543,2.5,17.6200,77.9500,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limited,CDMDB0001667,2.5,20.9600,81.9600,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW Wind Power Project by M/s Marudhar Fashions  India,CDMDB0004761,2.5,26.7965,70.9527,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW Wind Project by Gokul Refoils & Solvent Limited,CDMDB0009722,2.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW power generation through installation of wind turbine generators in Tamil Nadu  India,CDMDB0009419,2.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.5 MW wind energy based power generation in Tamil Nadu by KBSPL,CDMDB0009658,2.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.75 MW Bundled Wind Power Project in Karnataka,CDMDB0008040,2.75,14.2756,75.7511,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.75 MW Wind Power Project at Marudhar Fashions.,CDMDB0005874,2.75,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.8 MW Wind power project in Tamil Nadu & Rajasthan,CDMDB0009195,2.8,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,2.85 MW Bundled Wind Power Project by Manjeet Cotton  India,CDMDB0005647,2.85,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW BEL Wind Power Project in Maharashtra,CDMDB0010066,20.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Bagasse Based Co-generation Power Project at Bannari Amman Sugars Limited  Nanjangud  Karnataka,CDMDB0001574,20.0,12.1200,76.7300,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Biomass Power Project in Tamilnadu,CDMDB0002920,20.0,,,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Capacity Biomass based Power Project of M/s. SHALIVAHANA GREEN ENERGY LIMITED,CDMDB0005905,20.0,20.7765,85.3189,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Enercon Wind farms (SAI) Pvt. Limited in Maharashtra,CDMDB0003854,20.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Kabini Hydro Electric Power Project  SKPCL  India,CDMDB0000087,20.0,13.5000,76.0000,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW LNJP Wind Project Power Project  Rajasthan,CDMDB0009460,20.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW Roura- II Hydro Electric Project by Roura Non Conventional Energy Pvt Ltd,CDMDB0009112,20.0,31.5397,78.1394,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20 MW biomass based power project in Maharashtra  India,CDMDB0003083,20.0,,,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20.8 MW Grid connected wind electricity generation project at Dhule  Maharashtra,CDMDB0004301,20.8,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20MW Bagasse based Cogeneration power project at Bannari Amman Sugars Limited  Sathyamangalam  Tamil Nadu by Bannari Amman Sugars Limited,CDMDB0003822,20.0,11.3000,77.1700,Biomass,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,20MW Samal Grid-connected Hydroelectric Project in Orissa  India,CDMDB0000895,20.0,21.0400,85.0700,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,21 MW Bundled Wind Power Project in Vankuswade  Maharashtra,CDMDB0000967,21.0,17.2900,73.4900,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,21 MW Wind Power Project by Indian Oil Corporation Limited in Gujarat,CDMDB0004756,21.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,21 MW Wind energy farm at Palladam  TamilNadu by HZL,CDMDB0008198,21.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
IND,India,21.8 MW Wind Power project at Jangi Vandhiya  Gujarat by Powerica Limited,CDMDB0010042,22.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
