country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_data_source,estimated_generation_gwh
IND,India,Godawari,WRI1020242,50.0,27.6003,72.2241,Solar,,,,2013.0,Godwari Green Energy Limited,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=247,National Renewable Energy Laboratory,,,,,,,,,
IND,India,Godelai Solar Power Plant,WRI1026141,1.0,26.6532,72.5377,Solar,,,,,Zamil New Delhi Infrastructure Private Limited,Ministry of New and Renewable Energy,http://mnre.gov.in/file-manager/UserFiles/State%20wise%20commissioning%20status%20of%20grid%20connected%20solar%20power%20projects/Rajasthan.pdf,Industry About,,,,,,,,,
IND,India,Gondri Solar Power Plant,WRI1026142,5.0,18.3055,76.6551,Solar,,,,,Shree Saibaba Green Power Private Limited,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,Industry About,,,,,,,,,
IND,India,Gorsar Wind Farm,WRI1026081,7.5,21.3131,69.9187,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/d/d/56KO8FQND07Y3H12PBALXWG9MRC4JV.pdf/PDD_-_GMDC_V05.pdf?t=bGh8b2pkZDEwfDAxL3Mrj_s1ZpnXL5ljSdCb,WRI,,,,,,,,,
IND,India,Grewal Solar Power Plant,WRI1026143,1.8,30.4613,74.6188,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,
IND,India,Gujurat Solar On,WRI1020243,28.0,,,Solar,,,,2014.0,Cargo Solar Power,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=263,,,,,,,,,,
IND,India,Gulabpura Solar Power Plant,WRI1026144,5.0,25.8600,74.6567,Solar,,,,,Amrit Energy Private Limited,Amrit Energy Private Limited,http://www.rrecl.com/PDF/Details%0Rajasthan.pdf,Industry About,,,,,,,,,
IND,India,Gwal Pahari Solar Power Plant,WRI1026145,3.0,28.4272,77.1596,Solar,,,,,Solar Energy Centre,Ministry of New and Renewable Energy,http://www.mnre.gov.in,Industry About,,,,,,,,,
IND,India,HALDIA,IND0000139,600.0,22.1042,88.1764,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,337.232,3331.0,3703.8,4175.29,Central Electricity Authority,
IND,India,HAMPI,IND0000140,36.0,15.2615,76.3379,Hydro,,,,1961,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,2.0397499999999997,8.3779,0.0995,36.0787,Central Electricity Authority,
IND,India,HAPURI MILL,WRI1019958,24.0,16.6038,74.4045,Biomass,,,,,Jawahar Ssk ltd,Jawahar Ssk ltd,http://www.shamrajenercon.com/cer16.htm,WRI,,,,,,,,,
IND,India,HASDEOBANGO,IND0000141,120.0,22.6040,82.5977,Hydro,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,250.25244999999998,256.8891,321.68350000000004,152.9912,177.17965,Central Electricity Authority,
IND,India,HAVALGA SUGAR,WRI1019917,25.5,17.1202,76.4004,Biomass,,,,,Shree Sugars ltd,Shree Sugars ltd,http://www.renukasugars.com/,WRI,,,,,,,,,
IND,India,HAZIRA CCCP,IND0000142,156.1,22.3256,69.7399,Gas,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,267.9,206.547,136.0644,23.37455,1.878,Central Electricity Authority,
IND,India,HAZIRA-GSECL,IND0000143,351.43,21.1652,72.6613,Gas,,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,0.0,222.8173,185.639,Central Electricity Authority,
IND,India,HINGOLI MILL,WRI1019957,18.9,19.2829,77.1384,Biomass,,,,,Purna Ssk ltd,Purna Ssk ltd,http://www.purnasakhar.com/,WRI,,,,,,,,,
IND,India,HIRAKUD I&II,IND0000144,331.5,21.5337,83.8754,Hydro,,,,1963,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1014.3826,882.6645,680.4606,713.3851500000001,858.73475,Central Electricity Authority,
IND,India,HIRIYUR BIOMASS,WRI1019918,25.0,13.9808,76.6279,Biomass,,,,,Rk Pvt ltd,Rk Pvt ltd,http://rkmpowergen.in/,WRI,,,,,,,,,
IND,India,HZL Gadag Wind Farm,WRI1026795,34.4,15.3654,75.5639,Wind,,,,,Hindustan Zinc Ltd.,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1208874936.63/view,WRI,,,,,,,,,
IND,India,HZL Nandurbar Maharashtra,WRI1026080,25.5,21.3027,74.3091,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1351776938.73/view,WRI,,,,,,,,,
IND,India,HZL Palladum Wind Farm,WRI1026656,21.0,10.8674,77.4588,Wind,,,,,HZL,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1352807242.64/view,WRI,,,,,,,,,
IND,India,HZL Parewar Wind Farm,WRI1026094,27.3,27.2492,70.6722,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/x/_/BYO3D0NJE4W2ZULSAXTQC61IM5HV9R.pdf/7873-PDD-25%20Oct%2012.pdf?t=ZGh8b2pkZ3A5fDB5_GTLkYcWdSL2xW6rf1F3,WRI,,,,,,,,,
IND,India,HZL Samana Wind Farm,WRI1026794,88.8,22.0335,70.2313,Wind,,,,,Hindustan Zinc Ltd.,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1211956663.14/view,WRI,,,,,,,,,
IND,India,H_GANJ B,IND0000138,605.0,28.0179,78.1326,Coal,Oil,,,2005,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2432.6793,3274.84,3454.840529,3518.31,3523.22,Central Electricity Authority,
IND,India,Hirewaddatti Wind Farm,WRI1026071,49.0,15.1997,75.7620,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/s/x/8LZ62R4VIOK570F3AWSBNTUECYJ9XD.pdf/3_Revsied_PDD_JAL_2013_01_08_Clean_mode.pdf?t=VkZ8b2pkY2xwfDD7-5fVv-HnyeV-IOsi3cee,WRI,,,,,,,,,
IND,India,Horti Solar Power Plant,WRI1026146,20.0,17.9054,76.3224,Solar,,,,,Essel MP Energy Limited,Essel MP Energy Limited,http://www.esselgroup.com,Industry About,,,,,,,,,
IND,India,I.B.VALLEY,IND0000145,420.0,21.6872,83.8600,Coal,Oil,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2547.122,2498.546,2772.82,2885.673,2527.017,Central Electricity Authority,
IND,India,I.P.GT,IND0000146,270.0,28.6194,77.2504,Gas,Oil,,,1989,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1009.043,904.388,445.882,673.162,562.509,Central Electricity Authority,
IND,India,IDAMALAYAR,IND0000148,75.0,10.2070,76.7137,Hydro,,,,1987,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,384.14959999999996,370.79670000000004,271.635,170.8614,254.9787,Central Electricity Authority,
IND,India,IDUKKI,IND0000149,780.0,9.8503,77.0555,Hydro,,,,1980,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2725.0861,2481.729,2360.538,1373.1597,1603.0047,Central Electricity Authority,
IND,India,IEPL  BELA TPP,IND0000150,270.0,20.8102,79.0556,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,22.755,0.0,0.0,0.0,72.825,Central Electricity Authority,
IND,India,IL&FS Kaladeh Wind Farm,WRI1026766,24.0,22.8396,76.1906,Wind,,,,,IL&FS Wind Power Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1346322352.66/view,WRI,,,,,,,,,
IND,India,IND BARATH TPP,IND0000153,350.0,21.6580,83.9200,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,19.6378,0.0,0.0,Central Electricity Authority,
IND,India,INDIA POWER TPP(HALDIA  HIRANMAYE ),IND0000529,300.0,22.0774,88.0995,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,25.281599999999997,Central Electricity Authority,
IND,India,INDIRA SAGAR,IND0000151,1000.0,22.2791,76.4728,Hydro,,,,2004,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,4058.2866,2529.1905,1964.33895,3304.18605,877.3512,Central Electricity Authority,
IND,India,INDRA GANDHI STPP,IND0000154,1500.0,28.4849,76.3754,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,4923.628,6587.527,5418.767,5109.497,7290.568,Central Electricity Authority,
IND,India,ITPCL TPP,IND0000152,1200.0,11.5214,79.7515,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,1057.8403,4652.2795,5288.2,Central Electricity Authority,
IND,India,Ingaleshwar Wind Farm,WRI1026661,100.8,16.6208,76.0223,Wind,,,,,Fortune Five Hydel Projects Limited,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1351166669.28/view,WRI,,,,,,,,,
IND,India,Isanpur Solar Power Plant,WRI1026147,1.0,22.4809,72.5235,Solar,,,,,Harsha Engineers Limited,Harsha Engineers Limited,http://harshaengineers.com,Industry About,,,,,,,,,
IND,India,Itnal Solar Power Plant,WRI1026148,3.0,16.4018,74.6641,Solar,,,,,Karnataka Power Corporation Limited,Karnataka Power Corporation Limited,http://karnatakapower.com,Industry About,,,,,,,,,
IND,India,J.SAGAR,IND0000155,99.0,25.0369,75.6778,Hydro,,,,1973,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,320.81785,294.68915000000004,347.60325,306.01225,259.7945,Central Electricity Authority,
IND,India,JAISALMER GODAWARI,WRI1019903,50.0,27.6010,72.2242,Biomass,,,,,Godawari Energy ltd,Godawari Energy ltd,http://hiragroup.com/companies/godawari-green-energy-limited/,WRI,,,,,,,,,
IND,India,JALDHAKA I&II,IND0000156,36.0,27.0297,88.8747,Hydro,,,,1971,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,157.71744999999999,108.8729,172.50315,204.4327,144.4541,Central Electricity Authority,
IND,India,JALLIPPA KAPURDI TPP,IND0000157,1080.0,25.8888,71.3236,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,3697.34,6555.64,6396.37,5826.29,6140.08,Central Electricity Authority,
IND,India,JAYKAYPURAM PLANT,WRI1019889,66.0,24.6963,73.0017,Coal,,,,,Jk Cement ltd,Jk Cement ltd,http://www.jklakshmicement.com/,WRI,,,,,,,,,
IND,India,JAYPEE BELA CEMENT,WRI1019999,63.5,24.5286,81.1698,Coal,,,,,Jaypee Ltd jccl),Jaypee Ltd jccl),http://www.jalindia.com/subsidiaries.html,WRI,,,,,,,,,
IND,India,JAYPEE REWA CEMENT,WRI1020000,54.5,24.5650,81.1748,Coal,,,,,Jaypee Ltd jccl),Jaypee Ltd jccl),http://www.jalindia.com/subsidiaries.html,WRI,,,,,,,,,
IND,India,JAYPEE SIDHI CEMENT,WRI1020001,155.0,24.3272,81.3293,Coal,,,,,Jaypee Ltd jccl),Jaypee Ltd jccl),http://www.jalindia.com/subsidiaries.html,WRI,,,,,,,,,
IND,India,JEGURUPADU GT,IND0000158,445.674,16.9312,81.8600,Gas,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,960.735,573.441,666.941,999.65,1030.99,Central Electricity Authority,
IND,India,JOG,IND0000159,139.2,14.2273,74.7994,Hydro,,,,1963,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,266.05305,345.15555,316.76820000000004,286.80875,190.52259999999998,Central Electricity Authority,
IND,India,JOJBERA,IND0000160,427.5,22.7554,86.2491,Coal,Oil,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2102.0,2692.7,2662.5,1424.0,1475.8,Central Electricity Authority,
IND,India,JORETHANG LOOP,IND0000161,96.0,27.1598,88.2924,Hydro,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,74.6847,403.60185,403.97995000000003,Central Electricity Authority,
IND,India,JSW RATNAGIRI TPP,IND0000162,1200.0,17.2970,73.2120,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,6768.749999999999,6942.29,7645.55,6063.2,6109.93,Central Electricity Authority,
IND,India,Jafrabad Solar Power Plant,WRI1026149,15.0,20.8772,71.2801,Solar,,,,,Sunkon Energy Private Limited,Sunkon Energy Private Limited,http://www.jinkosolar.com/press_detail_568.html?lan=en,Industry About,,,,,,,,,
IND,India,Jamuria Solar Power Plant,WRI1026150,2.0,23.7162,87.0695,Solar,,,,,West Bengal Energy Development Corporation Limited (WBEDCL),West Bengal Energy Development Corporation Limited (WBEDCL),http://wbpdcl.co.in,Industry About,,,,,,,,,
IND,India,Jangi Wind Farm,WRI1026096,91.8,23.2409,70.5090,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1342443620.03/view,WRI,,,,,,,,,
IND,India,Jangi village wind farm,WRI1026777,10.5,23.2080,70.5465,Wind,,,,,Energy Infratech Private Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1279520653.8/view,WRI,,,,,,,,,
IND,India,Jeloo Wind Farm,WRI1026099,29.6,26.5255,72.7629,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1312546277.77/view,WRI,,,,,,,,,
IND,India,Jodiya Wind Farm,WRI1026082,33.0,22.7532,70.3961,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/d/d/56KO8FQND07Y3H12PBALXWG9MRC4JV.pdf/PDD_-_GMDC_V05.pdf?t=bGh8b2pkZDEwfDAxL3Mrj_s1ZpnXL5ljSdCb,WRI,,,,,,,,,
IND,India,K.N. Ram Kaltek Wind Farm,WRI1026339,10.25,21.2261,74.2393,Wind,,,,,K. N. Ram,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1351922842.98/view,WRI,,,,,,,,,
IND,India,KADAMPARI,IND0000166,400.0,10.4104,77.0435,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,501.99739999999997,499.9875,410.56685,287.94304999999997,382.4382,Central Electricity Authority,
IND,India,KADANA,IND0000167,240.0,23.3045,73.8254,Hydro,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,409.02459999999996,210.47235,288.46045000000004,337.31495,307.3754,Central Electricity Authority,
IND,India,KADRA,IND0000168,150.0,14.8901,74.3916,Hydro,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,365.07545000000005,403.11429999999996,219.3776,175.53789999999998,191.94545,Central Electricity Authority,
IND,India,KAHALGAON,IND0000169,2340.0,25.2349,87.2635,Coal,Oil,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,13427.37,14471.0,14192.0,14834.8,15177.0,Central Electricity Authority,
IND,India,KAIGA,IND0000170,880.0,14.8650,74.4385,Nuclear,,,,2004,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,5937.97,5866.94,6996.0,5931.49,6825.73,Central Electricity Authority,
IND,India,KAKATIYA TPP,IND0000171,1100.0,18.3835,79.8265,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2942.81,4106.29,3408.69,6130.019928099249,7006.7913,Central Electricity Authority,
IND,India,KAKKAD,IND0000172,50.0,9.3275,76.9717,Hydro,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,246.4217,191.9753,183.2989,131.0216,159.0806,Central Electricity Authority,
IND,India,KAKRAPARA,IND0000173,440.0,21.2384,73.3489,Nuclear,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2999.023,3155.0,1784.0,0.0,0.0,Central Electricity Authority,
IND,India,KALINADI,IND0000174,855.0,15.2761,74.5268,Hydro,,,,1981,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2630.11335,3239.1429000000003,1938.7376,1338.0959,1529.5936,Central Electricity Authority,
IND,India,KALINADI SUPA,IND0000175,100.0,15.2761,74.5268,Hydro,,,,1985,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,467.3316,451.0534,323.3153,238.004,289.5251,Central Electricity Authority,
IND,India,KALISINDH,IND0000176,1200.0,24.5295,76.0986,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,1154.342,5508.7643,5531.3308,6249.927,Central Electricity Authority,
IND,India,KALLADA,IND0000177,15.0,8.9553,77.0697,Hydro,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KALLUR GRINDING,WRI1019919,30.0,17.3821,77.4389,Coal,,,,,Chettinad Corp ltd,Chettinad Corp ltd,http://www.chettinad.com/,WRI,,,,,,,,,
IND,India,KAMAL SPONGE,WRI1020002,12.0,24.6266,80.8310,Coal,,,,,Kjs Ahluwalia group,Kjs Ahluwalia group,http://www.kjsahluwaliagroup.com/,WRI,,,,,,,,,
IND,India,KAMALANGA,IND0000178,1050.0,20.8700,85.2671,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1185.569,4436.7,5747.0,5476.7,5174.09,Central Electricity Authority,
IND,India,KANHER,IND0000179,4.0,17.7384,73.9170,Hydro,,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KARAD MILL,WRI1019959,16.0,17.1657,74.2459,Biomass,,,,,Ym Ssk ltd,Ym Ssk ltd,http://www.kcpsugar.com/index.html,WRI,,,,,,,,,
IND,India,KARAIKAL,IND0000180,32.5,10.9325,79.8216,Gas,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,241.2454096,95.0355786,212.9191786,231.32471,212.3774439145722,Central Electricity Authority,
IND,India,KARBI LANGPI,IND0000181,100.0,25.9552,92.5171,Hydro,,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,420.0293,400.41785,406.8356,394.60704999999996,482.55510000000004,Central Electricity Authority,
IND,India,KARCHAM WANGTOO,IND0000182,1000.0,31.5156,78.1073,Hydro,,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,4629.9937,4219.22785,4702.6884,4350.42855,4547.08035,Central Electricity Authority,
IND,India,KARGIL,IND0000183,3.75,34.5605,76.1299,Hydro,,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KARUPPUR GT,IND0000184,119.8,11.1208,79.5287,Gas,,,,2005,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,696.22,560.352,620.207,480.967,469.44,Central Electricity Authority,
IND,India,KASAIPALLI,IND0000185,270.0,22.3890,82.5549,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1673.056,1564.163,1683.597,1786.33,1712.912,Central Electricity Authority,
IND,India,KASARGODE DG,IND0000186,21.84,12.4837,74.9929,Oil,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KASHANG INTEGRATED,IND0000517,195.0,,,Hydro,,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,55.80955,196.14435,Central Electricity Authority,
IND,India,KASHIPUR CCPP,IND0000518,225.0,,,Gas,,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,462.2826,1312.4,Central Electricity Authority,
IND,India,KASRAWAD FACTORY,WRI1020003,10.0,22.1335,75.4568,Coal,,,,,Maral Overseas ltd,Maral Overseas ltd,http://maraloverseas.com/,WRI,,,,,,,,,
IND,India,KATGHORA TPP,IND0000187,35.0,,,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,0.0,0.0,0.0,Central Electricity Authority,
IND,India,KATHALGURI GT,IND0000188,291.0,27.3410,95.4080,Gas,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1687.22168,1695.81264,1713.14992,1531.1131,1557.9901,Central Electricity Authority,
IND,India,KAWAI TPP,IND0000189,1320.0,24.7773,76.7370,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,3439.0,7399.0,8227.0,7856.0,4788.0,Central Electricity Authority,
IND,India,KAWAS GT,IND0000190,645.0,21.1750,72.6879,Gas,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1350.0,1694.0,1174.0,1673.0,2340.0,Central Electricity Authority,
IND,India,KAYAM KULAM GT,IND0000191,350.0,9.2404,76.4283,Gas,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,941.0,792.0,131.0,14.107692307692309,0.0,Central Electricity Authority,
IND,India,KCSF SANGUR,WRI1019920,18.0,14.7753,75.3131,Biomass,,,,,Gm Energy ltd,Gm Energy ltd,http://www.gmsugars.com/,WRI,,,,,,,,,
IND,India,KHADAVASLA I&II,IND0000192,16.0,18.3803,73.6116,Hydro,,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KHAMBERKHERA IPP,IND0000193,90.0,28.0170,80.8307,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,440.42,474.37,289.245,340.2,163.611,Central Electricity Authority,
IND,India,KHANDONG,IND0000194,50.0,25.5177,92.6679,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,178.51295,87.4207,174.17475000000002,196.1145,259.46614999999997,Central Electricity Authority,
IND,India,KHARA,IND0000195,72.0,30.3508,77.6017,Hydro,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,416.5269,362.10040000000004,319.4547,267.58535,257.8443,Central Electricity Authority,
IND,India,KHATIMA,IND0000196,41.4,28.9232,80.0243,Hydro,,,,1955,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,114.21605000000001,44.9541,119.84775,179.2393,211.537,Central Electricity Authority,
IND,India,KHODRI,IND0000197,120.0,30.5085,77.8001,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,433.7603,404.95505,374.0603,331.62355,353.97125,Central Electricity Authority,
IND,India,KHOPOLI,IND0000198,72.0,18.7817,73.3558,Hydro,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,321.31535,302.23125,259.92385,305.7038,314.79810000000003,Central Electricity Authority,
IND,India,KHOPOLI WORKS,WRI1019960,60.0,18.7712,73.2590,Coal,,,,,Uttam Steels ltd,Uttam Steels ltd,http://www.uttamgalva.com/,WRI,,,,,,,,,
IND,India,KISHENGANGA,IND0000530,330.0,34.6490,74.7514,Hydro,,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,1.6716,Central Electricity Authority,
IND,India,KM DODDI SUGAR,WRI1019921,26.0,12.4806,77.0411,Biomass,,,,,Sri Sugars ltd,Sri Sugars ltd,http://www.chamundeswarisugars.in/,WRI,,,,,,,,,
IND,India,KODASALI,IND0000199,120.0,14.9550,74.5904,Hydro,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,326.3003,383.83119999999997,202.2437,153.3892,170.0853,Central Electricity Authority,
IND,India,KODAYAR-I&II,IND0000200,100.0,8.5319,77.3125,Hydro,,,,1970,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,158.03585,201.00990000000002,277.1871,168.58285,123.3601,Central Electricity Authority,
IND,India,KODERMA,IND0000201,1000.0,24.3858,85.5517,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1403.843,1721.426,3264.0,3609.528,5633.48,Central Electricity Authority,
IND,India,KOJIKODE DG,IND0000202,96.0,11.2054,75.8067,Oil,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,186.77924,194.11479,133.4064,36.34044,0.74653,Central Electricity Authority,
IND,India,KOLAGHAT,IND0000203,1260.0,22.4157,87.8713,Coal,Oil,,,1989,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,5592.182,6449.761,5124.74137,5382.524,4208.389,Central Electricity Authority,
IND,India,KOLDAM,IND0000204,800.0,31.3820,76.8761,Hydro,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,0.25,2297.057,3209.0342,3297.0519,Central Electricity Authority,
IND,India,KOLHAPUR HEMARUS,WRI1019961,20.0,16.0327,74.4583,Biomass,,,,,Hemarus Technologies ltd,Hemarus Technologies ltd,http://www.hemarus.co.in/facilities.html,WRI,,,,,,,,,
IND,India,KOLHAPUR KAGAL,WRI1019962,20.0,16.5890,74.2993,Biomass,,,,,Shri Vedganga ssk,Shri Vedganga ssk,http://www.tradeindia.com/Seller-6835496-Shri-Dudhganga-Vedganga-SSK-Ltd-/,WRI,,,,,,,,,
IND,India,KOLHAPUR KUMBHI,WRI1019963,17.5,16.6890,74.1201,Biomass,,,,,Kumbhi Ssk ltd,Kumbhi Ssk ltd,http://www.kumbhisugar.com/,WRI,,,,,,,,,
IND,India,KOLLEGAL SUGAR,WRI1019922,16.0,12.1056,76.7606,Biomass,,,,,Bannari Sugars ltd,Bannari Sugars ltd,http://www.bannari.com/sugar.html,WRI,,,,,,,,,
IND,India,KONASEEMA CCCP,IND0000205,445.0,16.7346,81.8622,Gas,,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,0.0,0.0,,Central Electricity Authority,
IND,India,KONDAPALLI GT,IND0000206,1458.0,16.6400,80.5504,Gas,,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1399.63,559.01,2024.61,2211.188,644.4,Central Electricity Authority,
IND,India,KOPILI,IND0000207,225.0,25.5177,92.6679,Hydro,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,789.8409499999999,626.3127000000001,777.891,1082.82865,1166.9658499999998,Central Electricity Authority,
IND,India,KOPPA SUGAR,WRI1019923,26.0,12.7020,76.9787,Biomass,,,,,Nsl Sugars ltd,Nsl Sugars ltd,http://www.nslsugars.com/,WRI,,,,,,,,,
IND,India,KOPPAL HKMP,WRI1019924,12.0,15.3160,76.2507,Coal,,,,,Hare Pvt ltd,Hare Pvt ltd,http://www.tradeindia.com/Seller-2020295-HARE-KRISHNA-METALLICS-PVT-LTD-/,WRI,,,,,,,,,
IND,India,KORADI,IND0000208,2400.0,21.2414,79.0960,Coal,Oil,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2066.39,2022.57,2725.69064,4875.81,8670.845796000001,Central Electricity Authority,
IND,India,KORBA STPS,IND0000209,2600.0,22.3881,82.6858,Coal,Oil,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,19353.0,18807.0,19176.0,19078.0,19229.0,Central Electricity Authority,
IND,India,KORBA-EAST,IND0000210,890.0,22.3828,82.7188,Coal,Oil,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,4329.04,5373.7458,5645.389,5670.247,5274.6625,Central Electricity Authority,
IND,India,KORBA-WEST,IND0000211,1340.0,22.4118,82.6888,Coal,Oil,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,7118.89,9013.4173,8691.857,8655.446996,8773.357529,Central Electricity Authority,
