country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
FRA,France,CEVCO,EPRTR0002449,,45.1200,5.7000,,,,,,CEVCO,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CEVCO,EPRTR0014840,,45.1200,5.7000,,,,,,CEVCO,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CHANTIERS DE L'ATLANTIQUE,EPRTR0002694,,47.2800,-2.2500,,,,,,CHANTIERS DE L'ATLANTIQUE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CLARIANT,EPRTR0002010,,49.3900,2.9600,,,,,,CLARIANT France,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COFRABLACK,EPRTR0014442,,45.0100,-0.5400,,,,,,COFRABLACK,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COGELYO PSM,EPRTR0014432,,49.3000,2.6000,,,,,,COGELYO PSM,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE DE CHAUFFAGE (Chaufferie de la Poterne),EPRTR0014834,,45.1800,5.7200,,,,,,COMPAGNIE DE CHAUFFAGE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE DE CHAUFFAGE (Chaufferie de la Villeneuve),EPRTR0014831,,45.1500,5.7400,,,,,,COMPAGNIE DE CHAUFFAGE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE DE CHAUFFAGE URBAIN DE L'AIRE TOULONNAISE,EPRTR0002719,,43.1300,5.9300,,,,,,COMPAGNIE DE CHAUFFAGE URBAIN DE L'AIRE TOULONNAISE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE DE COGENARATION DE LA BRAYE,EPRTR0003238,,47.8100,0.7600,,,,,,COMPAGNIE DE COGENERATION DE LA BRAYE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE FRANCAISE DU PANNEAU,EPRTR0002375,,47.8700,6.2600,,,,,,COMPAGNIE FRANCAISE DU PANNEAU,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE FRANCAISE DU PANNEAU,EPRTR0014763,,47.8915,6.3060,,,,,,Compagnie Francaise du Panneau,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE THERMIQUE DE BOIS-ROUGE,EPRTR0003153,,-20.9507,55.6472,,,,,,COMPAGNIE THERMIQUE DE BOIS-ROUGE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE THERMIQUE DE BOIS-ROUGE,EPRTR0015559,,-20.9507,55.6472,,,,,,COMPAGNIE THERMIQUE DE BOIS-ROUGE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE THERMIQUE DU GOL,EPRTR0003144,,-21.2706,55.4156,,,,,,COMPAGNIE THERMIQUE DU GOL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE THERMIQUE DU GOL,EPRTR0015558,,-21.2213,55.4275,,,,,,COMPAGNIE THERMIQUE DU GOL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,COMPAGNIE THERMIQUE DU ROUVRAY,EPRTR0002353,,49.3800,1.0900,,,,,,COMPAGNIE THERMIQUE DU ROUVRAY,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CONDAT,EPRTR0014438,,45.1300,1.2300,,,,,,CONDAT,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU (SNC CogŽ VITRY),EPRTR0015600,,48.7800,2.3900,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU - Chaufferie de VAUGIRARD,EPRTR0015258,,48.8600,2.3300,,,,,,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN 5CPCU),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU - chaufferies de ST-OUEN I et ST-OUEN II,EPRTR0015269,,48.9000,2.3300,,,,,,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU ST-OUEN I ET II,EPRTR0002860,,48.9000,2.3300,,,,,,CPCU,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU ST-OUEN III,EPRTR0002716,,48.9000,2.3300,,,,,,CPCU,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU ST-OUEN III,EPRTR0015602,,48.9000,2.3300,,,,,,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CPCU VAUGIRARD,EPRTR0002846,,48.8600,2.3300,,,,,,C.P.C.U (compagnie Parisienne de Chauffage urbain),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CURCHAL,EPRTR0002152,,46.7900,4.8500,,,,,,CURCHAL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CURCHAL (chaufferie EST),EPRTR0014526,,46.7900,4.8500,,,,,,CURCHAL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CURMA,EPRTR0002828,,48.7200,2.2700,,,,,,CURMA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Centrale Thermique d'Hautepierre,EPRTR0015367,,48.5700,7.7600,,,,,,GIE Hautepierre,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Centrale de CogŽnŽration de SETHELEC d'Arles,EPRTR0015190,,43.5400,4.6600,,,,,,SETHELEC,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Centre d'Essais des Propulseurs,EPRTR0003191,,48.7000,2.1800,,,,,,Centre d'Essais des Propulseurs,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Centre de Production Thermique (EDF),EPRTR0003031,,50.2800,3.3100,,,,,,Centre de Production Thermique (EDF),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Chapelle Darblay,EPRTR0014704,,49.3400,1.0000,,,,,,Chapelle Darblay,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Compagnie Thermique du Moule,EPRTR0015719,,16.3102,-61.3202,,,,,,COMPAGNIE THERMIQUE DU MOULE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Compagnie Thermique du Rouvray,EPRTR0014738,,49.3800,1.0900,,,,,,Compagnie Thermique du Rouvray,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Compagnie de CogŽnŽration de Champblain,EPRTR0015675,,45.1700,4.8100,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Compagnie de CogŽnŽration de la Braye,EPRTR0015658,,47.8200,0.7200,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,CoopŽrative Agricole de DŽshydratation d'Arcis sur Aube,EPRTR0014663,,48.5200,4.1400,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA,EPRTR0002890,,43.8400,4.3400,,,,,,DALKIA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA,EPRTR0003124,,50.6300,3.0400,,,,,,DALKIA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA (Centrale de CogŽnŽration de Renault Flins),EPRTR0015283,,48.9600,1.8400,,,,,,NADIC,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA (Centrale thermique du Mont de Terre - RŽsonor),EPRTR0015536,,50.6300,3.0400,,,,,,NADIC,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA (Chaufferie ZUP de NIMES),EPRTR0015299,,43.8400,4.3400,,,,,,NADIC,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA (SOREV),EPRTR0002566,,48.6500,6.1833,,,,,,Dalkia,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA (STEB),EPRTR0002594,,49.1167,6.1500,,,,,,Dalkia,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DALKIA France (Chaufferie de Bourges),EPRTR0003196,,47.0700,2.4000,,,,,,DALKIA France (Chaufferie de Bourges),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DEPALOR S.A.S,EPRTR0015009,,48.7600,7.2600,,,,,,DEPALOR,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,DUNLOP FRANCE,EPRTR0002212,,46.3333,2.6000,,,,,,DUNLOP FRANCE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Direction Grosse Propulsion ˆ Liquides,EPRTR0014686,,49.0800,1.4800,,,,,,Snecma Moteurs - Etablissement de Vernon,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,E D F,EPRTR0002671,,47.2900,-1.8300,,,,,,E D F,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0003155,,-20.9316,55.3106,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0003156,,-20.9316,55.3106,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0003033,,51.0300,2.3600,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0002837,,49.1400,2.2200,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0002799,,48.3900,2.9600,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0002819,,48.9700,1.7600,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0002803,,48.8700,2.6300,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF,EPRTR0002478,,45.6000,4.7333,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CENTRALE DE BELLEFONTAINE),EPRTR0015735,,14.6863,-61.1472,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CENTRALE DE JARRY SUD),EPRTR0015720,,16.2378,-61.5497,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CENTRALE ESM ST MARTIN),EPRTR0015725,,18.0794,-63.0765,,,,,,EDF CENTRALE ESM ST MARTIN,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CENTRALE THERMIQUE),EPRTR0015560,,-20.9316,55.3106,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CENTRE DE PRODUCTION THERMIQUE),EPRTR0014879,,45.5800,4.7500,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CPT VITRY),EPRTR0002779,,48.7800,2.3900,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (CPT d'Aramon),EPRTR0015293,,43.9000,4.6800,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centrale EDF de Saint Martin),EPRTR0015722,,18.0794,-63.0765,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centrale de St Barthelemy),EPRTR0015721,,17.9045,-62.8471,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centrale thermique de LUCCIANA),EPRTR0015596,,42.5400,9.4700,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centrale thermique du VAZZIO),EPRTR0015595,,41.9300,8.7000,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centre De Production Thermique d'ALBI),EPRTR0015388,,43.9200,2.1400,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centre de Production Thermique de BOUCHAIN),EPRTR0015443,,50.2800,3.3100,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centre de Production Thermique de PORCHEVILLE),EPRTR0015233,,48.9700,1.7600,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centre de Production Thermique de VITRY SUR SEINE),EPRTR0015278,,48.7820,2.4166,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (Centre de production thermique de Vaires sur Marne),EPRTR0015216,,48.8700,2.6300,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (TAC de DIRINON),EPRTR0014557,,48.4000,-4.2600,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (TURBINE A COMBUSTION),EPRTR0015561,,-20.9316,55.3106,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (UnitŽ de Production CORDEMAIS),EPRTR0015091,,47.2900,-1.8300,,,,,,ELECTRICITE DE FRANCE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF (centre de production thermique de Montereau),EPRTR0015210,,48.3900,2.9600,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF - CPT,EPRTR0002879,,43.9000,4.6800,,,,,,EDF - CPT,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF - CPT Richemont,EPRTR0015010,,49.2800,6.1600,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF - Centre de Production Thermique EDF de BLENOD,EPRTR0014958,,48.9200,6.0500,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF - Centre de Production de LA MAXE,EPRTR0015051,,49.1600,6.1500,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF - Jarry Nord,EPRTR0015724,,16.2378,-61.5497,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF CENTRE DE PRODUCTION THERMIQUE DE MARTIGUES PONTEAU,EPRTR0002768,,43.3833,5.0333,,,,,,ELECTRICITE DE FRANCE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF CPT,EPRTR0002304,,49.4900,0.1300,,,,,,EDF CPT,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF CPT AmbÌ¬s,EPRTR0002050,,45.0100,-0.5400,,,,,,EDF CPT Amb̬s,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF CPT de BlÌ©not,EPRTR0002551,,48.9000,6.0833,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF Centre de Production Thermique de Dunkerque,EPRTR0015445,,51.0300,2.3600,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF Centre de Production Thermique de Martigues,EPRTR0015185,,43.3800,5.0400,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF GUYANE DDC,EPRTR0015428,,4.9591,-52.2526,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF La Maxe,EPRTR0002633,,49.1600,6.1500,,,,,,EDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF UNITE DE PRODUCTION THERMIQUE DU HAVRE,EPRTR0014744,,49.4900,0.1300,,,,,,EDF Gaz de France Distribution Ille et VILAINE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF-GDF Services,EPRTR0003189,,42.4833,9.3833,,,,,,EDF-GDF Services,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EDF-GDF Services,EPRTR0003188,,41.9167,8.7333,,,,,,EDF-GDF Services,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EGGER ROL,EPRTR0014463,,43.9300,-0.9300,,,,,,EGGER ROL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ELYO NORD EST CogŽnŽration SP Dombasle (Solvay),EPRTR0014963,,48.6400,6.3200,,,,,,ELYO Nord-Est,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ELYO SDCCP DISTRIB CHALEUR CERGY,EPRTR0002842,,49.0400,2.1200,,,,,,ELYO SDCCP DISTRIB CHALEUR CERGY,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ENERSOL,EPRTR0015543,,50.9400,1.8700,,,,,,ENERSOL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ENERTHERM,EPRTR0015260,,48.8900,2.2500,,,,,,ENERTHERM,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ENERTHERM (successeur de CLIMADEF),EPRTR0002848,,48.8900,2.2500,,,,,,ENERTHERM,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EURALIS COOP SEMENCES (ex COOP de PAU),EPRTR0014473,,43.3400,-0.4200,,,,,,Euralis COOP,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,EURO DISNEY SCA,EPRTR0002786,,48.8700,2.7600,,,,,,EURO DISNEY SCA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,FICOBEL,EPRTR0002356,,49.5000,0.5300,,,,,,FICOBEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,FICOBEL - Site de LILLEBONNE,EPRTR0014742,,49.5000,0.5300,,,,,,FICOBEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,FIGENAL,EPRTR0015176,,43.4500,4.9000,,,,,,SICOGEF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,FOULD SPRINGER,EPRTR0002866,,48.8000,2.4300,,,,,,FOULD SPRINGER,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Flandres Energies - UnitŽ de cogŽnŽration de l'usine Cerestar,EPRTR0015557,,50.6000,2.9800,,,,,,Flandres Energies,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GAZ DE FRANCE - Station de Compression de PALLEAU,EPRTR0015748,,46.9600,5.0300,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GAZ DE FRANCE - Stockage Souterrain d'ETREZ,EPRTR0014795,,46.3300,5.1900,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GAZ DE FRANCE - Stockage Souterrain de TERSANNE,EPRTR0014819,,45.2300,4.9500,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GDF,EPRTR0002695,,48.1500,0.6500,,,,,,GDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GDF,EPRTR0002821,,48.9700,1.5400,,,,,,GDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GDF,EPRTR0002808,,48.8500,1.8600,,,,,,GDF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GDF - Station de compression de Morelmaison,EPRTR0015044,,48.3200,5.9100,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GDF - Terminal MŽthanier,EPRTR0015067,,47.3200,-2.1400,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GENSEL,EPRTR0014975,,48.6400,6.3200,,,,,,GENSEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GIE OSIRIS,EPRTR0014946,,45.3900,4.7700,,,,,,GIE OSIRIS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,GOODYEAR (USINE AMIENS NORD),EPRTR0014413,,49.9000,2.2900,,,,,,GOODYEAR DUNLOP TIRES FRANCE (usine AMIENS Sud),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Station de compression de Voisines),EPRTR0014626,,47.8500,5.1800,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Station de stockage souterrain de GOURNAY-sur-ARONDE),EPRTR0014393,,49.5000,2.6900,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Stockage Souterrain de Beynes),EPRTR0015218,,48.8500,1.8600,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Stockage Souterrain de Saint-Illiers-La-Ville),EPRTR0015235,,48.9700,1.5400,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Stockage Souterrain de gaz naturel de ChŽmery),EPRTR0015650,,47.3500,1.4800,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (GDF - Terminal mŽthanier de Fos sur Mer),EPRTR0015186,,43.4500,4.9000,,,,,,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France (Station de compression de PITGAM),EPRTR0015545,,50.9300,2.3400,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,Gaz de France - RŽseau - Transport (Station de CHERRE),EPRTR0015115,,48.1500,0.6500,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,HBCM,EPRTR0002710,,43.4900,5.5000,,,,,,HBCM,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,H™pitaux de Brabois,EPRTR0014970,,48.6500,6.1600,,,,,,M. Benoit PERICARD,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,IDEX CT3,EPRTR0002843,,48.9900,2.3800,,,,,,IDEX & Cie,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,INDUSTEEL Loire  site de CHATEAUNEUF,EPRTR0014865,,45.4300,4.6320,,,,,,INDUSTEEL Loire site de CHATEAUNEUF,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ISOROY,EPRTR0014765,,47.6800,6.4900,,,,,,ISOROY SAS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,ISOROY SA,EPRTR0002377,,47.6800,6.4900,,,,,,ISOROY,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,KAYSERSBERG PACKAGING,EPRTR0015342,,48.1500,7.2300,,,,,,Kaysersberg Packaging,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,KODAK INDUSTRIE,EPRTR0014521,,46.7900,4.8500,,,,,,KODAK Industrie,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,KRONO France,EPRTR0003244,,47.7500,2.3500,,,,,,KRONO France,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
FRA,France,KRONOFRANCE,EPRTR0015663,,47.7500,2.3500,,,,,,KRONOFRANCE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
