country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
FIN,Finland,Kemi Ajos Innopower,FIN0000180,30.0,,,Wind,,,,,Innopower Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kerava,FIN0000182,19.04,,,Oil,Nuclear,Gas,Biomass,,Keravan Lämpövoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kerava,FIN0000181,3.7,,,Oil,Nuclear,Gas,Biomass,,Keravan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kierikki,FIN0000183,38.0,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kiimassuo,FIN0000184,13.5,,,Oil,Nuclear,Gas,Biomass,,Vapo Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Killinkoski,FIN0000185,4.5,,,Hydro,,,,,Killin Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kiltua,FIN0000186,5.6,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kirkkokallio-Honkajoki,FIN0000187,21.6,,,Wind,,,,,Honkajoen Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kirkniemi,FIN0000188,128.0,,,Oil,Nuclear,Gas,Biomass,,Sappi Finland Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kissakoski,FIN0000189,1.6,,,Hydro,,,,,SUUR-SAVON SÄHKÖ Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kivivaara-Peuravaara,FIN0000190,39.0,,,Wind,,,,,Kivivaara-Peuravaaran Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koirakari,FIN0000191,3.1,,,Wind,,,,,Haminan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koivukoski,FIN0000192,1.8,,,Hydro,,,,,Kolsin Vesivoimantuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koivukoski 1 ja 2,FIN0000193,2.63,,,Hydro,,,,,Kainuun Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koivukoski 3,FIN0000194,24.3,,,Hydro,,,,,Kainuun Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kokkola,FIN0000195,30.0,,,Oil,Nuclear,Gas,Biomass,,Kokkolan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kokkola,FIN0000196,19.5,,,Oil,Nuclear,Gas,Biomass,,Kokkolan Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kokkosniva,FIN0000197,25.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kolsi,FIN0000198,45.0,,,Hydro,,,,,Kolsin Vesivoimantuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koneharju kt,FIN0000199,4.6,,,Oil,Nuclear,Gas,Biomass,,Lahti Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kooninkallio,FIN0000200,27.0,,,Wind,,,,,Kooninkallion Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Korkeakoski,FIN0000201,8.5,,,Hydro,,,,,Kolsin Vesivoimantuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koskensaari,FIN0000202,1.2,,,Oil,Nuclear,Gas,Biomass,,Helsingin Rauta Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Koskenvarsi,FIN0000203,0.9,,,Hydro,,,,,Alajärven Sähkö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kotka,FIN0000204,72.0,,,Oil,Nuclear,Gas,Biomass,,Kotka Mills Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kristiina'',FIN0000205,0.0,,,Waste,Petcoke,Oil,Nuclear,,PVO-Lämpövoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kristiinankaupunki kt,FIN0000206,60.0,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuhankoski,FIN0000207,3.2,,,Hydro,,,,,Koskienergia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kumpuniemi,FIN0000208,2.5,,,Oil,Nuclear,Gas,Biomass,,Kumpuniemen Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuokkastenkoski,FIN0000209,2.0,,,Hydro,,,,,Pohjois-Karjalan Sähkö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuopio  Savon Sellu,FIN0000210,20.5,,,Oil,Nuclear,Gas,Biomass,,Savon Sellu OY,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kurittukoski,FIN0000211,15.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kurkiaska,FIN0000212,27.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuurna,FIN0000213,21.2,,,Hydro,,,,,Kuurnan Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuusaanniemi,FIN0000214,64.0,,,Oil,Nuclear,Gas,Biomass,,UPM-Kymmene Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuusamo,FIN0000215,6.0,,,Oil,Nuclear,Gas,Biomass,,Adven Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuusankoski bv,FIN0000216,76.0,,,Oil,Nuclear,Gas,Biomass,,Kymin Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kuusankoski ve,FIN0000217,30.0,,,Hydro,,,,,UPM Energy Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,LW Mustaisneva 6,FIN0000218,3.0,,,Wind,,,,,Suotuuli Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,LW Pensala,FIN0000219,3.0,,,Wind,,,,,Årvas Wind Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lappeenranta  Kaukaan tehdas,FIN0000220,119.0,,,Oil,Nuclear,Gas,Biomass,,Kaukaan Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lappeenranta TG9,FIN0000221,67.3,,,Oil,Nuclear,Gas,Biomass,,UPM-Kymmene Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lapua,FIN0000222,4.0,,,Oil,Nuclear,Gas,Biomass,,Kiviristin Lämpö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Larsmo tv,FIN0000223,1.0,,,Wind,,,,,Ab Larsmo Vindkraft Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Leppikoski,FIN0000224,23.0,,,Hydro,,,,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Leuhunkoski,FIN0000225,3.2,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lieksankoski,FIN0000226,16.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lielahti,FIN0000227,142.0,,,Oil,Nuclear,Gas,Biomass,,Tampereen Sähkölaitos,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Limakko,FIN0000228,27.0,,,Wind,,,,,Limakon Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Liunankoski,FIN0000229,1.2,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lotlax Vindpark,FIN0000230,21.0,,,Wind,,,,,Amperax Energie GmbH,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Loviisa kt,FIN0000232,40.0,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Loviisa'',FIN0000231,1004.0,,,Waste,Petcoke,Oil,Nuclear,,Fortum Power & Heat   Power,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Lumijoki,FIN0000233,1.6,,,Wind,,,,,Lumituuli Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Maalismaa,FIN0000234,38.5,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Maavesi,FIN0000235,1.9,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mankala,FIN0000236,30.0,,,Hydro,,,,,Oy Mankala Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Martinlaakso,FIN0000237,171.7,,,Oil,Nuclear,Gas,Biomass,,Vantaan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Matarakoski,FIN0000238,11.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Melo,FIN0000239,70.0,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Meri-Pori,FIN0000240,565.0,,,Oil,Nuclear,Gas,Biomass,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Merikoski,FIN0000241,42.0,,,Hydro,,,,,Oulun Energia,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mertaniemi 1 ja 2,FIN0000242,102.0,,,Oil,Nuclear,Gas,Biomass,,Lappeenrannan Lämpövoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Montta,FIN0000243,47.3,,,Hydro,,,,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mussalon tuulivoimalat,FIN0000244,5.7,,,Wind,,,,,Kotkan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mustaisneva 1-5 ja 7-9,FIN0000245,20.0,,,Wind,,,,,SPC 2-Mustaisneva Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mustilankangas,FIN0000246,92.39999999999999,,,Wind,,,,,Tuuliwatti Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Mustio,FIN0000247,1.8,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Myllykangas,FIN0000248,45.6,,,Wind,,,,,Myllykankaan tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Myllykangas'',FIN0000249,16.8,,,Wind,,,,,Myllykankaan Tuulipuisto II Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Myllykoski,FIN0000250,1.3,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Myllykoski ve,FIN0000251,25.0,,,Hydro,,,,,Myllykoski Paper Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Myllykoski vp,FIN0000252,32.8,,,Oil,Nuclear,Gas,Biomass,,UPM,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Naantali  G1  2 ja 3,FIN0000253,290.0,,,Oil,Nuclear,Gas,Biomass,,Turun Seudun Energiantuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Naantali kt,FIN0000254,40.0,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nahkakallio,FIN0000255,26.4,,,Wind,,,,,Puhuri Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Naistenlahti'',FIN0000256,191.2,,,Waste,Petcoke,Oil,Nuclear,,Tampereen Sähkölaitos,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nastola kt,FIN0000257,4.6,,,Oil,Nuclear,Gas,Biomass,,Lahti Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nikkarinkaarto,FIN0000258,33.0,,,Wind,,,,,Suomen Hyötytuuli Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nivala,FIN0000259,5.3,,,Oil,Nuclear,Gas,Biomass,,Nivalan Kaukolämpö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nokia kombi,FIN0000260,72.0,,,Oil,Nuclear,Gas,Biomass,,Leppäkosken Sähkö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nuojua,FIN0000261,85.2,,,Hydro,,,,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Nyby-Ii,FIN0000262,19.2,,,Wind,,,,,Nybyn Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Oksava,FIN0000263,3.0,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Olkiluoto kt,FIN0000265,100.5,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Olkiluoto tv,FIN0000266,1.0,,,Wind,,,,,Teollisuuden Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Olkiluoto'',FIN0000264,1760.0,,,Waste,Petcoke,Oil,Nuclear,,Teollisuuden Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ossauskoski,FIN0000267,124.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
