Plant Code,Country,Plant Name,Owner,Latitude,Longitude,Primary Fuel,Total Capacity (MW),Net Generation (MWh),Operating Year,,,Total cap. (MW),Total gen. (MWh),
10682,USA,Brush Generation Facility,Colorado Energy Management,40.2415,-103.631,Gas,297.2,66708,1990,,,,,
10684,USA,Argus Cogen Plant,Searles Valley Minerals Operations Inc.,35.765,-117.3833,Coal,62.5,316299,1947,,,,,
10685,USA,Westend Facility,Searles Valley Minerals Operations Inc.,35.7075,-117.3956,Gas,20,0,1969,,,,,
10686,USA,Rapids Energy Center,"ALLETE, Inc.",47.234825,-93.537169,Waste,28.4,118662,1969,,,,,
10687,USA,Black River Hydro Associates,CHI Energy Inc,43.591246,-75.344207,Hydro,5.7,14882,1984,,,,,
10690,USA,ExxonMobil Baton Rouge Turbine Generator,Exxon Mobil Corp,30.489722,-91.187222,Gas,85.3,650297,1990,,,,,
10692,USA,ExxonMobil Baytown Turbine,Exxon Mobil Refining and Supply Co.,29.759124,-95.009648,Gas,381.8,2698503,1989,,,,,
10693,USA,Eastern Correctional Institute,Maryland Environmental Service,38.159,-75.704,Waste,5.8,12398,1987,,,,,
10694,USA,Pepperell Hydro Power Plant,"Swift River Hydro Operations Co., Inc",42.668889,-71.575556,Hydro,2.2,5669,1920,,,,,
10697,USA,St Francisville Mill,KPAQ Industries LLC,30.7108,-91.3236,Biomass,12.5,94743,1966,,,,,
10698,USA,Graphic Packaging,Graphic Packaging Corp,42.306809,-85.578969,Gas,11.8,-123407,1959,,,,,
10699,USA,Georgia-Pacific Consr Prods LP-Naheola,Georgia-Pacific Consr Prods LP-Naheola,32.2268,-88.0252,Biomass,78.3,251787,1959,,,,,
10700,USA,Red Shield Envir Old Town Facility,Red Shield Acquisition LLC,44.918063,-68.63554,Waste,28.5,50516,1965,,,,,
10706,USA,Burney Creek,Snow Mountain Hydro LLC,40.8579,-121.7225,Hydro,3,1873,1990,,,,,
10707,USA,Cove Hydroelectric,Snow Mountain Hydro LLC,40.8713,-121.9487,Hydro,5,7047,1990,,,,,
10708,USA,Lost Creek I,Snow Mountain Hydro LLC,40.7576,-121.4145,Hydro,1.1,4772,1989,,,,,
10709,USA,Ponderosa Bailey Creek,Snow Mountain Hydro LLC,40.4579,-121.8427,Hydro,1.1,632,1990,,,,,
10718,USA,Karen Avenue Wind Farm,San Gorgonio Farms Inc,33.92194,-116.56222,Wind,23.4,23329,1985,,,,,
10720,USA,Kyocera America Project,Kyocera America Inc,32.886111,-117.1175,Gas,3.8,9460,2012,,,,,
10725,USA,Selkirk Cogen,Selkirk Cogen Partners LP,42.5744,-73.8592,Gas,446,1201938,1992,,,,,
10726,USA,Masspower,Masspower,42.1575,-72.5225,Gas,260.9,781932,1993,,,,,
10728,USA,Barker Lower,KEI (Maine) Power Management (III) LLC,44.0867,-70.2297,Hydro,1.5,5901,1986,,,,,
10729,USA,Cargill Corn Wet Milling Plant,Cargill Inc,35.082107,-90.134776,Coal,25,35061,1985,,,,,
10735,USA,Barber Dam,Fulcrum Inc,43.561001,-116.121269,Hydro,4.1,10350,1990,,,,,
10737,USA,Sprague Hydro,Sprague Hydro LLC,42.50136,-120.98944,Hydro,1.2,2925,1989,,,,,
10739,USA,Hoge Lumber,Hoge Lumber Co,40.488484,-84.3183,Waste,3.7,419,1985,,,,,
10740,USA,Magic Dam Hydroelectric Project,Magic Reservoir Hydroelec Inc,43.2547,-114.3569,Hydro,9,5806,1989,,,,,
10741,USA,Clear Lake Cogeneration Ltd,Clear Lake Cogeneration LP,29.6255,-95.067,Gas,453.2,411665,1985,,,,,
10743,USA,Morgantown Energy Facility,Morgantown Energy Associates,39.6397,-79.960556,Coal,68.9,413607,1991,,,,,
10745,USA,Midland Cogeneration Venture,Midland Cogeneration Venture,43.5861,-84.2242,Gas,1853.8,3198876,1990,,,,,
10746,USA,Covanta Delaware Valley,Covanta Delaware Valley LP,39.8265,-75.3882,Waste,90,547219,1991,,,,,
10748,USA,Marina Landfill Gas,Monterey Regional Waste Mgmt,36.7131,-121.7686,Waste,5,27922,2006,,,,,
10751,USA,Camden Plant Holding LLC,"Morris Energy Operations Company, LLC",39.9175,-75.1192,Gas,157,424957,1993,,,,,
10752,USA,Lachute Hydro Lower,Lachute Hydro Co Inc,43.849029,-73.420701,Hydro,3.8,15559,1987,,,,,
10753,USA,Lachute Hydro Upper,Lachute Hydro Co Inc,43.843869,-73.431207,Hydro,5.2,15599,1987,,,,,
10755,USA,Rifle Generating Station,"Tri-State G & T Assn, Inc",39.5173,-107.7299,Gas,84,8416,1987,,,,,
10759,USA,Salton Sea Power Gen Co - Unit 3,CalEnergy Operating Corporation,33.158153,-115.638656,Geothermal,53.9,324243,1989,,,,,
10761,USA,Las Vegas Generating Station,Nevada Power Co,36.2319,-115.1222,Gas,358.9,3,1994,,,,,
10763,USA,Geo East Mesa III,Ormat Nevada Inc,32.7757,-115.2637,Geothermal,29.6,93888,2007,,,,,
10764,USA,Blue Lake Power LLC,Blue Lake Power LLC,40.8786,-123.9942,Waste,13.8,66791,1985,,,,,
10765,USA,Indeck Jonesboro Energy Center,Covanta  Maine LLC,44.6781,-67.5477,Waste,27.5,126621,1987,,,,,
10766,USA,Indeck West Enfield Energy Center,Covanta  Maine LLC,45.2537,-68.62792,Waste,27.5,132992,1987,,,,,
10767,USA,Rio Bravo Fresno,Rio Bravo Fresno,36.688915,-119.723218,Waste,28,193070,1988,,,,,
10768,USA,Rio Bravo Jasmin,Rio Bravo Jasmin,35.7415,-119.0512,Coal,38.2,72583,1989,,,,,
10771,USA,Hopewell Power Station,Virginia Electric & Power Co,37.297834,-77.282982,Waste,71.1,265667,1992,,,,,
10772,USA,Rio Bravo Rocklin,Rio Bravo Rocklin,38.8319,-121.313652,Waste,27.9,189810,1989,,,,,
10773,USA,Altavista Power Station,Virginia Electric & Power Co,37.118674,-79.273551,Waste,71.1,226877,1992,,,,,
10774,USA,Southampton Power Station,Virginia Electric & Power Co,36.6525,-76.9953,Waste,71.1,253411,1992,,,,,
10776,USA,E F Oxnard Energy Facility,"EF Oxnard,  LLC",34.1958,-119.1664,Gas,48.5,162429,1990,,,,,
10777,USA,HL Power,HL Power Company,40.368338,-120.264848,Waste,36.2,187290,1989,,,,,
10781,USA,Koyle Ranch Hydroelectric Project,Koyle Hydro Inc,42.945664,-114.795698,Hydro,1.3,2971,1983,,,,,
10784,USA,Colstrip Energy LP,Colstrip Energy LP,45.9752,-106.6547,Coal,46.1,309480,1990,,,,,
10787,USA,Piedmont Hydro Power Project,Aquenergy Systems Inc,34.702021,-82.462102,Hydro,1,6314,1989,,,,,
10789,USA,Sabine River Works,E I DuPont De Nemours & Co,30.0552,-93.7579,Gas,96.1,153246,1987,,,,,
10790,USA,Victoria Texas Plant,Invista,28.675088,-96.956014,Gas,102.4,535933,1987,,,,,
10795,USA,Camden South Carolina,Invista,34.2338,-80.6558,Coal,30,11850,1952,,,,,
10798,USA,Fries Hydroelectric Project,Aquenergy Systems Inc,36.715103,-80.985621,Hydro,5.4,26281,1933,,,,,
10799,USA,Pelzer Upper,Pelzer Hydro Co Inc,34.642371,-82.45444,Hydro,2,11335,1989,,,,,
10800,USA,Pelzer Lower,Pelzer Hydro Co Inc,34.616522,-82.447913,Hydro,3.3,11335,1989,,,,,
10801,USA,Ware Shoals Hydro Project,Aquenergy Systems Inc,34.404006,-82.233581,Hydro,6.2,17169,1939,,,,,
10803,USA,Ogdensburg Power,AG Energy LP,44.7258,-75.4417,Gas,26.9,0,1993,,,,,
10805,USA,Kenilworth Energy Facility,E F Kenilworth LLC,40.6781,-74.2744,Gas,28.8,140797,1989,,,,,
10806,USA,Crystal Springs,Crystal Springs Hydro Elec LP,42.622513,-114.50093,Hydro,2.3,10543,1988,,,,,
10807,USA,Dietrich Drop,BP Hydro Associates,42.836046,-114.267952,Hydro,4.8,15142,1990,,,,,
10808,USA,Low Line Rapids,BP Hydro Associates,42.47711,-114.380118,Hydro,2.8,7654,1990,,,,,
10809,USA,Rock Creek II,BP Hydro Associates,42.620724,-114.531489,Hydro,1.9,6829,1990,,,,,
10810,USA,NTC/MCRD Energy Facility,Applied Energy Inc,32.7353,-117.2083,Gas,25.6,181729,1989,,,,,
10811,USA,Naval Station Energy Facility,Applied Energy Inc,32.679269,-117.122447,Gas,55.1,324929,1989,,,,,
10812,USA,North Island Energy Facility,Applied Energy Inc,32.70516,-117.189665,Gas,40.3,304838,1989,,,,,
10815,USA,Difwind Farms Ltd VII,"EDF Renewable Asset Holdings, Inc.",37.7581,-121.5253,Wind,48,32451,1987,,,,,
10817,USA,Port Leyden Hydroelectric Project,Empire Hydro Partners,43.583611,-75.339167,Hydro,1,5018,1985,,,,,
10819,USA,Ada Cogeneration LP,Ada Cogeneration Ltd Partnership,42.962672,-85.494071,Gas,33.1,202987,1990,,,,,
10820,USA,Aliso Water Management Agency,South Orange Co Wastewtr Auth,33.5244,-117.7092,Waste,1.2,6,1997,,,,,
10822,USA,Grayling Generating Station,CMS Generation Operating LLC,44.604921,-84.690578,Waste,38,207775,1992,,,,,
10823,USA,Deer Island Treatment Plant,Massachusetts Wtr RAuth-Deer I,42.353333,-70.962778,Oil,74.1,0,1995,,,,,
10824,USA,Oakdale Power Station,Massachusetts Water Res Auth,42.38697,-71.802462,Hydro,3.5,11817,1951,,,,,
10825,USA,Cosgrove Intake and Power Station,Massachusetts Water Res Auth,42.40439,-71.687218,Hydro,3.2,4156,1969,,,,,
10836,USA,Woodland Biomass Power Ltd,DTE Energy Services-Woodland,38.6905,-121.7371,Waste,28,183432,1989,,,,,
10837,USA,Covanta Mendota,Covanta Mendota LP,36.755896,-120.365422,Waste,28,179347,1989,,,,,
10838,USA,Springfield Power LLC,Springfield Power LLC,43.442871,-72.056,Waste,20,142411,1987,,,,,
10839,USA,DG Whitefield LLC,EWP RENEWABLE CORP.,44.358047,-71.5449,Waste,19.9,131995,1988,,,,,
10840,USA,Covanta Delano Energy,Covanta Delano Inc,35.7144,-119.2337,Waste,57,301036,1990,,,,,
10848,USA,Walden,"Consolidated Hydro New York, Inc.",41.55998,-74.195154,Hydro,2.4,2956,1986,,,,,
10849,USA,Silver Bay Power,Cleveland Cliffs Inc,47.286573,-91.260531,Coal,131.6,605383,1955,,,,,
10853,USA,Center Falls,Hollingworth & Vose Co,43.096677,-73.460172,Hydro,1.1,2097,1984,,,,,
10855,USA,Cargill Corn Milling Division,Cargill Inc North America Sweetners,41.1386,-92.6467,Coal,40,90563,1952,,,,,
10860,USA,Archer Daniels Midland Clinton,Archer Daniels Midland Co,41.8206,-90.2097,Coal,180,838856,2009,,,,,
10861,USA,Archer Daniels Midland Des Moines,Archer Daniels Midland Co,41.624438,-93.584515,Coal,7.9,23694,1988,,,,,
10862,USA,Archer Daniels Midland Lincoln,Archer Daniels Midland Co,40.866463,-96.614486,Coal,7.9,41886,1988,,,,,
10863,USA,Archer Daniels Midland Mankato,Archer Daniels Midland Co,44.187066,-93.99242,Coal,6.1,22415,1987,,,,,
10864,USA,Archer Daniels Midland Cedar Rapids,Archer Daniels Midland Co,41.9221,-91.6875,Coal,256.1,941472,1988,,,,,
10865,USA,Archer Daniels Midland Decatur,Archer Daniels Midland Co,39.870074,-88.890756,Coal,335,1168744,1987,,,,,
10866,USA,Archer Daniels Midland Peoria,Archer Daniels Midland Co,40.677188,-89.604911,Gas,36,189007,1988,,,,,
10867,USA,Tate & Lyle Decatur Plant Cogen,Tate & Lyle Ingredients Americas Inc,39.84919,-88.931944,Coal,62,290418,1989,,,,,
10869,USA,Biomass One LP,Biomass One LP,42.436111,-122.849958,Waste,40,195155,1985,,,,,
10870,USA,Hazelton,Hazleton Generation LLC,40.928161,-76.040929,Gas,171.5,1088,1989,,,,,
10872,USA,Kings Falls Hydroelectric,Silverstreet Hydro,43.917267,-75.633822,Hydro,1.6,0,1988,,,,,
10873,USA,Coso Finance Partners,Coso Operating Co LLC,36.0372,-117.7981,Geothermal,92.2,473318,1987,,,,,
10874,USA,Coso Power Developers,Coso Operating Co LLC,36.0192,-117.7917,Geothermal,90,449159,1989,,,,,
10875,USA,Coso Energy Developers,Coso Operating Co LLC,36.0019,-117.7886,Geothermal,90,340994,1988,,,,,
10878,USA,Salton Sea Power Gen Co Unit 1,CalEnergy Operating Corporation,33.158,-115.6475,Geothermal,10,70725,1982,,,,,
10879,USA,Salton Sea Power Gen Co - Unit 2,CalEnergy Operating Corporation,33.158,-115.6475,Geothermal,20,110714,1990,,,,,
10880,USA,Bidwell Ditch Project,Mega Renewables,40.8014,-121.4481,Hydro,1.8,10770,1987,,,,,
10881,USA,Roaring Creek Water Power,Shasta Hydroelectric Inc,40.882061,-121.948353,Hydro,2,3006,1986,,,,,
10882,USA,Hatchet Creek Project,Mega Renewables,40.874144,-121.920428,Hydro,6.8,5821,1986,,,,,
10883,USA,Medical Area Total Energy Plant,Medical Area Total Egy Plt Inc,42.33685,-71.10815,Gas,87.8,252176,2003,,,,,
10884,USA,Olive View Medical Center,Los Angeles County,34.326242,-118.44477,Gas,5.6,1932,1987,,,,,
10902,USA,Victory Mills,"Consolidated Hydro New York, Inc.",42.9197,-76.5477,Hydro,1.7,5692,1986,,,,,
10903,USA,Lockport Powerhouse,Metro Wtr Recl Dist Grtr Chi,41.5697,-88.0789,Hydro,16,41546,1999,,,,,
50001,USA,Altamont Midway Ltd,"New Dimension Energy Company, LLC",37.7392,-121.4322,Wind,21.8,9275,1984,,,,,
50002,USA,Pittsfield Generating LP,"Pittsfield Generating Company,  LP",42.4564,-73.2181,Gas,175.5,144036,1990,,,,,
50003,USA,Chalk Cliff Cogen,Juniper Generation  LLC,35.0968,-119.4299,Gas,46,148676,1990,,,,,
50006,USA,Linden Cogen Plant,EFS Cogen Holdings I LLC,40.6322,-74.2156,Gas,974.1,4618094,1992,,,,,
50010,USA,Glen Ferris Hydro,Hawks Nest Hydro LLC,38.1483,-81.2147,Hydro,6.2,24831,1912,,,,,
50011,USA,Hawks Nest Hydro,Hawks Nest Hydro LLC,38.1478,-81.1753,Hydro,102,503989,1936,,,,,
50024,USA,HGST San Jose Standby Generator,HGST a Western Digital Company,37.2444,-121.7963,Oil,55.3,300,1984,,,,,
50026,USA,Corpus Refinery,Flint Hills Resources Corpus Christi LLC,27.8322,-97.5281,Gas,47,257853,1988,,,,,
50028,USA,Plant 31 Paper Mill,Graphic Packaging International,32.486787,-92.149597,Gas,45,266558,1964,,,,,
50031,USA,Mt Ida Hydroelectric,Ampersand Mount Ida Hydro LLC,42.721326,-73.680608,Hydro,3,9000,1992,,,,,
50034,USA,Valley Falls Hydroelectric Facility,Valley Falls Associates,42.9044,-73.5625,Hydro,2.5,8177,1985,,,,,
50035,USA,MMWAC Resource Recovery Facility,Mid-Maine Waste Action Corp,44.067792,-70.260831,Waste,5,16663,1992,,,,,
50036,USA,New Martinsville Hannibal Hydro,New Martinsville Hannibal Hydro,39.6672,-80.8642,Hydro,37.4,167128,1988,,,,,
50037,USA,Rio Bravo Hydro Project,Olcese Water District,35.43,-118.8222,Hydro,14,5418,1989,,,,,
50039,USA,Kline Township Cogen Facility,Northeastern Power Co,40.873399,-75.993494,Coal,59,190399,1989,,,,,
50041,USA,Norton Powerhouse,Saint - Gobain Abrasives Inc,42.309555,-71.805218,Gas,5.6,11297,1939,,,,,
50043,USA,Houston Chemical Complex Battleground,Oxy Vinyls LP,29.7314,-95.0839,Gas,380.7,1855695,1982,,,,,
50047,USA,International Paper Jay Hydro,Verso Paper Androscoggin LLC,44.503704,-70.220971,Hydro,3.1,15180,1912,,,,,
50049,USA,Eel River Power,Eel River Power LLC,40.4728,-124.1014,Waste,32.5,96646,1988,,,,,
50051,USA,Penobscot Energy Recovery,ESOCO Orrington LLC,44.7383,-68.8258,Waste,25.3,165986,1987,,,,,
50054,USA,Rice University,Rice University,29.721048,-95.39536,Gas,6.9,5947,1986,,,,,
50060,USA,Brown Station Road Plant I,Prince George's County,38.8228,76.7722,Waste,2.7,3107,1987,,,,,
50061,USA,San Diego State University,San Diego State University,32.778225,-117.070114,Gas,14.3,71452,2002,,,,,
50062,USA,San Joaquin Cogen,San Joaquin LLC,37.8062,-121.2771,Gas,46,0,1990,,,,,
50066,USA,Calistoga Power Plant,Geysers Power Co LLC,38.7879,-122.7434,Geothermal,176.4,490053,1984,,,,,
50067,USA,Borger Plant,Sid Richardson Carbon Ltd,35.6647,-101.4354,Gas,37.5,71173,1985,,,,,
50071,USA,Palm Beach Renewable Energy Facility#1,Solid Waste Auth of Palm Beach,26.771389,-80.141944,Waste,62.3,350200,1989,,,,,
50074,USA,Marcus Hook Refinery Cogen,FPL Energy MH50 LP,39.8103,-75.4281,Gas,50.5,24916,1987,,,,,
50076,USA,Santa Felicia Dam,United Water Conservation Dist,34.461667,-118.7511,Hydro,1.3,0,1987,,,,,
50077,USA,Waste Energy Services,Waste Energy Services Inc,42.2711,-83.5231,Waste,1.4,3659,1986,,,,,
50079,USA,Goodyear Lake Plant,CHI Energy Inc,42.502473,-74.98356,Hydro,1.4,5663,1980,,,,,
50080,USA,Otis Hydro,Verso Paper Androscoggin LLC,44.477807,-70.200759,Hydro,10.2,57033,1985,,,,,
50081,USA,International Paper Riley Hydro,Verso Paper Androscoggin LLC,44.503431,-70.249137,Hydro,6.6,26399,1981,,,,,
50082,USA,International Paper Livermore Hydro,Verso Paper Androscoggin LLC,44.470511,-70.187333,Hydro,9.2,34169,1910,,,,,
50087,USA,Univ of Massachusetts Medical Center,University of Massachusetts Medical,42.279015,-71.759772,Gas,17.5,74468,1974,,,,,
50088,USA,University of Northern Iowa,University of Northern Iowa,42.513608,-92.459122,Coal,7.5,13412,1982,,,,,
50089,USA,Univ of San Francisco Cogen,University of San Francisco,37.77656,-122.451878,Gas,1.5,8298,1987,,,,,
50091,USA,Sheep Creek Hydro,Sheep Creek Hydro Inc,48.947741,-117.795376,Hydro,1.6,7839,1986,,,,,
50093,USA,Chateaugay High Falls Hydro,Triton Power Co,44.909915,-74.085798,Hydro,1.7,5906,1988,,,,,
50094,USA,Veolia Energy Trenton L.P.,Veolia Energy Trenton L.P,40.2167,-74.7667,Gas,6,3720,1983,,,,,
50099,USA,Tamarack Energy Partnership,Tamarack Energy Partners,44.954853,-116.387134,Waste,6.2,28818,1983,,,,,
50101,USA,MeadWestvaco Evadale,MeadWestvaco Corp,30.3419,-94.0656,Biomass,57.7,430147,1954,,,,,
50103,USA,China Mill Hydro,New Hampshire Hydro Associates,43.128712,-71.459866,Hydro,1.7,3432,1981,,,,,
50105,USA,Ground Water Pumping Station,Portland City of,45.555833,-122.494722,Hydro,5.4,0,1985,,,,,
50109,USA,Paris Energy Center,Paris Generation LP,33.6968,-95.5577,Gas,250,491723,1989,,,,,
50110,USA,Sierra Pacific Burney Facility,Sierra Pacific Industries Inc,40.8767,-121.7016,Waste,20,112579,1986,,,,,
50112,USA,Sierra Pacific Quincy Facility,Sierra Pacific Industries Inc,39.941165,-120.909211,Waste,27.5,175012,1986,,,,,
50115,USA,US Borax,U S Borax Inc,35.0329,-117.701,Gas,48.2,332407,1984,,,,,
50118,USA,Hal C Weaver Power Plant,University of Texas at Austin,30.2867,-97.7356,Gas,152.5,324648,2010,,,,,
50119,USA,Phillips 66 Rodeo Refinery,Phillips 66 Company,38.0417,-122.2583,Gas,54.9,387122,1987,,,,,
50121,USA,Valero Refinery Corpus Christi West,Valero Refining Co,27.8175,-97.4814,Gas,69.2,216091,1983,,,,,
50123,USA,Normanskill Hydro Project,Watervliet City of,42.712356,-73.957324,Hydro,1.2,3265,1983,,,,,
50126,USA,Ottauquechee Hydro,"Ottauquechee Hydro Company, Inc.",43.5933,-72.3506,Hydro,1.8,4890,1987,,,,,
50127,USA,CCI Signal Hill LLC,CCI Signal Hill LLC,33.8625,-98.5894,Gas,80,3687,1987,,,,,
50128,USA,Clear Lake Hydro Project,Yolo County Flood Control WCD,38.923556,-122.56668,Hydro,2.5,0,1985,,,,,
50129,USA,Indian Valley Dam Hydro Project,Yolo County Flood Control WCD,39.0788,-122.535556,Hydro,2.9,0,1983,,,,,
50131,USA,Coalinga Cogeneration,Coalinga Cogeneration Co,36.1807,-120.3885,Gas,38.4,277827,1991,,,,,
50134,USA,Sycamore Cogeneration,Sycamore Cogeneration Co,35.452577,-118.985313,Gas,300,1336535,1987,,,,,
50136,USA,South Oaks Hospital,South Oak Hospital,40.6853,-73.4258,Gas,1,361,2008,,,,,
50137,USA,Newgulf Cogen,GDF Suez North America,29.2639,-95.8997,Gas,101.9,2629,1984,,,,,
50141,USA,Snider Industries,Snider Industries Inc,32.574722,-94.373889,Waste,5,10831,1983,,,,,
50146,USA,Imperial Savannah LP,Imperial Savannah LP,32.143989,-81.14655,Coal,11.7,47996,1948,,,,,
50147,USA,R E Badger Filtration Plant,Santa Fe Irrigation District,33.051,-117.175,Hydro,1.4,0,1987,,,,,
50148,USA,Linde Wilmington,Praxair Inc,33.78856,-118.229392,Gas,31,0,1988,,,,,
50150,USA,Union Carbide Seadrift Cogen,Union Carbide Corp-Seadrift,28.5105,-96.7706,Gas,168,661423,1964,,,,,
50152,USA,Dow St Charles Operations,Dow Chemical Co - St Charles,29.9861,-90.4414,Gas,323.6,1999979,1996,,,,,
50153,USA,Texas City Plant Union Carbide,Union Carbide Corp-Texas City,29.37612,-94.946477,Other,56,76900,1996,,,,,
50156,USA,Bear Creek,CHI-West Inc,40.534454,-121.959109,Hydro,3.2,2781,1990,,,,,
50157,USA,Sanford Dam,Boyce Hydro Power LLC,43.6773,-84.3802,Hydro,3.6,8364,1923,,,,,
50158,USA,Edenville,Boyce Hydro Power LLC,43.814,-84.3767,Hydro,4.8,18908,1923,,,,,
50159,USA,Secord,Boyce Hydro Power LLC,44.0411,-84.3418,Hydro,1.2,4552,1923,,,,,
50160,USA,Smallwood,Boyce Hydro Power LLC,43.9599,-84.336,Hydro,1.2,3679,1923,,,,,
50166,USA,International Paper Woronoco Mill,"Swift River Hydro Operations Co., Inc",42.163378,-72.827509,Hydro,1.8,0,1913,,,,,
50169,USA,Wichita Plant,Occidental Chemical Corporation,37.581339,-97.424133,Gas,43.7,10,1982,,,,,
50170,USA,Berry Cogen,Berry Petroleum Co,35.093046,-119.443617,Gas,38.7,305209,1986,,,,,
50175,USA,Emporia,Emporia Hydro Power LP,36.696,-77.56,Hydro,2.5,7652,1986,,,,,
50176,USA,Union Falls,Union Falls Hydro Power LP,44.510739,-73.913079,Hydro,2.6,13296,1987,,,,,
50177,USA,Blackstone/Tupperware,Blackstone Hydro Inc.,42.014467,-71.5444,Hydro,1.6,3964,1981,,,,,
50178,USA,Halifax,Banister Hydro LP,36.7817,-78.9236,Hydro,1.6,1895,1915,,,,,
50179,USA,Box Canyon Dam,Siskiyou Power Authority,41.2792,-122.3292,Hydro,5,8188,1986,,,,,
50180,USA,Olsen,Synergics Inc,40.670536,-121.890645,Hydro,5,3881,1990,,,,,
50184,USA,Weyerhaeuser Columbus MS,Weyerhaeuser Co,33.3602,-88.46,Biomass,128.6,586948,1990,,,,,
50185,USA,Cosmo Specialty Fibers Plant,Cosmo Specialty Fibers,46.954071,-123.761086,Waste,15,108917,1957,,,,,
50187,USA,Weyerhaeuser Longview WA,Weyerhaeuser Co,46.1236,-122.9728,Waste,59.4,322607,1948,,,,,
50188,USA,Weyerhaeuser New Bern NC,"Weyerhaeuser Co NR, New Bern CF",35.212,-77.1144,Biomass,38.1,205192,2014,,,,,
50189,USA,Domtar Paper Co LLC Plymouth NC,Domtar Paper Company LLC,35.8628,-76.7831,Waste,146.5,474519,1978,,,,,
50190,USA,Domtar Paper Company Rothschild,Domtar Paper Company Rothschild,44.8867,-89.6272,Hydro,4.4,14353,1910,,,,,
50191,USA,IP Springfield Oregon,International Paper Corporation,44.0569,-122.9555,Biomass,65,71137,1949,,,,,
50192,USA,International Paper Valliant OK,International Paper - Valliant,33.9961,-95.1114,Biomass,68,426672,1971,,,,,
50200,USA,B Braun Medical,B Braun Medical Inc,33.688721,-117.834793,Gas,6.1,34682,1982,,,,,
50201,USA,Rabun Gap Cogen Facility,Multitrade Rabun Gap LLC,34.9536,-83.3786,Waste,20,102432,2010,,,,,
50202,USA,WPS Power Niagara,Niagara Generation LLC,43.0804,-79.0082,Waste,56,88447,1991,,,,,
50203,USA,US Gypsum Oakfield,U S Gypsum Co,43.0647,-78.2972,Gas,5.8,16189,1986,,,,,
50205,USA,Williams Ignacio Natural Gas Plant,Williams Field Services Co,37.145556,-107.784722,Waste,6.1,42386,1984,,,,,
50206,USA,Vallecito Hydroelectric,Ptarmigan Res & Engy Inc,37.377715,-107.578745,Hydro,5.8,21095,1989,,,,,
50208,USA,Pinetree Power,Pinetree Power Inc,44.3274,-71.68,Waste,17.5,127869,1986,,,,,
50210,USA,Vulcan-BN Geothermal Power Company,CalEnergy Operating Corporation,33.1633,-115.6167,Geothermal,39.6,271038,1985,,,,,
50215,USA,York County Resource Recovery,York County Solid W & R Auth,40.0017,-76.7183,Waste,36.5,229568,1989,,,,,
50216,USA,Watson Cogeneration,ARCO Products Co-Watson,33.816647,-118.244841,Gas,405,3067299,1988,,,,,
50218,USA,Woodward Power Plant,Turlock Irrigation District,37.860653,-120.879153,Hydro,2.8,3241,1982,,,,,
50219,USA,Frankenheimer Power Plant,Turlock Irrigation District,37.830378,-120.806972,Hydro,5.3,12714,1983,,,,,
50223,USA,Nelson Creek,Nelson Creek Power Inc,41.028893,-121.892351,Hydro,1.2,2202,1989,,,,,
