country,id,name,lat,lon,loc_type,capacity,capacity_type,area,structure
CHN,62235,SPIP} Hami CGN,43.018,93.593,exact,20.4,DC,58.6,Fixed tilt (N-S)
CHN,63554,SPIP} Hami CPV II,43.046,93.638,exact,17.0,DC,,
CHN,61717,SPIP} Hami HP,43.009,93.616,exact,40.0,DC,110.9,Fixed tilt (N-S)
CHN,68055,SPIP} Hami Jianye,43.015, 93.655,inexact,20.0,DC,,
CHN,65369,SPIP} Hami PC,43.036,93.611,exact,50.0,DC,104.5,Fixed tilt (N-S)
CHN,73630,SPIP} Hami Y,43.024,93.653,exact,20.0,DC,54.3,Fixed tilt (N-S)
CHN,70044,SPIP} J,43.046,93.62,exact,20.0,DC,55.0,Fixed tilt (N-S)
CHN,70045,SPIP} K,43.035,93.62,exact,20.0,DC,54.6,Fixed tilt (N-S)
CHN,70046,SPIP} L,43.035,93.629,exact,20.0,DC,80.0,Fixed tilt (N-S)
CHN,70047,SPIP} M,43.017,93.633,exact,40.0,DC,121.1,Fixed tilt (N-S)
CHN,70048,SPIP} N,43.024,93.639,exact,8.0,DC,21.2,Fixed tilt (N-S)
CHN,70049,SPIP} P,43.033,93.652,exact,30.0,DC,99.0,Fixed tilt (N-S)
CHN,70050,SPIP} Q,43.038,93.594,exact,20.0,DC,53.0,Fixed tilt (N-S)
CHN,70051,SPIP} R,43.046,93.594,exact,20.0,DC,56.2,Fixed tilt (N-S)
CHN,72815,SPIP} S,43.017,93.648,exact,20.0,DC,55.9,Fixed tilt (N-S)
CHN,61770,SPIP} Shichengzi,43.026,93.592,exact,20.4,DC,70.2,Fixed tilt (N-S)
CHN,68065,SPIP} Shichengzi V,43.01,93.602,exact,20.0,DC,58.6,Fixed tilt (N-S)
CHN,72816,SPIP} T,43.018,93.655,exact,20.0,DC,53.7,Fixed tilt (N-S)
CHN,72817,SPIP} U,43.01,93.649,exact,20.0,DC,56.2,Fixed tilt (N-S)
CHN,72818,SPIP} V,43.005,93.655,exact,20.0,DC,53.4,Fixed tilt (N-S)
CHN,72819,SPIP} W,43,93.651,exact,20.0,DC,53.4,Fixed tilt (N-S)
CHN,72820,SPIP} X,43.025,93.609,exact,10.0,DC,95.8,2-axis tracker
CHN,70095,Subogaixiang A,40.563,110.628,exact,35.0,DC,92.0,Fixed tilt (N-S)
CHN,70096,Subogaixiang B,40.582,110.603,exact,6.0,DC,26.8,Fixed tilt (N-S)
CHN,70097,Subogaixiang Jingbao,40.57,110.583,exact,25.0,DC,50.3,Fixed tilt (N-S)
CHN,73740,Suiping A,33.168,113.717,exact,20.0,DC,47.4,Fixed tilt (N-S)
CHN,73307,Suixian A,31.939,113.594,exact,50.0,DC,119.2,Fixed tilt (N-S)
CHN,70345,Sunan A,39.451,99.508,exact,50.0,DC,,Fixed tilt (N-S)
CHN,67790,Sungrow XJ,40.584,79.629,exact,30.0,DC,73.0,Fixed tilt (N-S)
CHN,70323,Suzhou A,39.624,98.533,exact,10.0,DC,31.8,Fixed tilt (N-S) & 2-axis tracker
CHN,70324,Suzhou B,39.621,98.538,exact,20.0,DC,49.5,Fixed tilt (N-S)
CHN,70325,Suzhou C,39.616,98.531,exact,20.0,DC,50.5,Fixed tilt (N-S)
CHN,70326,Suzhou D,39.621,98.527,exact,10.0,DC,20.7,Fixed tilt (N-S)
CHN,70327,Suzhou E,39.609,98.547,exact,10.0,DC,24.4,Fixed tilt (N-S)
CHN,70328,Suzhou F,39.587,98.574,exact,80.0,DC,267.1,Fixed tilt (N-S)
CHN,70329,Suzhou G,39.628,98.518,exact,11.0,DC,28.5,Fixed tilt (N-S)
CHN,69551,Suzhou GCL,33.986,117.419,exact,20.0,DC,53.0,Fixed tilt (N-S)
CHN,70330,Suzhou H,39.576,98.588,exact,60.0,DC,214.9,Fixed tilt (N-S)
CHN,70331,Suzhou J,39.633,98.522,exact,10.0,DC,23.6,Fixed tilt (N-S)
CHN,70332,Suzhou K,39.617,98.542,exact,10.0,DC,34.8,Fixed tilt (N-S) & 1-axis horizontal
CHN,70333,Suzhou L,39.629,98.537,exact,15.0,DC,,Fixed tilt (N-S)
CHN,70334,Suzhou M,39.627,98.527,exact,10.0,DC,24.4,Fixed tilt (N-S)
CHN,70335,Suzhou N,39.597,98.565,exact,50.0,DC,,Fixed tilt (N-S)
CHN,70336,Suzhou P,39.582,98.582,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70337,Suzhou Q,39.574,98.52,exact,10.0,DC,26.0,Fixed tilt (N-S)
CHN,70338,Suzhou R,39.56,98.524,exact,20.0,DC,90.1,Fixed tilt (N-S)
CHN,62445,Suzhou roofs,31.313, 120.839,exact,30.2,DC,50.0,Rooftop
CHN,71894,Suzhou S,39.555,98.528,exact,10.0,DC,35.0,Fixed tilt (N-S)
CHN,71895,Suzhou T,39.635,98.537,exact,8.0,DC,10.7,Fixed tilt (N-S)
CHN,71896,Suzhou U,39.63,98.545,exact,15.0,DC,39.9,Fixed tilt (N-S)
CHN,73795,Tai`an A,41.298,122.518,exact,20.0,DC,40.0,Fixed tilt (N-S)
CHN,67367,Taian,35.98, 117.32,inexact,20.0,DC,,
CHN,73752,Taiqian A,35.948,115.747,exact,70.0,DC,169.0,Fixed tilt (N-S)
CHN,73757,Taiqian B,35.97,115.792,exact,40.0,DC,86.6,Fixed tilt (N-S)
CHN,66608,Taiyangshan A,37.505,106.54,exact,30.0,DC,95.9,Fixed tilt (N-S)
CHN,72814,Taiyangshan B,37.484,106.584,exact,10.0,DC,22.2,
CHN,61789,Taiyangshan CECEP II,37.501,106.57,exact,20.2,DC,46.1,Fixed tilt (N-S)
CHN,61710,Taiyangshan CECEP III,37.492,106.563,exact,50.5,DC,132.6,1-axis tilted & Fixed tilt (N-S)
CHN,61723,Taiyangshan CPI,37.517,106.591,exact,30.1,DC,74.4,Fixed tilt (N-S)
CHN,66849,Taizhou I,33.083,119.833,exact,10.0,DC,10.7,Fixed tilt (N-S)
CHN,66850,Taizhou II,33.0958,119.8143,exact,10.0,DC,10.0,
CHN,70010,Tangjiazha A,32.675,119.178,exact,5.0,DC,13.5,Fixed tilt (N-S)
CHN,66738,Tangshan,39.92, 118.13,inexact,20.0,DC,,
CHN,73762,Tangyin A,35.97,114.312,exact,35.0,DC,102.4,Fixed tilt (N-S)
CHN,68102,Tanxian A,38.678,114.824,exact,15.0,DC,37.1,Fixed tilt (N-S)
CHN,63724,Tashan,39.789,113.184,exact,20.0,DC,45.1,Fixed tilt (N-S)
CHN,69499,Tawanzhen A,37.64,109.206,exact,100.0,DC,214.3,Fixed tilt (N-S)
CHN,66178,TBEA SN,37.546,107.667,exact,50.0,DC,106.4,Fixed tilt (N-S)
CHN,66177,TBEA SX,38.539,112.753,exact,50.0,DC,117.6,Fixed tilt (N-S)
CHN,66175,TBEA YN,23.5,103.448,exact,30.0,DC,82.7,Fixed tilt (N-S)
CHN,66269,Tengger,37.565,105.04,exact,20.0,DC,49.0,Fixed tilt (N-S)
CHN,65823,TeSP} A,37.593,105.058,exact,35.0,DC,78.5,Fixed tilt (N-S)
CHN,65824,TeSP} B,37.579,105.036,exact,20.0,DC,52.2,Fixed tilt (N-S)
CHN,65825,TeSP} C,37.549,105.053,exact,20.0,DC,46.7,Fixed tilt (N-S)
CHN,65826,TeSP} D,37.557,105.045,exact,20.0,DC,43.9,Fixed tilt (N-S)
CHN,65827,TeSP} E,37.542,105.029,exact,60.0,DC,127.9,Fixed tilt (N-S)
CHN,65828,TeSP} F,37.55,105.031,exact,135.0,DC,322.8,Fixed tilt (N-S)
CHN,65829,TeSP} G,37.56,105.017,exact,96.0,DC,211.8,Fixed tilt (N-S)
CHN,65830,TeSP} H,37.542,105.073,exact,60.0,DC,134.2,Fixed tilt (N-S)
CHN,65831,TeSP} J,37.573,105.068,exact,75.0,DC,182.6,Fixed tilt (N-S)
CHN,65832,TeSP} K,37.575,105.06,exact,30.0,DC,71.4,Fixed tilt (N-S)
CHN,66268,TeSP} M,37.56,105.049,exact,25.0,DC,69.7,Fixed tilt (N-S)
CHN,66270,TeSP} N,37.532,105.035,exact,45.0,DC,95.1,Fixed tilt (N-S)
CHN,66271,TeSP} P,37.56,105.056,exact,20.0,DC,,Fixed tilt (N-S)
CHN,66272,TeSP} Q,37.55,105.056,exact,20.0,DC,,Fixed tilt (N-S)
CHN,66273,TeSP} R,37.558,105.069,exact,60.0,DC,,Fixed tilt (N-S)
CHN,68226,TeSP} S,37.574,104.995,exact,32.0,DC,105.2,Fixed tilt (N-S)
CHN,68227,TeSP} T,37.553,105.009,exact,25.0,DC,,Fixed tilt (N-S)
CHN,70090,TeSP} U,37.566,105.06,exact,30.0,DC,75.7,Fixed tilt (N-S)
CHN,70091,TeSP} V,37.57,105.047,exact,20.0,DC,56.1,Fixed tilt (N-S)
CHN,71808,TeSP} W,37.562,105.005,exact,5.0,DC,15.5,Fixed tilt (N-S)
CHN,61714,Three parks,27.9461,112.91,inexact,20.9,DC,,
CHN,66025,Tianchang,32.651,119.201,exact,40.0,DC,75.2,Fixed tilt (N-S)
CHN,73778,Tianchang A,32.8,119.125,exact,100.0,DC,216.3,Fixed tilt (N-S)
CHN,69961,Tiangang A,33.236,117.947,exact,15.0,DC,32.2,Fixed tilt (N-S)
CHN,74026,Tiangang B,33.249,118.006,exact,30.0,DC,70.1,Fixed tilt (N-S)
CHN,74025,Tiangang Floating,33.236,117.977,exact,275.0,DC,674.3,Fixed tilt floating
CHN,65772,Tianjin Binhai,39.128,117.652,exact,170.0,DC,258.8,Fixed tilt (N-S)
CHN,70052,Tianlucun A,36.203,114.133,exact,30.0,DC,122.0,Fixed tilt (N-S)
CHN,69536,Tianzhen A,40.544,114.184,exact,20.0,DC,35.8,Fixed tilt (N-S)
CHN,69537,Tianzhen B,40.216,114.22,exact,20.0,DC,52.9,Fixed tilt (N-S)
CHN,68413,Tieshan,30.2184,114.8728,exact,30.0,AC,13.5,Fixed tilt (N-S)
CHN,67932,Togtoh,40.409,111.256,exact,40.2,DC,90.2,Fixed tilt (N-S)
CHN,69266,Togtoh A,40.345,111.209,exact,75.0,DC,305.4,
CHN,69265,Togtoh B,40.356,111.226,exact,10.0,DC,,Fixed tilt (N-S)
CHN,65021,Toksun I,42.244,88.315,exact,90.0,DC,211.8,Fixed tilt (N-S)
CHN,63692,Toksun II,42.244,88.333,exact,70.0,DC,,Fixed tilt (N-S)
CHN,70025,Tongpuxiang A,37.01,98.535,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70354,Tongxin A,37.043,105.928,exact,60.0,DC,151.6,Fixed tilt (N-S)
CHN,70355,Tongxin B,37.041,105.953,exact,60.0,DC,162.3,Fixed tilt (N-S)
CHN,70356,Tongxin C,37.067,105.916,exact,60.0,DC,175.9,Fixed tilt (N-S)
CHN,70357,Tongxin D,37.066,105.94,exact,40.0,DC,113.7,Fixed tilt (N-S)
CHN,73996,Tongyu A,44.585,123.196,exact,50.0,DC,127.9,Fixed tilt (N-S)
CHN,73997,Tongyu B,44.9,123.13,exact,20.0,DC,51.7,Fixed tilt (N-S)
CHN,73998,Tongyu C,44.921,123.071,exact,30.0,DC,63.8,Fixed tilt (N-S)
CHN,63350,Tuan,43.078,88.903,exact,20.2,DC,49.2,Fixed tilt (N-S)
CHN,65037,Tulufan A,43.134,89.343,exact,20.0,DC,67.4,Fixed tilt (N-S)
CHN,65038,Tulufan B,43.134,89.319,exact,20.0,DC,,
CHN,65039,Tulufan C,43.135,89.309,exact,20.0,DC,,
CHN,65040,Tulufan D,43.127,89.344,exact,20.0,DC,,
CHN,65041,Tulufan E,43.134,89.355,exact,20.0,DC,,
CHN,63722,Tumushuke,39.773,79.116,exact,30.5,DC,100.0,Fixed tilt (N-S)
CHN,70078,Tumxuk A,39.774,79.141,exact,35.0,DC,,Fixed tilt (N-S)
CHN,70079,Tumxuk B,39.772,79.103,exact,25.0,DC,,Fixed tilt (N-S)
CHN,70080,Tumxuk C,39.773,79.152,exact,25.0,DC,,Fixed tilt (N-S)
CHN,65030,Tuopulukexiang,38.732,76.272,exact,20.0,DC,47.4,Fixed tilt (N-S)
CHN,65984,Tuopulukexiang B,38.715,76.288,exact,40.0,DC,,Fixed tilt (N-S)
CHN,61715,Turpan wind-solar,43.075,88.92,exact,50.0,DC,131.9,Fixed tilt (N-S)
CHN,66169,Uqturpan 1,41.166,79.291,exact,20.0,DC,49.2,Fixed tilt (N-S)
CHN,66170,Uqturpan 2,41.076,79.736,exact,20.0,DC,53.1,Fixed tilt (N-S)
CHN,66171,Uqturpan 3,41.075,79.744,exact,20.0,DC,51.4,Fixed tilt (N-S)
CHN,66172,Uqturpan 4,41.077,79.777,exact,40.0,DC,119.3,Fixed tilt (N-S)
CHN,66173,Uqturpan 5,41.179,79.282,exact,100.0,DC,392.6,Fixed tilt (N-S)
CHN,70174,Urad Houqi A,41.577,107.097,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70175,Urad Houqi B,41.614,106.887,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70176,Urad Houqi C,41.584,106.884,exact,40.0,DC,,Fixed tilt (N-S)
CHN,70286,Urad Houqi D,41.508,106.709,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70173,Urad Zhongqi A,41.502,108.507,exact,50.0,DC,,Fixed tilt (N-S)
CHN,70178,Urad Zhongqi B,42.024,108.397,exact,100.0,DC,,Fixed tilt (N-S)
CHN,70179,Urad Zhongqi C,42.1,108.262,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70180,Urad Zhongqi D,42.014,108.064,exact,25.0,DC,,Fixed tilt (N-S)
CHN,70181,Urad Zhongqi E,42.033,107.793,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70283,Urad Zhongqi F,41.237,108.809,exact,10.0,DC,,Fixed tilt (N-S)
CHN,70284,Urad Zhongqi G,41.873,108.4,exact,10.0,DC,,Fixed tilt (N-S)
CHN,70285,Urad Zhongqi H,41.868,108.406,exact,20.0,DC,,Fixed tilt (N-S)
CHN,71107,Urad Zhongqi Trough,42.02,108.09,inexact,100.0,AC,,
CHN,70035,Wangjiasha A,32.82,119.651,exact,5.0,DC,11.1,Fixed tilt (N-S)
CHN,70036,Wangjiasha B,32.8223,119.6424,exact,4.0,DC,7.3,Fixed tilt (N-S)
CHN,70037,Wangjiasha C,32.818,119.636,exact,4.0,DC,10.1,Fixed tilt (N-S)
CHN,70222,Wanglou A,34.716,117.078,exact,20.0,DC,61.5,Fixed tilt (N-S)
CHN,61700,Weichang wind-solar,42.0825,117.011,inexact,5.0,DC,,
CHN,65440,Weiji,34.077,117.926,exact,15.0,DC,33.0,Fixed tilt (N-S)
CHN,68042,Weining Mezhan,26.755, 104.265,inexact,70.0,DC,,
CHN,70125,Weishan A,34.939,116.835,exact,15.0,DC,33.6,Fixed tilt (N-S)
CHN,70126,Weishan B,34.943,116.835,exact,10.0,DC,20.5,Fixed tilt (N-S)
CHN,70127,Weishan C,34.96,116.926,exact,60.0,DC,149.0,Fixed tilt (N-S)
CHN,70128,Weishan D,34.922,116.974,exact,35.0,DC,87.0,Fixed tilt (N-S)
CHN,70129,Weishan E,34.831,117.069,exact,40.0,DC,103.0,Fixed tilt floating
CHN,66500,Weixian,36.874,115.292,exact,30.0,DC,57.4,Fixed tilt (N-S)
CHN,70241,Wensu A,41.487,80.783,exact,20.0,DC,,Fixed tilt (N-S)
CHN,73726,Wu`an A,36.703,114.004,exact,15.0,DC,66.8,Fixed tilt (N-S)
CHN,63609,Wuchuan Huaneng,41.18,111.37,inexact,20.0,DC,,
CHN,73741,Wugang A,33.173,113.639,exact,35.0,DC,85.3,Fixed tilt (N-S)
CHN,70945,Wuhai,39.6,106.915,inexact,100.0,AC,,
CHN,61730,Wujiaqu I+II,44.464,87.468,exact,40.6,DC,125.9,Fixed tilt (N-S) & 1-axis tilted
CHN,65035,Wujiaqu III,44.46,87.463,exact,10.0,DC,30.1,Fixed tilt (N-S)
CHN,65036,Wujiaqu IV,44.45,87.468,exact,30.0,DC,83.8,Fixed tilt (N-S)
CHN,67824,Wujiaqu UPV,44.387,87.668,exact,20.0,DC,52.2,Fixed tilt (N-S)
CHN,73232,Wujishan A,28.648,118.575,exact,10.0,DC,30.8,Fixed tilt (N-S)
CHN,66654,Wulan A,36.997,98.396,exact,25.0,DC,110.1,Fixed tilt (offset)
CHN,70021,Wulan B,37.006,98.397,exact,25.0,DC,,Fixed tilt (N-S)
CHN,70022,Wulan C,37.012,98.4,exact,15.0,DC,,Fixed tilt (N-S)
CHN,70023,Wulan D,36.918,98.38,exact,20.0,DC,,Fixed tilt (N-S)
CHN,70024,Wulan E,36.949,98.426,exact,15.0,DC,,Fixed tilt (N-S)
CHN,70026,Wulan F,36.849,98.595,exact,15.0,DC,,Fixed tilt (N-S)
CHN,70027,Wulan G,36.852,98.591,exact,15.0,DC,,Fixed tilt (N-S)
CHN,70261,Wulataixiang A,42.428,93.975,exact,100.0,DC,,Fixed tilt (N-S)
CHN,70262,Wulataixiang B,42.236,93.927,exact,50.0,DC,,Fixed tilt (N-S)
CHN,70263,Wulataixiang C,42.236,93.913,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70264,Wulataixiang D,42.236,93.9,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70265,Wulataixiang E,42.236,93.886,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70266,Wulataixiang F,42.236,93.873,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70267,Wulataixiang G,42.248,93.886,exact,200.0,DC,,Fixed tilt (N-S)
CHN,70268,Wulataixiang H,42.248,93.913,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70269,Wulataixiang I,42.248,93.927,exact,60.0,DC,,Fixed tilt (N-S)
CHN,70270,Wulataixiang J,42.248,93.947,exact,60.0,DC,,Fixed tilt (N-S)
CHN,69494,Wulate CS,41.053,107.07,exact,20.0,DC,17.8,Fixed tilt (N-S)
CHN,63655,Wusuin Jinko,44.341,84.306,exact,20.0,DC,54.0,Fixed tilt (N-S)
CHN,73765,Wuwei A,31.009,117.686,exact,40.0,DC,65.3,Fixed tilt (N-S)
CHN,63028,Wuwei CPI I,38.103,102.336,exact,20.0,DC,73.3,Fixed tilt (N-S)
CHN,68078,Wuwei II,38.107,102.31,exact,50.0,DC,116.1,Fixed tilt (N-S)
CHN,63898,Wuwei Trina,38.099,102.274,exact,50.0,DC,150.3,Fixed tilt (N-S)
CHN,66659,Xiangshui HI,18.63, 108.83,inexact,20.0,DC,,Fixed tilt hillside
CHN,64514,Xiangshui JS,34.401,119.951,exact,100.0,AC,209.3,Fixed tilt (N-S)
CHN,69742,Xiangshui JS A,34.419,119.942,exact,30.0,DC,59.9,Fixed tilt (N-S)
CHN,69955,Xiangshui JS B,34.447,119.861,exact,10.0,DC,25.5,Fixed tilt (N-S)
CHN,71678,Xiaodeyingzi,40.88,120.19,inexact,15.6,DC,,
CHN,63030,Xiaomu,38.704,114.645,exact,20.0,DC,192.9,Fixed tilt hillside
CHN,66182,Xiaomu II,38.703,114.677,exact,30.0,DC,126.6,Fixed tilt hillside
CHN,70153,Xiaoxian A,34.43,116.747,exact,20.0,DC,33.4,Fixed tilt (N-S)
CHN,73763,Xiaoxian B,34.214,116.628,exact,20.0,DC,40.7,Fixed tilt (N-S)
CHN,68069,Xiaoxicun,25.671,101.826,exact,20.0,DC,46.2,1-axis tilted
CHN,73229,Xiapengchuancun A,29.043,118.875,exact,40.0,DC,138.4,Fixed tilt (N-S)
CHN,64973,Xigoucun,37.388,105.416,exact,20.0,DC,76.5,Fixed tilt (N-S) & 2-axis tracker
CHN,67838,Xihe,31.76,113.515,exact,200.0,DC,610.0,Fixed tilt (N-S)
CHN,69480,Xiji A,34.972,117.439,exact,15.0,DC,30.8,Fixed tilt (offset)
CHN,66181,Xinfu,38.561,112.84,exact,50.0,DC,113.3,Fixed tilt (N-S)
CHN,69965,Xinghua A,33.044,119.738,exact,60.0,DC,159.6,Fixed tilt (N-S)
CHN,70166,Xinghua B,33.14,119.725,exact,50.0,DC,144.8,Fixed tilt (N-S)
CHN,72313,Xingqing A,38.53,106.616,exact,500.0,AC,2561.7,1-axis horizontal
CHN,66280,Xingtai floating,36.8605,115.6408,exact,8.0,DC,11.6,Fixed tilt floating
CHN,68084,Xingtai Huangsi,37.196,114.374,exact,50.0,DC,98.7,Fixed tilt (N-S)
CHN,62590,Xingtai Xujiang,37.005,114.28,exact,100.0,DC,690.8,Fixed tilt (N-S)
CHN,70088,Xinhe A,41.584,82.294,exact,40.0,DC,103.8,Fixed tilt (N-S)
CHN,72304,Xini Huduge A,37.932,105.38,exact,10.0,DC,31.8,Fixed tilt (N-S)
CHN,72303,Xini Huduge B,37.923,105.366,exact,50.0,DC,107.5,Fixed tilt (N-S)
CHN,69533,Xinrong A,40.356,113.259,exact,20.0,DC,52.2,Fixed tilt (N-S)
CHN,73632,Xinrong B,40.317,113.464,exact,60.0,DC,124.5,Fixed tilt (N-S)
CHN,64113,Xinyi,34.224,118.395,exact,24.0,DC,45.6,Fixed tilt (N-S)
CHN,70155,Xinyi A,34.358,118.446,exact,5.0,DC,15.9,Fixed tilt (N-S)
CHN,64346,Xinyu 21,27.875, 114.725,inexact,21.0,DC,,
CHN,68563,Xiremiao A,40.798,108.92,exact,20.0,DC,46.0,Fixed tilt (N-S)
CHN,73311,Xitumen A,34.326,113.405,exact,10.0,DC,29.9,Fixed tilt (N-S)
CHN,69783,Xiushan,30.148,122.153,inexact,19.0,DC,,Rooftop
CHN,71671,Xuanhua A,40.422,114.79,exact,25.0,DC,93.8,Fixed tilt (N-S)
CHN,71672,Xuanhua B,40.455,114.811,exact,5.0,DC,21.8,Fixed tilt (N-S)
CHN,71673,Xuanhua C,40.49,114.785,exact,10.0,DC,35.9,Fixed tilt (N-S)
CHN,70288,Yabulaizhen A,39.443,102.818,exact,10.0,DC,,Fixed tilt (N-S)
CHN,65783,Yanbian,26.47, 101.93,inexact,30.0,DC,,
CHN,69544,Yanchi,37.982,106.999,exact,1000.0,DC,1838.0,Fixed tilt (N-S)
CHN,69967,Yandu A,33.29,119.748,exact,6.0,DC,14.4,Fixed tilt (N-S)
CHN,61453,Yangbajing,30.105,90.501,exact,30.0,DC,53.6,Fixed tilt (N-S) & 2-axis tracker
CHN,69534,Yanggao A,39.995,113.889,exact,30.0,DC,71.5,Fixed tilt (N-S)
CHN,69535,Yanggao B,39.999,113.925,exact,25.0,DC,61.7,
CHN,65261,Yangjia I,28.365, 117.61,inexact,50.0,DC,,
CHN,65262,Yangjia II,28.365, 117.61,inexact,50.0,DC,,
CHN,69973,Yangjiadun A,32.943,119.522,exact,5.0,DC,15.9,Fixed tilt (N-S)
CHN,64198,Yangqiao,27.965, 114.6,inexact,50.0,DC,,
CHN,74133,Yangshugoucun A,37.957,113.611,exact,20.0,DC,,Fixed tilt (N-S)
CHN,73334,Yangxi A,21.577,111.523,exact,50.0,DC,,Fixed tilt floating
CHN,69553,Yangyuan A,40.166,114.314,exact,40.0,DC,111.7,Fixed tilt (N-S)
CHN,69554,Yangyuan B,40.091,114.341,exact,35.0,DC,72.4,Fixed tilt (N-S)
CHN,71668,Yangyuan C,40.195,114.426,exact,10.0,DC,43.2,Fixed tilt (N-S)
CHN,71669,Yangyuan D,40.225,114.491,exact,40.0,DC,159.9,Fixed tilt (N-S)
CHN,71670,Yangyuan E,40.339,114.713,exact,120.0,DC,512.5,Fixed tilt (N-S)
CHN,72830,Yangyuan F,40.043,114.234,exact,20.0,DC,59.0,Fixed tilt (N-S)
CHN,72831,Yangyuan G,40.044,114.211,exact,15.0,DC,43.8,Fixed tilt (N-S)
CHN,62566,Yanqi 1,42.086,86.11,exact,20.6,DC,53.2,Fixed tilt (N-S)
CHN,66783,Yanqi A,42.094,86.188,exact,20.0,DC,59.6,Fixed tilt (N-S)
CHN,66784,Yanqi B,42.104,86.138,exact,30.0,DC,72.2,Fixed tilt (N-S)
CHN,66785,Yanqi C,42.127,86.063,exact,20.0,DC,50.1,Fixed tilt (N-S)
CHN,65278,Yanshan 1,23.829,103.679,exact,20.0,DC,32.6,Fixed tilt (N-S)
CHN,65403,Yanshan 2,23.844,103.772,exact,30.0,DC,60.4,Fixed tilt (N-S)
CHN,73737,Yanshi A,34.529,112.75,exact,15.0,DC,50.8,Fixed tilt (N-S)
CHN,70360,Yanwochi A,39.112,106.627,exact,20.0,DC,55.0,Fixed tilt (N-S)
CHN,73769,Yaohai A,31.93,117.335,exact,50.0,DC,108.9,Rooftop
CHN,62417,Yaoliwang,34.472,116.72,exact,23.8,DC,45.7,Greenhouse roof
CHN,73784,Yaozhou A,34.947,108.974,exact,75.0,DC,181.5,Fixed tilt (N-S)
CHN,70017,Yichuan A,34.383,112.646,exact,30.0,DC,86.2,Fixed tilt (N-S)
CHN,70214,Yingdong A,32.964,115.927,exact,20.0,DC,40.2,Fixed tilt (N-S) & 1-axis horizontal
CHN,70053,Yingfangcun A,36.181,114.229,exact,15.0,DC,31.9,Fixed tilt (N-S)
CHN,73306,Yingjiachong A,31.707,113.9,exact,40.0,DC,133.9,Fixed tilt (N-S)
CHN,65258,Yingjisha Kong,38.729,76.285,exact,20.0,AC,46.4,Fixed tilt (N-S)
CHN,70213,Yingshang A,32.596,116.056,exact,30.0,DC,,Fixed tilt floating
CHN,73794,Yixian A,41.681,121.331,exact,20.0,DC,44.0,Fixed tilt (N-S)
CHN,73995,Yixian B,41.453,121.239,exact,60.0,DC,144.8,Fixed tilt (N-S)
CHN,62333,Yong Deng,36.732,103.597,exact,49.5,DC,,Fixed tilt (N-S)
CHN,74005,Yong'an A,44.4497,126.9639,exact,5.0,DC,9.1,Fixed tilt (N-S)
CHN,73753,Yongcheng A,34.072,116.529,exact,50.0,DC,138.9,Fixed tilt (N-S)
CHN,68524,Yongfengtanxiang A,37.754,103.13,exact,50.0,DC,121.3,Multiple types
CHN,68528,Yongfengtanxiang B,37.765,103.132,exact,110.0,DC,251.0,Fixed tilt (N-S) & 1-axis tilted
CHN,68529,Yongfengtanxiang C,37.768,103.111,exact,100.0,DC,,
CHN,70201,Yongqiao A,33.967,117.385,exact,30.0,DC,87.2,Fixed tilt (N-S)
CHN,73781,Yongqiao B,33.688,117.061,exact,15.0,DC,38.5,Fixed tilt (N-S)
CHN,73782,Yongqiao C,33.687,117.068,exact,15.0,DC,55.0,1-axis horizontal
CHN,73464,Yongqiao floating,33.538,117.17,inexact,70.0,DC,140.0,Fixed tilt floating
CHN,68049,Yongren Xiutian I,26.094,101.744,exact,20.0,DC,47.7,
CHN,68050,Yongren Xiutian II,26.09, 101.735,inexact,30.0,DC,,
CHN,67837,Yongsheng,26.25, 100.59,inexact,19.8,DC,,
CHN,60139,Youyu,40.266,112.4,exact,10.0,DC,24.3,Fixed tilt (N-S) & Rotating horizontal platform
CHN,73767,Yu'an A,31.812,116.236,exact,30.0,DC,90.4,Fixed tilt (N-S)
CHN,70353,Yuanzhou A,36.144,106.197,exact,30.0,DC,64.5,Fixed tilt (N-S)
CHN,73226,Yueqing A,28.165,121.091,exact,10.0,DC,37.4,Fixed tilt (N-S)
CHN,73225,Yueqing Chint,28.124,121.027,exact,100.0,DC,252.4,Fixed tilt (N-S) & 1-axis horizontal
CHN,66499,Yugan,28.84, 116.42,inexact,50.0,DC,,
CHN,73227,Yuhuan A,28.163,121.32,exact,100.0,DC,247.3,Fixed tilt (N-S)
CHN,73228,Yuhuan B,28.15,121.317,exact,60.0,DC,135.6,Fixed tilt (N-S)
CHN,70247,Yuli A,41.319,86.457,exact,20.0,DC,58.7,Fixed tilt (N-S)
CHN,70248,Yuli B,41.313,86.451,exact,20.0,DC,61.5,Fixed tilt (N-S)
