ceg_id,name,latitude,longitude
UTE.PE.SP.033099,-22.726199,-47.33264
CGH.PH.RS.000702,-28.403056,-53.81
UTE.PE.RO.029837,-8.70601,-63.892204
CGH.PH.RS.000706,-28.565513,-53.251664
UTE.FL.AC.031648,-10.010732,-67.758868
UTE.PE.SP.029227,-23.490825,-46.588442
UTE.PE.PR.029793,-23.546843,-51.451368
UTE.CM.MA.029700,-2.524621,-44.29609
UTE.PE.PR.029797,-24.979496,-53.487901
UTE.PE.SP.033679,-22.806843,-45.188312
EOL.CV.RS.030381,-29.912049,-50.282331
UTE.AI.AP.030335,0.040824,-51.1351
UFV.RS.BA.032318,-12.593394,-44.099534
UFV.RS.BA.032319,-12.598967,-44.103781
UTE.PE.BA.029555,-12.686287,-38.292479
UTE.PE.BA.029554,-12.656565,-38.265535
UFV.RS.BA.032316,-12.587325,-44.106878
UFV.RS.BA.032317,-12.5926,-44.104636
UTE.PE.RS.033341,-29.70351,-53.803035
UTE.PE.RS.033340,-31.747954,-52.367479
PCH.PH.SC.035120,-26.761441,-52.915951
PCH.PH.RR.000076,0.9,-59.333333
PCH.PH.RJ.034451,-22.402222,-42.216333
PCH.PH.RJ.034450,-22.3675,-42.250833
UTE.PE.DF.033986,-15.716818,-47.87344
PCHPHES0341290.01,-20.3761,-40.56607
UTE.CM.PR.000955,-23.848232,-50.380813
EOL.CV.BA.034717,-11.006207,-41.227026
UTE.PE.SP.030018,-23.673999,-46.687973
UTE.PE.SP.030019,-23.746087,-46.67616
UTE.PE.SP.030014,-23.676307,-46.677812
UTE.PE.SP.030015,-23.448537,-46.728587
UTE.PE.SP.030016,-23.49601,-46.857201
UTE.PE.SP.030010,-23.54401,-46.626535
UTE.PE.SP.030011,-23.54401,-46.626535
UTE.PE.SP.030012,-23.54401,-46.626535
UHE.PH.SC.030415,-27.621667,-50.988191
UTE.PE.PA.027964,-3.756,-47.501
UTE.PE.RJ.029023,-23.00301,-44.308535
PCH.PH.SC.030263,-27.026389,-52.375278
UTE.PE.MG.029496,-16.701843,-43.811368
UFV.RS.CE.033947,-6.007731,-40.272061
PCH.PH.RS.029725,-27.753889,-51.312222
UFV.RS.MS.032074,-20.91317,-54.24969
CGH.PH.SC.029876,-27.048611,-51.2325
EOL.CV.PI.031766,-7.606847,-40.64864
CGH.PH.SC.029878,-27.066389,-50.646667
CGH.PH.SC.029879,-26.754167,-52.3425
UFV.RS.BA.034121,-13.321111,-43.347222
PCH.PH.MG.002345,-20.213889,-43.731667
CGH.PH.SC.030869,-26.580625,-52.496
UFV.RS.BA.034122,-13.320278,-43.353056
UFV.RS.BA.034125,-13.316944,-43.346389
UFV.RS.BA.034124,-13.326944,-43.351111
PCH.PH.ES.028171,-20.616667,-41.483333
UFV.RS.BA.034126,-13.323611,-43.355
UTE.AI.SP.028178,-23.025163,-47.438906
PCH.PH.MT.002832,-9.783333,-54.983333
UTE.PE.AP.001353,0.555,-50.70093
PCH.PH.ES.001001,-18.35,-42.783333
UHE.PH.MT.031428,-11.269444,-55.451944
EOL.CV.PI.031581,-7.423658,-40.671529
EOL.CV.PI.031580,-7.437728,-40.746451
UTE.PE.RS.029956,-29.674899,-51.043868
PCH.PH.GO.029663,-16.48111,-51.416951
UTE.PE.MG.030397,-20.44683,-45.522665
CGH.PH.RO.028662,-12.47018,-62.27468
UTE.CM.MG.028516,-19.74901,-44.887535
UFV.RS.PE.034339,-7.866058,-40.081833
EOL.CV.BA.031758,-12.015583,-41.446262
EOL.CV.BA.031754,-10.61717,-41.531262
EOL.CV.BA.031755,-10.593652,-41.513989
EOL.CV.BA.031756,-10.596722,-41.533477
UTE.PE.AM.029848,-5.807474,-61.269185
EOL.CV.BA.031751,-10.691353,-41.568035
EOL.CV.BA.031752,-10.66627,-41.570227
EOL.CV.BA.031753,-10.637084,-41.548087
PCH.PH.MT.027111,-14.633328,-53.933333
EOL.CV.RN.034797,-5.220535,-35.921921
EOL.CV.RN.034798,-5.227021,-35.939498
UTE.PE.PE.030774,-7.907676,-34.893312
UTE.PE.RJ.033106,-22.888232,-43.109701
CGH.PH.MT.001414,-13.689167,-59.831667
UTE.PE.PE.030772,-7.936954,-34.863634
UFV.RS.SC.031907,-27.00571,-51.12651
CGH.PH.ES.000491,-19.466667,-40.6
EOL.CV.RN.030470,-5.088735,-36.085658
UFV.RS.RS.032030,-29.47154,-51.77793
UTE.PE.RJ.029474,-22.898787,-43.198035
UTE.GN.RJ.028199,-22.87501,-42.009535
PCH.PH.MG.000262,-20.258333,-43.3675
UFV.RS.PE.033819,-8.000556,-38.561389
PCH.PH.SC.030575,-26.6786,-51.788333
PCH.PH.PA.028653,-8.746389,-55.0325
PCH.PH.PR.034564,-25.931765,-51.348197
PCH.PH.MS.034666,-22.886469,-54.750873
UTE.AI.PA.027926,-3.19947,-47.593705
CGH.PH.MG.028343,-19.732778,-46.308611
UFV.RS.BA.034123,-13.327778,-43.368333
UTE.PE.MG.030937,-18.872446,-48.251367
UTE.PE.MG.031472,-19.57694,-47.967695
UTE.PE.AL.033328,-9.656843,-35.717757
UFV.RS.SP.033261,-20.6181,-51.293411
UFV.RS.SP.033260,-20.616047,-51.287844
UTE.PE.AL.033323,-9.746624,-36.633988
UFV.RS.BA.033788,-12.499578,-45.017414
UFV.RS.BA.033789,-12.494739,-45.019161
UFV.RS.BA.033784,-13.315711,-43.246942
UFV.RS.BA.033785,-13.316789,-43.235919
UFV.RS.BA.033786,-13.318144,-43.22725
UFV.RS.BA.033787,-13.318125,-43.2157
UFV.RS.BA.033781,-13.324564,-43.292075
UFV.RS.BA.033782,-13.322067,-43.281636
UFV.RS.BA.033783,-13.317686,-43.268489
PCH.PH.SP.001343,-22.716944,-47.651667
PCH.PH.RS.029002,-28.980833,-50.7825
PCH.PH.RS.029001,-28.903889,-50.811944
PCH.PH.PR.028998,-26.083333,-51.866
CGH.PH.SC.029600,-28.370556,-49.1725
CGH.PH.RS.000931,-28.939167,-52.49
CGH.PH.SC.029605,-26.465278,-53.4
EOL.CV.CE.031698,-3.007414,-39.733588
UTE.AI.SP.027768,-21.001287,-48.27609
PCH.PH.AM.027944,-0.115833,-66.882778
UTE.GN.BA.028067,-12.89601,-38.290535
EOL.CV.CE.030925,-4.622811,-37.690357
EOL.CV.CE.030924,-4.594473,-37.682026
EOL.CV.CE.030927,-4.424276,-37.879665
EOL.CV.CE.030926,-4.600609,-37.648884
EOL.CV.CE.030921,-4.443119,-37.876144
EOL.CV.CE.030920,-4.592102,-37.713947
EOL.CV.CE.030929,-4.424274,-37.836674
UTE.PE.SP.033280,-22.674255,-47.677137
UTE.PE.SP.033281,-23.522235,-46.810103
UTE.PE.SP.033284,-23.521253,-46.564755
PCH.PH.SC.028931,-26.757222,-49.455556
UHE.PH.SP.027122,-23.41,-45.600556
CGH.PH.SP.000884,-22.739167,-46.9075
CGH.PH.SC.028885,-26.225,-49.833333
PCH.PH.RS.034464,-28.125279,-54.543331
UTE.PE.PE.030210,-8.282676,-35.025535
PCH.PH.MT.027370,-15.255,-58.716389
PCH.PH.RJ.026732,-22.099144,-42.266878
PCH.PH.SC.034669,-27.426111,-51.788333
EOL.CV.RN.031025,-6.046299,-36.555133
UTE.PE.SP.030483,-23.54351,-46.626535
UTE.PE.SP.030487,-23.64609,-46.638645
CGH.PH.SC.030325,-28.558333,-49.124
EOL.CV.BA.030341,-14.164028,-42.600556
EOL.CV.BA.030342,-14.218915,-42.641388
EOL.CV.BA.030837,-14.508401,-42.586651
CGH.PH.SP.028186,-23.244028,-47.768528
EOL.CV.RS.030745,-33.50172,-53.264338
PCH.PH.MT.002155,-15.381944,-54.419722
PCH.PH.MG.029267,-20.352222,-43.170556
CGH.PH.GO.029390,-17.659472,-51.464556
UTE.AI.SP.027886,-20.23121,-49.350335
UHE.PH.SP.001285,-23.209444,-49.23
UHE.PH.SP.001286,-23.962222,-47.39
UHE.PH.SP.001282,-20.775833,-51.626667
UTE.PE.SP.030735,-23.599942,-46.909077
UTE.FL.MA.028917,-4.894899,-47.387202
UTE.GN.SP.032650,-21.811843,-49.008312
UTE.GN.SP.032657,-22.046565,-47.935535
UHE.PH.SP.002158,-21.296111,-49.783056
UFV.RS.TO.031476,-7.203331,-48.218544
UTE.PE.SP.028685,-21.59201,-46.879535
EOL.CV.CE.030329,-3.322065,-39.267054
EOL.CV.BA.032884,-11.624949,-41.352131
UFV.RS.CE.033918,-5.052125,-37.79
UFV.RS.CE.033919,-5.044508,-37.792872
EOL.CV.BA.032081,-13.9312,-41.560198
EOL.CV.BA.032083,-14.002854,-41.53569
EOL.CV.BA.032082,-13.967632,-41.550249
UFV.RS.SP.030977,-22.88376,-47.04378
UTE.PE.AC.033080,-9.972222,-67.8075
UTE.AI.SE.029669,-10.55732,-37.030145
UTE.PE.MG.031287,-18.960768,-49.455868
UFV.RS.MG.033200,-17.527469,-44.755647
UFV.RS.MG.033202,-18.416631,-47.056475
UFV.RS.MG.033203,-18.419686,-47.063611
PCH.PH.MT.035124,-13.697222,-56.775833
EOL.CV.BA.032268,-13.59584,-42.851331
CGH.PH.TO.030077,-10.601111,-46.219167
UTE.PE.MG.033416,-19.958261,-44.150915
UTE.PE.SP.032703,-23.609343,-46.56859
UTE.PE.SP.032700,-23.642954,-46.524701
UTE.PE.SP.032706,-23.629128,-46.543947
UTE.PE.SP.032705,-23.569065,-46.645257
UTE.PE.AM.029185,-2.69501,-59.690535
UTE.PE.SP.029790,-23.54401,-46.626535
UTE.PE.SP.029794,-23.496201,-46.742576
UTE.FL.CE.031241,-3.584714,-38.855933
UTE.AI.SP.029810,-21.08211,-48.024835
CGH.PH.SC.030205,-26.961667,-51.124722
UHE.PH.AL.001510,-9.3575,-38.208333
UTE.PE.SP.033071,-22.896671,-47.16316
UTE.PE.SP.033070,-22.787887,-47.285312
PCH.PH.SC.029072,-26.708611,-51.919722
UFV.RS.TO.031899,-11.65206,-48.88664
PCH.PH.MT.035062,-13.106084,-57.614804
PCH.PH.MT.035063,-13.145832,-57.638953
PCH.PH.MT.035060,-13.020475,-57.560161
PCH.PH.MT.035061,-13.061941,-57.60469
UTE.PE.BA.033389,-12.963634,-38.470199
UFV.RS.SP.032329,-21.893387,-49.86187
UTE.PE.SP.029241,-23.45901,-46.523535
PCH.PH.ES.000048,-20.767222,-41.530556
UTE.PE.RN.033412,-5.796919,-35.206066
UTE.PE.RN.033413,-5.755923,-35.242971
UTE.PE.RN.033410,-5.811008,-35.197133
UTE.PE.RN.033411,-5.845823,-35.196506
UTE.PE.RN.033417,-5.780108,-35.192671
UTE.PE.RN.033414,-5.766539,-35.258561
UTE.PE.SP.033617,-23.519065,-46.816923
UTE.PE.SP.033614,-22.922676,-47.071646
UHE.PH.RS.000324,-29.346356,-50.701606
UFV.RS.BA.033764,-12.618289,-44.093272
UTE.GN.PE.028326,-8.28351,-35.023868
UTE.PE.MT.031490,-15.642676,-56.123035
UTE.PE.SE.029538,-10.90701,-37.062535
CGH.PH.MT.028689,-13.6125,-54.548611
UFV.RS.BA.032338,-14.012518,-42.605387
UFV.RS.BA.032336,-14.020751,-42.595558
UFV.RS.BA.032337,-14.022731,-42.608548
UFV.RS.BA.032334,-14.14047,-42.481661
UFV.RS.BA.032335,-14.021408,-42.595338
UFV.RS.BA.032332,-14.14697,-42.483774
UFV.RS.BA.032333,-14.139202,-42.47962
UHE.PH.GO.028756,-18.529444,-51.15
UHE.PH.GO.028757,-18.723333,-51.003056
UHE.PH.GO.028758,-18.808333,-51.169444
UTE.PE.RS.033324,-30.065732,-51.215534
UTE.PE.SP.030252,-23.301287,-45.956368
UTE.PE.RS.033322,-30.02351,-51.194423
UTE.PE.SP.030250,-23.579899,-46.622201
UTE.PE.SP.030251,-23.752954,-46.598035
UTE.PE.MS.029348,-20.462676,-54.657201
UTE.PE.MS.029341,-22.379343,-55.690535
UTE.RU.MG.030224,-19.895266,-43.878263
UTE.PE.AP.029814,3.866918,-51.787498
EOL.CV.BA.034739,-10.960202,-41.233669
EOL.CV.BA.034738,-10.942031,-41.229573
EOL.CV.BA.034736,-10.913016,-41.221427
CGH.PH.BA.002271,-12.453333,-45.191667
UFV.RS.PB.034459,-7.028733,-36.346862
UTE.PE.AM.000891,-7.436843,-70.020257
EOL.CV.PI.031749,-7.651737,-40.64729
EOL.CV.PI.031747,-7.645012,-40.63705
EOL.CV.PI.031746,-7.652508,-40.627607
UTE.PE.SE.030797,-10.734343,-37.801646
CGH.PH.MG.002065,-21.126111,-47.046667
CGH.PH.MG.031277,-20.806111,-42.363611
PCH.PH.SC.033762,-27.303252,-51.573223
UTE.PE.GO.030963,-17.802368,-50.950114
PCH.PH.TO.001149,-10.700833,-47.793889
UTE.PE.SP.031340,-23.618201,-46.691185
EOL.CV.BA.031518,-14.335471,-42.596178
CGH.PH.RJ.030620,-22.230833,-43.016
EOL.CV.BA.031511,-14.524179,-42.629857
PCH.PH.MG.028670,-18.599167,-41.847778
CGH.PH.MS.026842,-22.408056,-55.4375
PCH.PH.MG.028673,-16.183333,-47.033333
UFV.RS.BA.033880,-12.099911,-44.953711
CGH.PH.SC.030845,-27.790358,-51.001
UTE.PE.SE.032638,-10.995,-37.065
UTE.FL.MT.028683,-10.87401,-51.623535
EOL.CV.RN.030876,-5.479929,-36.004402
UTE.AI.MG.030371,-19.307372,-50.708254
EOL.CV.RS.031610,-33.596055,-53.367692
EOL.CV.BA.031772,-11.051532,-42.51447
EOL.CV.BA.031773,-11.065117,-42.504651
EOL.CV.BA.031770,-11.964546,-41.5021
EOL.CV.BA.031771,-12.062542,-41.486629
EOL.CV.BA.031774,-11.111648,-42.512178
EOL.CV.BA.031775,-11.047657,-42.499501
CGH.PH.SC.030151,-27.145556,-52.839167
UTE.PE.RS.031096,-29.680176,-53.797479
UTE.PE.RS.032202,-29.18761,-54.857735
UTE.FL.BA.000182,-12.638871,-38.327535
EOL.CV.RN.030454,-4.946651,-36.964137
UTE.FL.BA.000187,-18.036287,-39.912201
CGH.PH.RJ.029253,-22.063611,-42.398056
UTE.PE.RN.033970,-5.167985,-37.364478
CGH.PH.PR.030589,-26.008872,-51.056957
UTE.FL.PR.034130,-25.630394,-49.304522
UTE.PE.PR.032841,-25.434898,-49.258035
PCH.PH.RS.000654,-28.352,-52.204
UTE.PE.MT.032760,-16.469093,-54.599335
UTE.AI.SP.029645,-20.82384,-49.755775
UTE.AI.SP.029642,-20.726287,-50.952535
CGH.PH.PR.031187,-24.916667,-53.816667
PCH.PH.MG.030542,-20.470539,-44.246421
CGH.PH.SC.001035,-26.837778,-51.016944
EOL.CV.BA.031356,-11.167441,-42.69999
PCH.PH.SP.001322,-22.5167,-48.65
PCH.PH.SC.000302,-26.330175,-49.095508
PCH.PH.MS.000872,-18.566667,-53.133333
EOL.CV.CE.030369,-4.563389,-37.688472
UFV.RS.SP.033201,-20.62195,-51.299078
PCH.PH.MG.027940,-19.436667,-41.614167
PCH.PH.SC.027711,-27.036667,-49.575
UTE.AI.GO.029588,-18.54231,-50.433535
UTE.PE.SP.033448,-23.09121,-47.708093
UTE.PE.SP.033449,-22.732418,-47.370576
UTE.PE.SP.033442,-23.546287,-46.711646
UTE.PE.SP.033443,-23.683232,-46.557479
UTE.PE.SP.033447,-22.364899,-46.944146
UTE.PE.SP.030208,-23.54401,-46.626535
CGH.PH.MG.000235,-17.441667,-47.349444
UTE.PE.PA.033462,-1.4575,-48.494444
UTE.AI.SP.027787,-20.47901,-48.401535
UTE.GN.RS.028350,-29.91401,-51.174535
UTE.PE.SC.032925,-26.735565,-49.264173
EOL.CV.BA.032526,-11.987803,-41.526015
CGH.PH.RS.027100,-27.468056,-53.465556
EOL.CV.BA.032524,-9.974774,-40.898114
EOL.CV.BA.032522,-10.006426,-40.933673
EOL.CV.BA.032523,-9.984707,-40.910722
EOL.CV.BA.032521,-10.01824,-40.944256
PCH.PH.ES.028986,-20.325,-40.634722
PCH.PH.RS.030287,-29.061944,-52.218056
PCH.PH.MT.000120,-12.790833,-56.161944
EOL.CV.PB.029086,-6.575797,-34.971815
EOL.CV.PB.029087,-6.55659,-34.96643
EOL.CV.PB.029084,-6.557596,-34.972058
EOL.CV.PB.029085,-6.547517,-34.968012
PCH.PH.SC.002045,-27.457778,-50.640556
EOL.CV.PB.029083,-6.574674,-34.976039
CGH.PH.SC.029482,-26.410556,-53.268333
EOL.CV.PB.029088,-6.547366,-34.973711
EOL.CV.PB.029089,-6.555976,-34.969043
PCH.PH.RJ.001959,-22.683333,-43.766667
UTE.PE.MG.030721,-21.75513,-42.548345
CGH.PH.PR.001452,-24.6,-53.233333
UTE.AI.MT.034012,-12.74184,-55.67734
UTE.PE.MG.033391,-20.89725,-45.267056
UFV.RS.SC.031398,-27.583708,-48.524595
UTE.GN.MG.001096,-19.986566,-44.088868
UTE.PE.RS.031247,-30.029065,-51.220535
UTE.GN.RJ.001544,-22.298788,-41.873035
PCH.PH.MT.029061,-16.324167,-55.356389
UHE.PH.RJ.027217,-22.482778,-43.838889
PCH.PH.MG.028448,-21.593889,-44.150556
CGH.PH.MT.030614,-14.922496,-52.742
UTE.GN.BA.027263,-12.703788,-38.566924
PCH.PH.RJ.029007,-22.233333,-43.116667
CGH.PH.PR.028251,-24.816667,-51.433333
CGH.PH.PR.028250,-24.994722,-51.831944
UTE.PE.MG.032915,-19.817121,-43.937757
UTE.PE.MG.032916,-21.244139,-44.997444
UTE.PE.MG.032917,-18.912472,-48.326278
UTE.GN.SC.028794,-26.919,-49.066
UTE.PE.GO.001946,-16.80601,-49.914979
UTE.AI.MG.030166,-19.30231,-47.464035
CGH.PH.SC.027446,-28.131944,-49.252222
CGH.PH.PR.030606,-24.5125,-51.774
CGH.PH.PR.030605,-26.004436,-51.091951
CGH.PH.PR.030604,-26.518333,-51.588611
UTE.AI.RJ.030066,-21.64913,-41.395665
UTE.GN.SP.030258,-23.569065,-46.688035
UTE.AI.PR.029201,-23.430272,-51.97737
UTE.AI.PR.029202,-23.53841,-52.640635
EOL.CV.CE.030309,-3.369945,-39.262098
PCH.PH.SC.028844,-27.897032,-50.286218
UTE.FL.PR.029768,-25.442954,-51.645257
CGH.PH.MG.029739,-19.583333,-45.1
PCH.PH.SP.002238,-22.660278,-47.277778
UFV.RS.MG.033198,-17.517156,-44.752786
UFV.RS.MG.033199,-17.522736,-44.754083
UTE.AI.PE.031479,-8.109621,-35.003868
UFV.RS.MG.033194,-17.247364,-45.851661
UFV.RS.MG.033196,-17.240681,-45.857386
UFV.RS.MG.033197,-17.233747,-45.868031
UFV.RS.MG.033190,-17.414117,-44.90375
UTE.PE.MA.033305,-2.525732,-44.293312
UFV.RS.MG.033192,-17.413617,-44.915147
UFV.RS.MG.033193,-17.412275,-44.921519
UTE.PE.MT.032792,-15.554585,-56.026373
UTE.PE.RJ.033980,-23.017399,-43.479145
UTE.AI.SP.029123,-23.09922,-49.583395
UFV.RS.CE.033938,-5.948739,-40.287564
UFV.RS.CE.033939,-5.945433,-40.296986
UTE.PE.MT.034023,-14.459065,-54.029979
UFV.RS.CE.033937,-5.950347,-40.299336
PCH.PH.RJ.028841,-22.288611,-43.110556
UTE.AI.MS.031702,-21.545674,-55.387085
UFV.RS.PE.034169,-8.564594,-39.555425
UFV.RS.PE.034160,-8.083333,-39.355472
UTE.PE.SC.030376,-26.993126,-48.645885
UFV.RS.MG.033990,-17.225403,-47.093925
UFV.RS.MG.033991,-17.227261,-47.078919
UFV.RS.MG.033992,-17.243586,-47.069975
UFV.RS.CE.030060,-6.003889,-40.274722
UHE.PH.MG.001417,-20.301111,-49.196667
PCH.PH.PR.035006,-24.07195,-49.62444
PCH.PH.PR.035005,-24.113331,-49.632496
PCH.PH.PR.035004,-24.158892,-49.651385
UTE.AI.MS.030037,-18.555662,-53.126823
UFV.RS.SP.032312,-21.466204,-51.591676
UHE.PH.GO.002731,-13.835,-48.301111
UTE.AI.GO.030418,-18.34948,-49.408385
UTE.PE.RJ.033719,-22.695176,-43.455812
UTE.AI.PR.028154,-23.678182,-50.404783
UTE.AI.PR.028155,-23.15691,-50.093635
UTE.AI.PR.028152,-23.395277,-52.083899
UTE.AI.PR.028153,-23.08951,-49.932135
UTE.AI.PR.028151,-23.69031,-52.198335
UTE.AI.PR.028159,-22.88916,-51.393135
UTE.PE.SP.033584,-23.099621,-45.700257
UTE.PE.SP.033583,-23.531565,-46.761923
UHE.PH.PR.028994,-25.532778,-51.815556
UTE.PE.PR.032985,-25.387399,-49.176923
PCH.PH.MG.033950,-19.892771,-47.125007
EOL.CV.MG.031018,-19.727566,-50.19656
PCH.PH.MG.027576,-22.5,-45.333333
PCH.PH.MG.027572,-19.986111,-41.716944
PCH.PH.PR.033878,-25.189441,-53.429444
UTE.PE.SP.033051,-23.210278,-47.283056
UTE.PE.SP.033053,-22.786921,-47.284004
UTE.PE.SP.033055,-22.582029,-47.14831
UTE.PE.SP.033054,-22.824054,-47.071587
UTE.PE.SP.033056,-22.72061,-47.353104
UTE.PE.RJ.029998,-23.002676,-44.30859
UTE.PE.DF.033147,-15.59851,-47.67211
PCH.PH.MT.000331,-13.395278,-58.5925
PCH.PH.PR.028010,-24.930556,-51.423056
PCH.PH.PR.028017,-24.184722,-49.4875
UTE.PE.PR.032675,-25.453787,-49.261368
CGH.PH.MT.030374,-14.861389,-53.315
UTE.PE.PR.032670,-23.282121,-51.141646
PCH.PH.PR.030836,-24.418124,-54.027093
UTE.PE.RS.033307,-31.720111,-52.373855
PCH.PH.BA.033945,-13.257818,-39.068576
UTE.PE.SC.032595,-28.605555,-49.402222
UTE.PE.SP.030238,-23.636665,-46.462079
UHE.PH.PR.001161,-25.426944,-54.593056
CGH.PH.MT.029208,-17.276667,-54.934722
CGH.PH.MT.029209,-13.459167,-58.999722
UTE.AI.PR.029780,-22.78308,-52.704045
UTE.PE.PE.029562,-7.856787,-35.009368
UTE.PE.PE.029561,-7.856787,-35.009368
UTE.PE.MG.033896,-20.377399,-44.474979
UTE.PE.SP.033638,-23.198232,-46.970812
UTE.PE.AM.002829,-3.350454,-64.660813
UHE.PH.MT.001268,-14.748333,-58.073889
UHE.PH.MT.001269,-14.756111,-58.023056
PCH.PH.MT.031411,-16.438402,-55.302093
PCH.PH.PR.002592,-26.283333,-52.291667
UTE.AI.SP.028209,-22.00951,-47.992635
PCH.PH.PR.002594,-25.535833,-51.818611
UTE.PE.SP.030581,-22.842954,-45.220535
UTE.PE.AM.001291,-7.261843,-64.784146
UHE.PH.MG.001197,-21.291327,-44.622353
CGH.PH.TO.029804,-11.927194,-46.297222
UHE.PH.PE.001174,-9.143992,-38.313367
UTE.PE.SP.031181,-23.64609,-46.638645
UTE.PE.SP.031182,-23.64609,-46.638645
CGH.PH.MG.031251,-21.607778,-45.423889
UTE.FL.AC.030249,-10.00851,-67.757757
UTE.PE.MG.033277,-20.145176,-44.870312
UTE.PE.AP.001311,-0.823232,-52.516923
EOL.CV.RN.035008,-5.454009,-36.021779
UTE.PE.MG.033278,-20.695843,-44.814035
UTE.AI.MG.029290,-20.080278,-48.812446
EOL.CV.BA.031577,-11.134978,-42.653473
CGH.PH.PE.028743,-8.743611,-35.779444
UHE.PH.SP.001328,-21.625278,-47.009444
UTE.PE.RS.029919,-30.077121,-51.013868
UTE.PE.RJ.030820,-22.945828,-43.363634
UTE.PE.SP.029859,-23.689899,-46.555535
UTE.PE.SP.031504,-23.086287,-47.20859
PCH.PH.PR.034997,-24.974722,-49.594722
PCH.PH.SP.002428,-22.958611,-48.978889
UTE.PE.GO.030187,-16.708333,-49.2725
PCH.PH.RN.035096,-5.667217,-36.884736
PCH.PH.MG.029650,-20.849,-45.073
UTE.AI.MG.029122,-18.21129,-45.981235
UTE.PE.PA.001600,-2.004899,-49.852757
UTE.AI.MG.030313,-18.751474,-48.603535
EOL.CV.BA.031799,-11.037211,-42.490447
EOL.CV.BA.031794,-11.027597,-42.500564
UTE.PE.AM.027152,-0.12601,-67.079535
EOL.CV.BA.031797,-11.090463,-42.4737
UTE.RU.SP.028648,-23.634899,-46.415257
CGH.PH.SC.030171,-26.585556,-52.184167
EOL.CV.CE.028649,-4.535833,-37.695278
CGH.PH.MG.029389,-19.418056,-45.991667
UTE.GN.SP.029625,-23.562676,-46.623868
UTE.GN.PE.032309,-8.43744,-35.08798
CGH.PH.MG.028650,-17.903889,-45.2525
UTE.RA.PR.030635,-24.576565,-54.105535
UTE.PE.MG.027766,-19.74401,-47.922535
UTE.PE.MG.031128,-19.74078,-43.827045
UTE.AI.GO.030080,-17.76101,-50.154135
UTE.PE.MG.031122,-18.77944,-41.954095
UTE.PE.MG.031127,-19.71234,-50.335535
EOL.CV.BA.033639,-10.652459,-41.579698
EOL.CV.BA.033635,-10.684627,-41.610512
EOL.CV.BA.033634,-10.711802,-41.609759
EOL.CV.BA.033637,-10.637354,-41.610222
EOL.CV.BA.033636,-10.661671,-41.60404
UTE.AI.AL.029996,-9.4552,-35.84797
EOL.CV.BA.033630,-10.42297,-41.428507
EOL.CV.BA.033633,-10.398995,-41.441976
EOL.CV.BA.033632,-10.522943,-41.493618
UTE.AI.SP.029665,-21.41381,-48.278635
UTE.PE.RJ.032671,-22.892676,-43.114146
UTE.PE.MG.032954,-19.450454,-44.21609
EOL.CV.PI.030827,-2.820651,-41.741758
UTE.PE.PE.029719,-8.28301,-35.025535
UTE.PE.RJ.033502,-22.763787,-42.070257
UTE.PE.RJ.033505,-22.70601,-42.239146
PCH.PH.MS.000859,-17.616667,-54.916667
UTE.PE.RJ.033509,-22.827676,-42.096367
CGH.PH.PA.029622,-2.65,-55.725278
UTE.PE.AM.000175,-3.575454,-59.123313
CGH.PH.MS.030163,-21.23218,-56.591
UTE.PE.PA.033446,-1.397676,-48.424979
UTE.PE.SC.033501,-27.590278,-48.5325
UTE.PE.PA.033440,-1.293509,-47.928035
PCH.PH.PR.000272,-24.930444,-51.38925
PCH.PH.MT.035327,-14.190556,-56.042778
PCH.PH.PR.000273,-24.922917,-51.396333
UTE.PE.RN.033100,-5.837954,-35.201923
UFV.RS.MG.031360,-19.02777,-48.33174
PCH.PH.PR.029576,-25.806,-52.889
EOL.CV.MA.030703,-2.696988,-42.540637
UTE.AI.MT.028120,-13.78095,-57.840575
UTE.AI.MT.028121,-14.75421,-57.185635
PCH.PH.PR.029686,-22.985,-51.823
UTE.PE.PR.033052,-23.57226,-51.414368
UTE.AI.ES.027687,-20.95079,-40.942715
UTE.PE.SP.033932,-23.432996,-46.71135
UTE.PE.MT.028814,-12.298056,-50.971944
UTE.PE.SP.030910,-20.879315,-51.349347
UTE.PE.SP.030913,-22.74026,-50.592646
UTE.PE.PB.030050,-7.11101,-34.85359
UTE.PE.AM.033444,-2.995415,-59.992287
UTE.PE.SC.032673,-27.110732,-48.936417
UTE.PE.MS.029792,-20.463601,-54.622435
UTE.PE.SC.032674,-26.908065,-48.925729
UTE.PE.MG.030602,-19.55388,-46.586295
UTE.PE.BA.031303,-12.613642,-38.198394
UTE.PE.BA.031304,-12.656056,-38.299861
UTE.GN.PE.002780,-8.28301,-35.025535
UHE.PH.MG.002757,-21.94,-43.37
UTE.PE.SP.029117,-23.458787,-46.523535
CGH.PH.SC.030368,-28.005,-48.879444
UTE.PE.GO.030531,-17.92748,-47.655675
CGH.PH.SC.028776,-28.315467,-49.212167
PCH.PH.MT.029048,-13.363056,-59.141944
UTE.PE.RS.031223,-27.355176,-53.384979
PCH.PH.MT.029733,-10.354167,-56.985
PCH.PH.MT.029044,-16.092222,-55.063056
CGH.PH.SC.028778,-28.304,-49.2
PCH.PH.MT.029043,-16.101667,-54.976111
PCH.PH.MT.029042,-16.089167,-55.076667
CGH.PH.MT.030634,-13.742122,-57.25
UTE.AI.GO.032222,-18.35347,-49.41785
